id,en,jp,trans
0-chapter_name,,第55章　隠されしもの,第55章  秘密
0-synopsis,,騎空艇に残った仲間と合流しようとする姬塔達を帝国の追撃が襲う。黒騎士はスツルムとドランクと共に残り、囮となって追撃を引きつけると申し出る。戸惑う姬塔達であったが、黒騎士には別の目的があり、一度一行から離れるのだと明かす。,姬塔等人决定返回骑空艇与同伴汇合，但还是遭到帝国的追赶。黑骑士提出由她和斯特姆德朗克一起留下充当诱饵。姬塔等人正犹豫不决，黑骑士表示她留下还有别的目的，需要暂时与众人分别。
1,,こっちだ！<br>向こうの路地に逃げたぞ！,这边！他们逃进那边的小路了！
2,,お前達は反対側から回り込め！<br>決して逃がすな！,你们绕过去围堵他们！别让他们逃了！
4,,ぜぇ……はぁ……<br>ったく……この歳で追いかけっこは、<br>なかなか堪えるなぁ、おい……,哈……哈……真是的……这把年纪还玩追赶游戏，真有些跟不上了……
5,,この辺りは<br>ちょっと見晴らしが悪いわね……,这里视野很差……
6,,地の利もないし、<br>闇雲に逃げてたんじゃ、<br>袋の鼠にされちゃうわ……,我们也不熟悉地形，这样没头没脑地逃窜，肯定会被他们瓮中捉鳖……
7,,いや、地の利ならある……<br>私がそもそも何であったか忘れたか？<br>帝都の作りなら頭に入っている。,不，我们有地理优势……别忘了我是谁。首都的构造我全部有数。
8,,じゃあ、<br>黒騎士に案内してもらえば……！,那就让黑骑士带我们……！
9,,その上での提案だが……<br>ここは私達が囮になる。<br>その隙にお前達はここから逃げろ。,所以我有个提议……这里由我们三个充当诱饵。你们趁机逃走。
10,,黒騎士さん！？<br>囮なんて、そんな……,黑骑士！？充当诱饵什么的……
11,,そうだぜ！<br>いきなりガラにもねーこと<br>言ってんじゃねーや！,是啊！怎么突然说这种话，一点都不像你！
12,,これが現状の最善手だ。<br>それとも何か？<br>皆で仲良く敵に囲まれたいのか？,这是现在最好的办法。还是说你比较喜欢大家一起被敌人包围？
13,,それに私も、<br>ひとりで躍り出ようとは思ってはいない。<br>……いいな、ドランク、スツルム。,而且，我可不打算一个人逞英雄。……明白了吧，德朗克，斯特姆。
14,,あっちゃ～<br>やっぱりそーなっちゃいますかねぇ～,哎呀~果然还是会变成这样啊~
15,,ふっ……<br>相変わらずあたし達の雇い主は、<br>無茶が好きだな……,呼……我们的雇主还是一样喜欢乱来……
16,,やけに献身的じゃない……<br>死期を悟った……<br>なんてのはやめて頂戴ね？,怎么突然这么有奉献精神了……可别打算去送死哦？
17,,馬鹿を言うな……<br>むしろ決して死ねない理由を、<br>たったいま改めて手に入れたところだ。,说什么蠢话……就在刚才，我得到了绝对不能去死的理由。
18,,そのためにも……<br>私にはここで、<br>お前達と離れる必要がある。,为此……我也需要和你们暂时分别。
19,,囮というのはそのついでだ。<br>せいぜいありがたく思うことだな。,充当诱饵是顺便的事。你们就感谢我吧。
20,,アポロ……<br>本当にただの無茶じゃあねぇんだな？,阿波罗……你真的不打算乱来吧？
21,,当たり前だ……<br>私は貴様より<br>先に死ぬつもりはないからな。,当然……我没打算比你先死。
22,,はっ……<br>そりゃあ、最高の親孝行ってやつだぜ！<br>なぁ、おい！,哈……这是最好的孝行了！是吧！
23,,ふん……,哼……
24,,それじゃあ……<br>また必ず……<br>必ず戻ってきてくださいね！,那……约好了……你们一定要回来哦！
25,,貴様らお人好しこそ、<br>よく用心することだな……<br>いくぞ……ドランク、スツルム。,你们这些滥好人才是，路上小心点……走了……德朗克，斯特姆。
26,,<span class='scene-font-katari'>黒騎士はドランク、スツルムを伴い、</span><br><span class='scene-font-katari'>表通りの方へと駆け出していく。</span>,<span class='scene-font-katari'>黑骑士带着德朗克与斯特姆向大路跑去。</span>
27,,それじゃあ……<br>アタシ達も<br>足踏みしてるわけにはいかないわね。,那么……我们也得出发了。
28,,ああ……<br>色々面倒な話は聞いちまったけど、<br>そういうのは全部後回しだぜ！,嗯……刚才听说的那些麻烦事，都留到之后再想吧！
29,,帝国兵なんか、<br>蹴散らしちゃうんだから！<br>準備はいい！？　姬塔！,区区帝国士兵，我们赶紧把他们干掉啦！你准备好了吗，姬塔？
info,,1,scene_cp55_q4_s20
