id,en,jp,trans
0-chapter_name,,第61章　それぞれの決着,第61章  各自的斗争
0-synopsis,,「タワー」の中で大勢の帝国兵が倒れているのを発見した姬塔達は「リアクター」が原因だと察し、フリーシアを止めようと先を急ぐ。しかし、そんな一行の前に中将ガンダルヴァが立ち塞がる。仲間を先に進ませるため、最強にこだわるガンダルヴァとの因縁に決着をつけるため、リーシャとカタリナがガンダルヴァと刃を交える。,姬塔等人在塔中发现大量帝国士兵倒在地上，察觉到这很可能也是反应器的影响，加快脚步前去阻止芙莉西雅，却遭遇了执着于最强之位的健达缚。莉夏与卡塔莉娜留下与其决战，让其他同伴先走。
0,,<span class='scene-font-katari'>一度、アガスティア市街で</span><br><span class='scene-font-katari'>姬塔一行と</span><br><span class='scene-font-katari'>激突したガンダルヴァ。</span>,<span class='scene-font-katari'>曾在阿加丝提亚街道与姬塔一行激战的健达缚。</span>
1,,<span class='scene-font-katari'>その後、</span><br><span class='scene-font-katari'>ガンダルヴァは再び一行を迎え撃つべく、</span><br><span class='scene-font-katari'>「タワー」内部に身を潜めていた。</span>,<span class='scene-font-katari'>为了再次与众人交手而潜入塔中。</span>
2,,…………,
4,,<span class='scene-font-katari'>虚空を斬る刃の軌跡を睨み、</span><br><span class='scene-font-katari'>ガンダルヴァは</span><br><span class='scene-font-katari'>かつての勝負に想いを馳せる。</span>,<span class='scene-font-katari'>他看着刀刃撕裂空气的轨迹，开始回想过去的战斗。</span>
9,,<span class='scene-font-gray'>もう仲間を傷つけさせたりしない……</span><br><span class='scene-font-gray'>私が……この場で、お前を倒す！！</span>,<span class='scene-font-gray'>我不会再让你伤害我的同伴了……就由我……在这里，打败你！！</span>
10,,<span class='scene-font-gray'>やろう……姬塔。</span><br><span class='scene-font-gray'>私はもう絶対に逃げない……</span><br><span class='scene-font-gray'>絶対に……負けたりしない！！</span>,<span class='scene-font-gray'>一起上吧……姬塔。我不会再逃避了……绝对……不会输了！！</span>
14,,<span class='scene-font-gray'>ふんだ！</span><br><span class='scene-font-gray'>二人同時だろうと、</span><br><span class='scene-font-gray'>いまさら怖くなんかねーぜ！</span>,<span class='scene-font-gray'>上吧！就算他俩同时来，咱们也没什么好怕的了！</span>
15,,<span class='scene-font-gray'>はい！</span><br><span class='scene-font-gray'>さっきまでと違って、</span><br><span class='scene-font-gray'>いまはみんながいます……</span>,<span class='scene-font-gray'>没错！和刚才不同，现在大家都在……</span>
16,,<span class='scene-font-gray'>いきましょう！</span><br><span class='scene-font-gray'>姬塔！</span><br><span class='scene-font-gray'>みんな一緒なら、きっと大丈夫です！</span>,<span class='scene-font-gray'>来吧！姬塔！大家在一起，肯定不会有事的！</span>
24,,…………,
25,,ガ、ガンダルヴァ中将閣下！<br>い、急ぎお耳に<br>お入れしたいことが……！,健、健达缚中将阁下！我有要事禀报……！
26,,<span class='scene-font-katari'>ガンダルヴァは剣を鞘に戻し、</span><br><span class='scene-font-katari'>帝国兵へと振り返る。</span>,<span class='scene-font-katari'>健达缚把刀收回刀鞘，转向跑来的帝国士兵。</span>
27,,言え……何があった？,说……什么事？
28,,はぁ……はぁ……<br>れ、例の連中がついにタワー内部まで、<br>侵入してきたようでして……,是……是这样……那群人已经入侵到塔的内部了……
29,,ふん、そうか……まぁ、そう慌てんな。<br>元々、時間の問題だったじゃねぇか。,哼，是么……别慌。这本来也是迟早的事。
30,,い、いえ……！<br>それがその……<br>他にも不可解な事態が……,不，不仅如此……！那个……还有其他难以解释的事情发生……
31,,他にも……？<br>別の侵入者がいるってのか？,其他……？还有其他入侵者吗？
32,,いえ……<br>それは定かではないのですが……,不……这一点目前还没有定论……
33,,タワーを含む帝都全体が<br>攻撃を受けているのではないか、と<br>各地点より報告があがっております……,我们收到各个地点传来的报告，包括高塔在内，整个首似乎都受到了攻击。
34,,攻撃を、<br>『受けているのではないか』……？<br>煮え切らねぇな……どういうことだ？,『似乎受到攻击』……？这么模糊的说法……究竟发生什么了？
35,,はぁ、それが……<br>兵士や民間人に、原因不明の体調不良を<br>訴える者が続出しておりまして……,这个……士兵和平民都有人出现不明原因的休克……
36,,数は徐々に増加しており、<br>昏睡状態に陥っている者も<br>少なくありません……,人数还在增加。越来越多的人陷入昏睡状态……
37,,例の騎空団の連中の手助けに、<br>秩序の騎空団やら、バルツ公国やらが、<br>動いてるって話じゃねぇか……,不是那个骑空团啊，秩序骑空团或者瓦尔兹公国的家伙们干的吗……？
38,,民間人も見境なしたぁ、<br>連中にしては、<br>思い切ったことを始めやがったな。,竟然对平民下手，对他们来说还真够大胆啊。
39,,はぁ……はぁ……そ、それが……<br>秩序の騎空団や、バルツ公国軍にまで<br>被害が及んでいるようでして……,呃……关于这点……秩序骑空团和瓦尔兹公国军中也出现了受害者……
40,,さ、さらに被害状況の分布を見るに、<br>このタワーが被害の中心に在り、<br>何らかの……原因、なのでは……,而、而且我们总结了受害者的分布规律，发现这座塔位于一切的中心……原因，会不会就在……
42,,っ！？,唔！？
43,,<span class='scene-font-katari'>ガンダルヴァは瞬時に</span><br><span class='scene-font-katari'>意識を失った帝国兵の背後にまわり、</span><br><span class='scene-font-katari'>崩れ落ちるその背を支える。</span>,<span class='scene-font-katari'>健达缚瞬间绕到失去意识的帝国士兵身后，撑住了他的后背。</span>
44,,はん……<br>こういうことか……,哈……原来如此么……
45,,<span class='scene-font-katari'>帝国兵を床に横たえ、</span><br><span class='scene-font-katari'>立ち上がるガンダルヴァの手には、</span><br><span class='scene-font-katari'>自らの愛刀があった。</span>,<span class='scene-font-katari'>让帝国兵横躺在地上之后，健达缚起身架起自己的爱刀。</span>
