id,en,jp,trans
0-chapter_name,,第55章　隠されしもの,第55章  秘密
0-synopsis,,大将アダムは星晶獣デウス・エクス・マキナによって、オルキスの心は抜き出されてしまったのだと語る。姬塔達の目の前に横たわる人々は宰相フリーシアの計画によってオルキスと同じく心を抜き出されてしまった犠牲者達だった。彼女の計画には最終的に帝都全住人の犠牲が必要だと知り、一行は愕然とする。,亚当上将告诉众人，欧尔姬丝是被星晶兽机械降神抽走了内心。而倒在众人面前的，都因芙莉西雅宰相的计划失去内心的牺牲品，并且芙莉西雅的计划最终会牺牲首都所有的居民。众人因此惊愕不已。
0,,馬鹿な……<br>それが……あの事件の……<br>オルキスが人形になった真相だと……？,怎么会……这就是……那次事件的……欧尔姬丝变成人偶的真相……？
1,,じゃ、じゃあオルキスは……<br>オルキスは元に戻るのか……？,那、那欧尔姬丝……能变回原来的欧尔姬丝吗……？
2,,星晶獣デウス・エクス・マキナに、<br>精神を破壊する能力はありません。,星晶兽机械降神没有破坏精神的能力。
3,,オルキス王女殿下の精神は、<br>我々には干渉できない形で、<br>メフォラシュに残っているはずです。,欧尔姬丝公主的精神应该以一种我们无法干涉的形式留在美佛拉修。
4,,残っている……なら、<br>その星晶獣がいれば、オルキスは……,留在那里……那么只要有这只星晶兽，欧尔姬丝就能……
5,,星晶獣デウス・エクス・マキナがあれば、<br>オルキス王女殿下は、<br>元の精神に戻ることが出来るでしょう。,只要星晶兽机械降神还在，欧尔姬丝公主殿下就有复原的可能。
6,,オルキスが……元に……,欧尔姬丝……能复原……
7,,…………,
8,,いや、しかし、ちょいと待ちな……<br>何でお前さんは、<br>その話をいま、オレ達にしたんだ？,不，可是啊，等一下……你为什么告诉我们这些……
9,,それに、<br>ここに横たわってる奴らは何なんだ？,而且，倒在这里的这些人是怎么回事啊？
10,,話を聞く限り……<br>いまのオルキスちゃんと、<br>同じような状況みてぇだが……,听你的话……他们和欧尔姬丝是一样的情况吗……
11,,それこそが、<br>貴方達をここにお連れした理由なのです。,这就是我带你们来这里的原因。
12,,ふぅん……？<br>いよいよここからが、<br>本題、ってことね？,嗯……？终于要进入正题了吗？
13,,星晶獣デウス・エクス・マキナは、<br>現在、フリーシア宰相のある計画に<br>利用されています。,星晶兽机械降神将要被应用在芙莉西雅的某个计划中。
14,,ある計画……？,某个计划……？
15,,はい。<br>星晶獣デウス・エクス・マキナを使って<br>精神を抜き取り……,没错。她将用星晶兽机械降神将抽出他人的精神……
16,,それに魔晶を使い、<br>疑似的な星の力に変換する……,利用魔晶将其变为类似星之力的力量……
17,,ここに居るのは全て、<br>その実験の被験者なのです。,倒在这里的，都是实验品。
18,,そして、人の精神を魔晶で、<br>疑似的な星の力に変換する<br>大規模な装置も、じきに完成します。,而且，一个使用魔晶将人类精神转化为模拟星之力的大规模装置马上就要完成了。
19,,そ、そんなことをして、<br>フリーシアさんは何を……,竟、竟然做出这种事……芙莉西雅到底想要做什么……
20,,そう……<br>いよいよ力づくってことね、あの子……,是么……她终于准备来硬的了吗……
21,,はい。<br>フリーシア宰相の真の目的は、<br>星晶獣アーカーシャの起動にあります。,是的。芙莉西雅宰相的真正目的，是起动星晶兽阿卡夏。
