id,en,jp,trans
0-chapter_name,,第57章　決戦への導き,第57章  决战前夕
0-synopsis,,姬塔達がグランサイファーに残っていた面々と合流する少し前、ドランク、スツルムと共に囮を買って出た黒騎士は、ふたりに<span class='scene-font-place'>アガスティア</span>を離れ、とある場所へ向かうよう指示する。不可解な指示に訝しみながらも、ふたりは<span class='scene-font-place'>アガスティア</span>を離れ空を進む。すると、その行く先に、とある旗印を掲げた騎空艇が現れるのだった。,在姬塔一行与格兰赛法上的同伴们汇合之前，黑骑士指示德朗克与斯特姆离开<span class='scene-font-place'>阿加丝提亚</span>前往某处。两人对此表示惊讶，但还是动身离开。他们在目的地见到一艘升起某一旗印的骑空艇。
0,,はあぁぁぁっ！！,哈啊啊啊！！
1,,ぐふっ……！？,唔……！？
3,,はい、お見事～！<br>いまので追って来てたのは全部かな？,精彩~！这下跟来的追兵全都解决掉了吧？
4,,退屈……肩慣らしにもならないな。<br>次にいくぞ。,真无聊……这连热身都算不上。走了。
5,,おお！<br>スツルム殿、<br>いつになくやる気だねぇ～！,哦！斯特姆阁下，今天怎么这么有干劲~？
6,,勢い付いているところ悪いが……<br>お前達には、<br>すぐに向かってもらいたい場所がある。,抱歉打断你们……我要你们马上去一个地方。
7,,……？,
8,,<span class='scene-font-katari'>姬塔達が、</span><br><span class='scene-font-katari'>グランサイファーに残っていた面々と</span><br><span class='scene-font-katari'>合流する、その少し前……</span>,<span class='scene-font-katari'>在姬塔等人与留在格兰赛法的同伴们汇合之前……</span>
9,,<span class='scene-font-katari'>ドランク、スツルムを従え、</span><br><span class='scene-font-katari'>囮を買って出た黒騎士は、</span><br><span class='scene-font-place'>アガスティア</span><span class='scene-font-katari'>の街角で二人に向き直った。</span>,<span class='scene-font-katari'>带领德朗克斯特姆二人前去诱敌的黑骑士在</span><span class='scene-font-place'>阿加丝提亚</span><span class='scene-font-katari'>的街角对两人说道。</span>
10,,向かってもらいたい場所……？<br>鎧の予備……<br>あたし達が取りに行けばいいのか？,去一个地方……？要我们去取你的铠甲吗？
11,,いいや、違う……<br>それは私自ら回収する。,不，不是这个……铠甲我自己去取。
12,,じゃあ、囮を増やすのか……？<br>しかし、これ以上分散するのは……,那是要增加诱饵的数量……？可是我们再分散的话……
13,,囮は私ひとりで続ける。<br>お前達はいますぐ<span class='scene-font-place'>アガスティア</span>を離れろ。,诱敌由我一个人继续。你们马上离开<span class='scene-font-place'>阿加丝提亚</span>。
14,,……はぁ？,……啊？
15,,まさかとは思うけどぉ……<br>それ、僕達の身を案じて、とか、<br>そういう指示じゃあないよねぇ？,你应该不会是……担心我们的安危才这么说的吧？
16,,当たり前だ。<br>お前達には、<br>すぐに向かってもらう場所がある……,当然不是。我要你们马上去一个地方……
21,,<span class='scene-font-katari'>黒騎士の指示通り、</span><br><span class='scene-font-place'>アガスティア</span><span class='scene-font-katari'>を脱出した二人は、</span><br><span class='scene-font-katari'>とある騎空艇に乗り、空を進んでいた。</span>,<span class='scene-font-katari'>两人根据黑骑士的指示乘坐骑空艇离开</span><span class='scene-font-place'>阿加丝提亚</span><span class='scene-font-katari'>。</span>
22,,…………,
23,,あっれー？<br>どしたの、スツルム殿、<br>怖い顔しちゃって～,咦？你怎么了，斯特姆阁下，表情这么阴沉~
24,,あ！<br>スツルム殿が怖い顔してるのは、<br>普段から……,啊！不过斯特姆阁下平时也……
25,,痛ってぇ！？<br>スツルム殿！？<br>なんかこれ、いつもよりいた……,好痛！？斯特姆阁下！下手好像比平时更重啊……
26,,ドランク……<br>お前……間に合うと思うか？,德朗克……你觉得……我们来得及吗？
27,,んー？<br>ああ、まぁ、それは賭けだと思うなぁ～<br>僕は。,嗯？啊，这就要赌一把了~
28,,間に合うかどうか、って言っても、<br>実際、あとどれだけ時間があるかも<br>わからないわけだし？,与其说是否来得及，本来我们也不知道还剩多少时间啊？
29,,賭け……か……,赌一把……么……
30,,なぁ、お前は聞いたよな……<br>この指示が、あたし達の身を、<br>案じてのものなんじゃないか、って……,我说，你之前不是问她……她是不是担心我们的安危才打发我们走……
31,,あれ……信じるか？<br>あたしにはこの賭けが、<br>どうにも分の悪いものに思える。,你……相信是这样吗？我觉得这场赌局没有什么胜算。
32,,だから、もしかしたら、<br>あの人はまたあたし達を……,所以，也许她又把我们……
33,,スツルム殿ってさぁ……<br>ギャンブルとか、<br>あんまりやったことないでしょ？,斯特姆阁下……平时是不是不怎么玩赌博之类的？
34,,は……？<br>それがなんだ……？,啊……？那又怎么样……？
35,,賭けってのはさ、<br>勝てるか勝てないかで賭けちゃ、<br>面白くないと思うんだよねぇ～！,我觉得赌博这种事啊，纠结能不能赢就很没意思了	~！
36,,何に賭けるかは、<br>やっぱり客観的な事実より、<br>自分自身の直感で選ばなくっちゃね！,赌什么不能依靠客观事实，而是要根据自己的直觉去选！
37,,お前……<br>そう言って前にジュエルリゾートで、<br>ボロ負けしてなかったか……？,你……说起来你之前是不是在赌场输个精光啊……？
38,,ま、まぁ、僕は理論派っていうの？<br>実体験の積み重ねから、<br>次の出来事を予想するタイプだからさ！,这、这个嘛，因为我还是比较擅长理论~要慢慢积累经验才能预测到下一步！
39,,はぁ……,唉……
40,,ただ、あの人はやっぱり、<br>直感派なんじゃないかなぁ……,不过，那个人大概是依靠直觉的类型吧……
41,,剣を交えた相手こそ信用するなんて、<br>ホント、つくづく熱血だよねぇ……,交过手的人更值得信任什么的，想想就觉得热血啊……
42,,どうだか……<br>あいつらがアテになればいいけどな……,是么……要是真能指望他们就好了……
43,,大丈夫じゃないの～？<br>実力は折り紙つきだし……<br>それに……ほら。,不会有事的~！至少他们有实力……而且……你看。
44,,<span class='scene-font-katari'>そう言ってドランクは、</span><br><span class='scene-font-katari'>行く手の巨大な白い雲を指さす。</span>,<span class='scene-font-katari'>德朗克说着，指向前方一片巨大的云海。</span>
45,,<span class='scene-font-katari'>その雲を割るようにしながら、</span><br><span class='scene-font-katari'>とある旗印を掲げた騎空艇が、</span><br><span class='scene-font-katari'>いくつも連なって姿を現すのだった。</span>,<span class='scene-font-katari'>一队升着某一旗印的骑空艇正穿越云海驶来。</span>
info,,1,scene_cp57_q1_s10
