id,en,jp,trans
0-chapter_name,,第3話　回廊探索,第三章 回廊探索
0-synopsis,,姬塔達は、カタリナやラカムだけでなく故郷の村人達を助けなくていいのか双子に訊ねる。しかし、村人達は人数が多く、助けている間にまた悪夢に飲まれてしまうだろう、と双子は説明し、カタリナ達の救出を優先するよう告げる。,众人寻味双胞胎是否一同救助故乡的村民，然而双胞胎回答说村民数量众多，救助容易暴露行踪，建议众人优先营救卡塔丽娜等人。
0,,なぁ、ふたりとも。<br>そういや村の人達のことも悪夢から<br>助けなきゃいけねぇんじゃねぇか？,呐，你们两个，说起来也得帮你们村子的人从恶梦里出来才行吧？
1,,そうしたいのは山々なんですけど……<br>村の人全員となると、<br>僕達だけじゃ時間がかかりすぎます。,虽然现在想做的事情很多……要救全部村民的话，只靠我们实在是太花时间了。
2,,たぶん、何人か助けている間に<br>オネイロスに気づかれてしまうと<br>思うんです。,而且在帮助其他人时候也会容易被奥涅伊洛斯察觉吧。
3,,助けてる間に、また悪夢に飲まれる……<br>いたちごっこ。,帮别人的时候，又被恶梦吞噬……毫无意义。
4,,だから、まずはカタリナさんと<br>ラカムさんを助けて、<br>みんなでオネイロスを倒しましょう！,所以说，先把卡塔丽娜小姐和拉卡姆先生救出来，然后大家一起打倒奥涅伊洛斯吧！
5,,モルフェくんもヴェトルちゃんも、<br>村の人のこと心配ですよね……,莫尔菲和薇特尔都很担心村民的状况呢……
6,,なんだか、私達ばっかり<br>助けてもらっちゃって、<br>申し訳ないです……,总觉得，只有我们这边得到帮助，很抱歉呢……
7,,そんなことないです！ <br>姬塔さん達の力を借りられて、<br>助かってるのは僕達の方なんです。,没有这回事！可以借助姬塔小姐你们的力量，我们才是获助的一方呢。
8,,僕と姉さんだけじゃ、<br>悪夢の欠片と戦うのも<br>一苦労ですし……,只靠我和姐姐的话，光是和恶梦碎片战斗就很吃力了……
9,,それになにより、星晶獣である<br>オネイロスに挑んでも<br>負けちゃうでしょうから。,而且，和作为星晶兽的奥涅伊洛斯的战斗也毫无胜算吧。
10,,へへっ！　<br>姬塔は強ぇからな、<br>頼りにしていいぜ！,嘿嘿！姬塔很强的，可以尽情依靠她！
11,,はいっ！<br>姬塔さん、<br>よろしくお願いします！,好的！姬塔小姐，请多关照！
12,,んふふ……口は、災いの元……,呼呼……祸从口出……
13,,えっ？,诶？
14,,<span class='scene-font-4'>グルルルルルゥ……！</span>,Gururururururu ……！
16,,わわっ！？<br>いつの間にこんな近くに……！,哇哇？！什么时候这么近……！
17,,よぉし、姬塔！<br>早速頼りになるとこ<br>見せてやろうぜ！,好，姬塔！快让他们看看你的实力吧！
info,,1,scene_evt160531_cp3_q3_s20
