id,en,jp,trans
0-chapter_name,,ユーリ編 猫を巡る旅路,尤利篇 围绕着猫的旅途
0-synopsis,,ペットショップの店主から、ルルらしき猫を領主に引き渡したことを聞いた一行は領主の館へと急ぐ。領主の館でルルと再会するユーリ。しかし、領主はルルを気に入っており、手放す気はないと言い放つ。そこでオイゲンが取引を領主に持ちかけ、一行はルルを返してもらう代わりに「猫隠し」という現象を解決してほしい、という領主の依頼を受け、行動を始めるのだった。,一行人从宠物店店主那里听说疑似路路的猫被领主带走了，便赶紧前往领主公馆。尤利在领主公馆与路路再会了，然而领主非常中意路路，表示不愿放手。这时欧根向领主提出了交易，作为把路路还过来的交换，众人接受了领主提出的解决“猫隐”的委托，开始了行动。
0,,<span class='scene-font-katari'>帝国兵を退け、</span><br><span class='scene-font-katari'>無事、店員への誤解も解いた、</span><br><span class='scene-font-katari'>姬塔一行とユーリ。</span>,<span class='scene-font-katari'>姬塔一行人和尤利击退了帝国兵，并解开了店员的误解。</span>
1,,<span class='scene-font-katari'>ユーリはしばらくの間、</span><br><span class='scene-font-katari'>考え込むような表情をしていたものの、</span><br><span class='scene-font-katari'>気を取り直した様子で店主に尋ねる。</span>,<span class='scene-font-katari'>尤利虽然沉思了一段时间，不过马上打起精神问了店主。</span>
2,,ルルって猫なんだが、<br>こう青い目で、もちっとした……,那个叫路路的猫，像这样有着蓝眼睛，身体胖胖的……
3,,青い目……<br>もちっとした……,蓝眼睛……胖胖的……
4,,ああ！<br>確かにそんな猫なら、<br>数日前に拾って……,啊！好像那样的猫，几天前捡到过……
5,,本当か！？<br>いまはどこにいんだ？,真的吗！？它现在在哪里？
6,,いやぁ、それが……<br>その日、たまたまご領主様が、<br>店に来ててねぇ……,那个……那天领主大人偶尔光临了这里……
7,,おいおい……<br>まさかとは思うが……,喂喂……别是我想的那样吧……
8,,一目見てご領主様が<br>その猫を気に入っちゃって……,领主一眼看中了那只猫……
9,,あちゃー……<br>じゃあ、もう、ルルはこの店には、<br>いねーってことかよ？,啊呀……那么路路已经不在这家店了吧？
10,,ええ、まぁ……,是的……
11,,一足違いか、やれやれ。,晚了一步，可惜。
12,,飼い猫らしかったから、<br>飼い主が探しに来るかどうか、<br>様子を見たいとは言ったんだが……,我有说那只猫看上去是家养的，最好看看饲主会不会找来，但……
13,,で、でも！<br>とりあえずこれでルルちゃんの<br>居場所はわかりましたよね！,但、但是！这下路路在那里总算是知道了啊！
14,,ま、それもそうか。,说的也是。
15,,おやじさん、<br>悪いけど、その領主の家、<br>教えてもらえるか？,老板，不好意思，能告诉我们领主家在哪吗？
16,,あ、ああ！<br>すぐに案内するよ！,啊，好的！我马上带你们去！
17,,ここまで来たんだ。<br>きっちりルルを連れて帰らねぇと、<br>エルに泣かれちまうからな。,都走到这一步了。不好好把路路带回去，艾尔会哭的。
23,,にゃー！,喵！
24,,どぉーだ！<br>この子は素晴らしい毛ヅヤだろう？<br>毎日ブラッシングを欠かさないんだ。,怎么样！这孩子毛发光泽非常棒把？我每天都给它梳毛。
25,,こっちの子なんてオッドアイで、<br>一日見つめていても飽きないよ……<br>それからこの子は鼻紋がキュートで……,这边的猫是阴阳眼，盯着一天都不会腻……然后这只猫鼻纹很漂亮……
26,,ったく、この領主にして、<br>この島ありってとこか。,真是的，有这种领主才有这种岛啊。
27,,なぁなぁ、<br>こいつの猫の自慢話、<br>いつになったら終わるんだ？,喂，这家伙要吹猫到什么时候？
28,,さあな。<br>けど、こういう手合いは<br>止めるだけ無駄だろうぜ。耐えろよ。,谁知道呢。但是这种人阻止他也没用的，忍着吧。
29,,<span class='scene-font-katari'>ペットショップの店主の案内で、</span><br><span class='scene-font-katari'>ルルをもらっていったという</span><br><span class='scene-font-katari'>領主の館を訪れた一行。</span>,<span class='scene-font-katari'>在宠物店店主的带领下，一行人访问了据说是带走了路路的领主的公馆。</span>
30,,<span class='scene-font-katari'>しかし、館に着いてからというもの、</span><br><span class='scene-font-katari'>一行は延々と猫の自慢話を</span><br><span class='scene-font-katari'>領主から聞かされていたのだった。</span>,<span class='scene-font-katari'>但是到了公馆以后，众人就一直在听领主得意地介绍他的猫。</span>
31,,にゃー！,喵！
32,,ほら、この肉球！<br>見給え、見事なピンク色だろう？<br>これというのも、日頃から餌には……,看这个肉球！看吧，很漂亮的粉色吧？这全是靠平常在饲料里……
33,,ふわぁ……,呼啊……
34,,あー、悪い、ユーリ、<br>ちょいと寝てっから、<br>本題に入ったら起こしてくれるか？,啊，不好意思，尤利，我稍微睡一下，等开始讲正事的时候叫醒我好吗？
35,,おいおい、<br>気持ちはわかるけど勘弁しろって。<br>領主の機嫌損ねたら面倒……,喂喂，我理解你的心情但是也别这样做啊，让领主不高兴了会很麻烦的……
36,,ナァ～！,吶~！
37,,ルル！<br>おま、どんだけ探したと思って……,路路，你这家伙，我找了你好久啊……
38,,あ？　<br>お前、紐で繋がれてたのか？,啊？你被绳子系着吗？
39,,ルル？<br>ああ、それがその子の、<br>元々の名前だったのかい？,路路？啊，那是那孩子原来的名字吗？
40,,ああ、こいつ迷子になっちまってな。<br>けど見つかって良かったぜ。<br>ほら、行くぞ、ルル。,是啊，这家伙迷路了。不过找到就好了。来，走吧，路路。
41,,ナァ～,呐~
42,,お、おいおい！<br>どこに連れて行く気だ？<br>その子は私のものだぞ！,喂，喂喂！你要把它带到哪去？那是我的猫！
43,,なに……？,什么？
44,,過程がどうあれ、<br>その子はもう私のものだ。<br>そう簡単には渡してやれないな。,不管过程怎样，这孩子已经是我的了。不会那么简单交给你的。
45,,そんな……<br>ユーリさんは、<br>ずっとルルちゃんを探してたのに……,怎么这样……尤利先生一直在找路路啊……
46,,そうだぜ！<br>そもそもルルは、<br>ユーリが飼ってた猫じゃねーか！,就是啊！本来路路不就是尤利养的猫吗！
47,,それでもいまは私のものだ。<br>あの絶妙な肉付き……<br>私とて手放す気はないぞ。,即使这样现在它也是我的。那个绝妙的肉感……我是不会放手的。
48,,すんなりいくとは思ってなかったが、<br>やっぱり面倒なことに<br>なってきやがったな。,虽然没觉得会很顺利，果然事情变麻烦了啊。
49,,まぁまぁ、領主さんよ……<br>ここは大人の取引といこうぜ、なぁ？算了算了，领主大人啊……这里就来个大人的交易吧，怎样？
50,,あんたの言ってることも、<br>わからねぇわけじゃねぇ……<br>だが、こっちにも事情がある。,你们说的我也不是不能理解……但是我也有自己的理由。
51,,そこでオレ達は幸いにも騎空団だ……<br>何か困ってることでもあれば、<br>力になれると思うぜ？,这事啊，正好我们是骑空团……如果你有什么困扰的话，我们可以帮上忙哦？
