id,en,jp,trans
0-chapter_name,,ユーリ編 猫を巡る旅路,尤利篇 围绕着猫的旅途
0-synopsis,,ある日、グランサイファーに迷い込んだ猫を預ける為、猫の集まる島、マルコ島に向かった一行。一行は、案内を求め立ち寄ったよろず屋で「ルル」という猫を探す青年ユーリと出会う。シェロカルテの提案でユーリの猫探しを手伝うことになった一行が、ユーリと共に猫のたまり場へ向かうと、そこでならず者に絡まれ、島から猫が消える事件の犯人だと勘違いされてしまう。,某日，为了将混上船的猫交人保管，一行人前往有很多猫聚集的岛——马尔科岛。为了找人带路，众人前往万事屋，在那里遇见了正在寻找一只名叫“路路”的猫的青年尤利。在榭洛卡尔提的提议下众人决定帮助尤利找猫，然而跟尤利一起前往猫的聚集处的时候被流氓缠上，被误会成了猫从岛上消失的事件的犯人。
0,,<span class='scene-font-katari'>騎空艇グランサイファーで、</span><br><span class='scene-font-katari'>どこまでも広がる青空を進む</span><br><span class='scene-font-katari'>姬塔一行。</span>,<span class='scene-font-katari'>姬塔一行人乘坐骑空艇格兰赛法在无尽的青空下前进。</span>
1,,<span class='scene-font-katari'>オイゲンは工具を手に</span><br><span class='scene-font-katari'>機関室から出てくると</span><br><span class='scene-font-katari'>大きく息をついた。</span>,<span class='scene-font-katari'>欧根手上拿着工具从机关室走了出来，随后重重地叹了口气。</span>
2,,ふぅ……<br>ちっとメンテナンス不足が原因で、<br>変な音が出てたみてぇだな。,呼……大概因为保养有点不到位，所以发出了奇怪的声音了吧。
3,,きっちり全体に手を入れてきたから、<br>これでしばらくは大丈夫だろ！,我已经好好地全部修理了一番，这下应该有一段时间没问题了。
4,,わぁ！<br>ありがとうございます！<br>オイゲンさん！,哇！谢谢你！欧根先生！
5,,やれやれ……<br>これでよーやく、<br>ゆっくり眠れるぜ……,真是的……这下总算能好好睡觉了……
6,,毎晩毎晩、<br>カリカリカリカリ、って……<br>うるさくてたまんなかったんだよな！,每天晚上都是咯吱咯吱咯吱咯吱的……实在是烦得不得了啊！
7,,カリカリだぁ……？<br>おい、そりゃ、<br>何のこと言ってんだ？,咯吱咯吱……？喂，你在说什么？
8,,えっ？<br>あれも、<br>機関室の音じゃなかったのかよ？,咦？那个不也是机关室的声音吗？
9,,こう……<br>何かをひっかくような、<br>カリカリカリカリ、って音が……,就像那种……在挠什么的，咯吱咯吱的声响……
10,,うーん……<br>それってまるで、<br>猫さんの爪の音のような……,嗯……那个听上去像是猫磨爪子的声音啊……
11,,にゃー！,喵！
12,,にゃわぁっ！？<br>って、あれ……ね、猫さん！？,喵！？咦……猫、猫！？
13,,おいおい……<br>気付かねぇうちに、<br>野良猫でも乗せちまったか……？,喂喂……难道是没注意的时候野猫乘上船了吗……？
14,,うん？<br>でもこいつ、首輪着けてるぜ？,嗯？但是这家伙带着颈圈啊？
15,,ってこたぁ、どっかの飼い猫か？<br>ますます厄介じゃねぇか……,也就是，是谁家养的？更加麻烦了啊……
16,,どこかの家の子なら、<br>きっとこの子を<br>探してる方がいますよね……,如果是谁家的猫的话，一定有人在找它吧……
17,,にゃー？,喵？
18,,早く飼い主さんのところに<br>帰してあげないと……,得赶快把它还给饲主啊……
19,,で、でもよぅ……<br>カリカリ、って音は、<br>もう何日も前からしてたぜ？,但、但是啊……咯吱咯吱的声音几天前就开始有了啊。
20,,その間、色んな島に寄ったけど……<br>こいつ、どの島から、<br>グランサイファーに乗ってきたんだ？,期间我们去了很多岛……这家伙是从哪座岛上乘上格兰赛法的？
21,,はうぅぅ……<br>ず、ずいぶん大変な迷子に<br>なっちゃったみたいですね……,唔……非常麻烦的迷路呢……
22,,猫ってのは、<br>本当に自由気ままな連中だからな……,猫啊，真的就是随心所欲的物种啊……
23,,ただ、確かファータグランデには、<br>そういう猫のために、<br>猫の島があったはずだ。,不过，听说法塔格兰迪有为了这种猫而存在的猫岛。
24,,猫さんの島……ですか？,猫的岛……吗？
25,,おう、<br>迷い猫やら捨て猫やらを集めて、<br>住民で世話をしてるんだとよ。,是啊，居民们把迷路的猫、被丢弃的猫聚集起来照顾它们。
26,,そこに連れて行きゃあ、<br>飼い主のほうから、<br>そのうち探しに来てくれるだろうぜ。,把它带到那里去的话，饲主那边也迟早会去那边找的吧。
27,,わぁ……！<br>猫さん達の島、行ってみたいです！,哇……！我想去猫猫们的岛！
28,,おいおい……<br>ルリアの奴、<br>なんかやけに目が輝いてねーか？,喂喂……露莉亚这家伙，好像两眼发光非常兴奋啊？
29,,ははっ！<br>まぁ、ともかく、そいつをウチで<br>預かってるわけにゃいかねぇからな。,哈哈！不管怎么说，我们是不可能养它的。
30,,息抜きがてら、<br>ちょいと寄り道していこうじゃねぇか。<br>なっ！　姬塔！,就当去散散心，绕个弯路去那边看看吧。你看呢，姬塔！
36,,<span class='scene-font-katari'>猫の集まる島、マルコ島に到着した</span><br><span class='scene-font-katari'>姬塔一行は、</span><br><span class='scene-font-katari'>案内を求め、よろず屋へと向かう。</span>,<span class='scene-font-katari'>姬塔一行人到达了猫聚集的岛，马尔科岛。为了寻找带路人，众人前往万事屋。</span>
37,,<span class='scene-font-katari'>するとそこには、</span><br><span class='scene-font-katari'>シェロカルテと話し込む</span><br><span class='scene-font-katari'>先客の姿があった。</span>,<span class='scene-font-katari'>在那里看到先到的客人在跟榭洛卡尔提谈话。</span>
38,,それで名前は「ルル」っつって、<br>こーんな大きさの猫なんだが……,所以说它是名字叫“路路”的，大概这么大的猫……
39,,ほうほうほう……<br>そのルルさんが<br>迷子になっちゃってるわけですね～,嗯嗯嗯……这个路路迷路了啊~
40,,ああ。あんたはこの辺りじゃ<br>かなり顔が広いんだろ？,是啊。你在这附近交际很广泛吧？
41,,どこかで、<br>ルルみたいなでかい猫を見たなんて話、<br>聞いてないか？,有没有在哪里听说有谁看到过路路这样的猫？
42,,そうですね～……<br>ルルさん、こんな感じで呼んだら、<br>出てきてくれませんかね～,我想想啊……这样叫路路的话，他会不会出来啊~
43,,ル～ルルルル～♪<br>なんて……うぷぷぷぷ！,鲁~璐璐璐璐~♪这种……唔噗噗噗噗！
44,,…………,…………
45,,ぷぷっ！,噗噗！
46,,おい、ルリア……<br>いまの面白かったか……？,喂，露莉亚……刚刚那个很有趣吗……？
47,,まぁ、笑いのツボは人それぞれってな。<br>他人にゃわからねぇもんさ。,每个人笑点都不一样啦，别人不懂的。
48,,おや？　これはこれは～！<br>どうしました～？<br>何かご用でしょうか～？,哎呀？是各位啊~！有什么事吗~？
49,,あ、ごめんなさい……<br>お話の邪魔しちゃって……,啊，不好意思……打扰你们谈话了……
50,,にゃー！,喵！
51,,ん？<br>あんたらの抱えてる猫……,嗯？你们抱着的猫……
52,,……違うか。<br>ちょいと似てるが、ルルはもっとこう、<br>もちっとしてるもんな……,……不是啊。有点像，不过路路更加圆一点……
53,,うん？<br>なぁ兄ちゃん、<br>猫を捜してんのか？,嗯？小哥你在找猫吗？
54,,お？　なんだお前？<br>人間の言葉しゃべんのか？,哦？你是什么？你会说人话？
55,,な、なんだよ！？<br>お、おい、引っ張るなって……,什、什么啊！？喂、喂，不要拉我啊……
56,,ま……<br>こんなのがいても<br>なんも不思議じゃねえか……,不过……就算有这种的也不奇怪……
57,,なんだってんだいったい……<br>で、もしかしてこの猫、<br>兄ちゃんの猫なのか？,到底怎么回事啊……莫非这只猫是小哥你的猫？
58,,いや、悪い……猫違いだ。<br>オレの探してる猫は、<br>もっと太ってて……,啊，不好意思……搞错猫了。我在找的猫更加胖一点……
59,,あ、そうです～！<br>ユーリさん、<br>こういうのはどうですか～？,啊，我想起来了~！尤利先生，要不要这么做~？
60,,ルルちゃん探しは、<br>姬塔さん達に<br>協力してもらってみては～？,找路路的事，试试让姬塔他们帮忙？
61,,……ひょっとして<br>こっちの面々のことか……？,……你在说这群人吗……？
62,,はい～！<br>姬塔さん達は、<br>優秀な騎空団ですから～,是的！姬塔他们是很优秀的骑空团啊~
63,,依頼とあれば、<br>猫探しから魔物退治まで、<br>なんでもござれ……ですよね～？,只要是委托，从找猫到魔物退治，什么都接……是吧~？
64,,ったく……<br>ずるい紹介の仕方してくれるぜ……<br>なぁ？,真是的……好狡猾的介绍方式啊……对吧？
65,,まぁ、こう言われちゃ、<br>オイラ達が、<br>断わるわけにはいかねーよな！,被这么说了，我们怎么可能拒绝啊！
66,,ありがたい話だが、いいのか？<br>こちとらたいして払えねえぞ？,事情是很让人高兴，不过真的好吗？我这边可付不出多少钱啊？
66-sel1_txt,,<span class='scene-font-katari'>もちろん</span>,<span class='scene-font-katari'>当然。</span>
66-sel2_txt,,<span class='scene-font-katari'>どうしようかな……</span>,<span class='scene-font-katari'>怎么办呢……</span>
67,,んじゃ、ありがたく<br>お言葉に甘えさせてもらうとするか。,那么，很荣幸地接受你的好意。
68,,無理することはねえさ。<br>あんたらにもあんたらの<br>都合ってもんがあるだろうしな。,不用勉强的，你们也有你们自己的事吧。
69,,いや、オレ達の都合ってんなら、<br>ここは是非にでも、<br>協力させて欲しいところだな。,不，我们的事的话，反而想务必让我们帮忙呢。
70,,なぁ、姬塔……<br>あのよろず屋からの紹介だぞ？,呐，姬塔……这是那个万事屋介绍来的啊？
71,,知らない仲じゃねぇんだ。<br>ここは顔を立ててやろうじゃねぇか。,也不是不认识的人，这里就给她个面子吧。
72,,<span class='scene-font-katari'>オイゲンの言葉に、</span><br><span class='scene-font-katari'>姬塔は頷く。</span>,<span class='scene-font-katari'>姬塔点头同意欧根的话。</span>
73,,いいのか？<br>んじゃ、お言葉に甘えさせてもらう<br>とするか。,这样好吗？那就接受你的好意了
74,,オレはユーリ。ユーリ・ローウェル。<br>ウィンドル王国所属の騎士だ。<br>よろしくな。,我叫尤利，尤利·罗威尔，所属温德尔王国的骑士。请多指教。
75,,<span class='scene-font-katari'>迷い猫をシェロカルテに預けた一行は、</span><br><span class='scene-font-katari'>ユーリと共によろず屋を出る。</span>,<span class='scene-font-katari'>一行人将迷路的猫交给榭洛卡尔提照顾，与尤利一起走出万事屋。</span>
76,,<span class='scene-font-katari'>そして、島に点在する</span><br><span class='scene-font-katari'>いくつかの猫のたまり場を、</span><br><span class='scene-font-katari'>ユーリと共に巡っていくが……</span>,<span class='scene-font-katari'>然后跟尤利一起逛了一下分布在岛上的几个猫的聚集处……</span>
77,,おう、お前だな？<br>何やらカワイコちゃんを探してる<br>怪しい奴らってのは……,喂，是你吧？在找小可爱的可疑人物……
78,,いや、オレが探してるのは、<br>ただのちょいとばかし<br>太めな猫なんだが……,不，我在找的是有点胖的猫……
79,,てめぇ！！<br>言うに事欠いて、カワイコちゃんを<br>デブ猫呼ばわりたぁ上等じゃねぇか！,你这家伙！！说话不说清楚，居然把小可爱说成胖猫，不能忍！
80,,おいおい、<br>どーなってんだ、この島は？,喂喂，这岛怎么回事啊？
81,,近頃、島の猫ちゃんが、<br>次々と消えてってんのは、<br>お前らの仕業だな！　覚悟しやがれ！,最近岛上的猫陆陆续续不见了，是你们干的吧！觉悟吧！
82,,濡れ衣もいいとこなんだが、<br>どうすりゃいいんだ？　これ。,虽然很想辩解一下冤枉，这情况怎么办啊？
83,,って、言ってる場合じゃねーぞ！<br>あいつら剣を抜いてやがる！,已经不是闲聊的时候了！那群家伙剑都拔了！
84,,血の気の多い手合いってのは<br>どこにでもいるもんだな。,血气方刚的家伙真是到处都有啊。
85,,ま、わかりやすいのは、嫌いじゃねえ。<br>いっちょ暴れさせてもらうとするか！　<br>姬塔！,嘛，他们那么容易懂，我倒是不讨厌。就稍微闹一下吧！姬塔！
info,,1,scene_evt150710_cp1_q1_s20
备注,,,翻译：shala9999
