id,en,jp,trans
0-chapter_name,,ユーリ編 猫を巡る旅路,尤利篇 围绕着猫的旅途
0-synopsis,,「猫隠し」の原因究明を続ける姬塔一行。そんな中ユーリは、自らがこちらの世界に飛ばされてきた時と同じ気配を感じ取る。そこへルリアが星晶獣の気配を感じ、突如謎の黒い渦が出現する。姿を変える黒い渦は自分が相手をすると、姬塔達を制するユーリ。しかし、一同が引き下がることはなく、ユーリもそれを認め、皆で力を合わせて黒い渦の星晶獣へと挑む。,姬塔一行人继续寻找“猫隐”的原因。这时，尤利察觉到了与自己被带到这个世界时一样的气息，露莉亚也感觉到了星晶兽的气息。接着黑色的漩涡突然出现，尤利示意姬塔等人说这个变了形的黑色漩涡由自己来对付，但一行人并不愿退后，最后尤利妥协，大家一起合力挑战黑色漩涡的星晶兽。
0,,<span class='scene-font-katari'>「猫隠し」の原因を調査し、</span><br><span class='scene-font-katari'>瘴気の中を進んでいく姬塔一行。</span>,<span class='scene-font-katari'>姬塔等人为调查“猫隐”的原因，在瘴气中前进。</span>
1,,<span class='scene-font-katari'>一歩一歩と進む中、ユーリの中には</span><br><span class='scene-font-katari'>確信めいた思いが芽生えていた。</span>,<span class='scene-font-katari'>前进过程中，尤利心中有了一个确信的想法。</span>
2,,この感じ……<br>確かにあの時の……,这个感觉……是那时候的……
3,,そうか……<br>じゃあ、「猫隠し」ってのは……,原来是这样……那么所谓的“猫隐”就是……
5,,っ！？<br>こ、これは星晶獣の気配！？<br>どこから……！？,！？这是星晶兽的气息！？从哪里来的……！？
6,,お、おい！<br>ありゃあ……！,喂、喂！看那个……
8,,<span class='scene-font-katari'>オイゲンの指さす先。</span><br><span class='scene-font-katari'>そこには全てを呑みこまんとする</span><br><span class='scene-font-katari'>漆黒の渦があった。</span>,<span class='scene-font-katari'>欧根手指的地方，有一个像是要吞没一切的黑色漩涡。</span>
10,,――――,————
11,,下がってろ。<br>あれに用があんのはオレだ。,退后。我找那个有事。
12,,あん……？<br>そりゃ、どういうことだ？,嗯……？那是怎么回事？
13,,大した話じゃない。<br>ま、そうだな。<br>あんたらへの恩返しとでも思ってくれ。,不是什么大不了的事。嗯，就当是给你们报恩吧。
14,,とにかくあれには近づくな。<br>あれが例の「猫隠し」の正体、<br>そしてオレの目指すべきものだ。,总之不要靠近那个。那是“猫隐”的真面目，也是我追寻的东西。
