id,en,jp,trans
0-chapter_name,,第43章　英雄の血,第43章  英雄的血脉
0-synopsis,,姬塔一行が第四庁舎へ至ろうかという時、そこで待ち構えていたのはガンダルヴァ本人であった。彼はリーシャが素直に捕まるのであればモニカは解放しようと取引を持ちかける。全てはリーシャを餌に彼女の父ヴァルフリートをおびき出す為だった。焦るリーシャはその求めに応じようとするが、姬塔達は彼女を守るべく剣を抜く。,姬塔一行朝着第四办公楼前进，却遇到早已等待众人前来的健达缚本人。他提出只要莉夏乖乖就擒就放了莫妮卡，只为用莉夏引出其父瓦尔弗里德。焦急的莉夏答应了他的要求，但姬塔等人为了保护莉夏向健达缚拔剑。
0,,ひとまず道のりは順調ですね。<br>後はこの先の道から、<br>第四庁舎裏口のあたりに……,走到这里一切顺利。接下来沿着这条路走到第四办公楼的后门……
1,,よう、雑魚ども！<br>来るのが遅いぞ！<br>待ちくたびれちまったじゃねぇか！,喂，你们这群杂碎！真的慢死了！我等你们好久了！
2,,貴様は……？,你是……？
3,,ガンダルヴァ……！！<br>貴様、よくもモニカさんを……！,健达缚……！！你竟敢把莫妮卡小姐……！
4,,怖い顔すんじゃねぇよ……<br>オレ様は別に、<br>あくどいことは何もしてないぜ？,干嘛这么凶……我又没做什么过分的事情。
5,,モニカとは正々堂々戦った……<br>んで、オレ様が勝った、当然な。<br>だからとっ捕まえた、それだけだ。,我和莫妮卡堂堂正正地战斗……然后我赢了，这也理所当然。所以她才被我给抓了，仅此而已。
6,,黙れっ！<br>貴様、いったい何が目的だ！？<br>何のために戻ってきた！？,闭嘴！你到底有什么目的！？为什么回来！？
7,,おお、<br>ちょうどその話をしようと思ってな、<br>それでお前を探してたんだよ。,哦，我正想聊这件事呢。我是来找你的。
8,,なんだと……？,什么……？
9,,ちょいと取引しねぇか？<br>悪い話じゃあねぇからよ。,做笔交易吧？不是什么坏事啊。
10,,オレ様の目的はたったひとつ、<br>あのクソ野郎……<br>ヴァルフリートとの再戦だ。,我的目的只有一个，和那个混账……瓦尔弗里德再战。
11,,けどまぁ、なかなか捉まらなくてな……<br>あくせく追い回すのも、<br>オレ様の性に合わねぇ。,可是我老是逮不到他啊……满世界去找他也不符合我的性格。
12,,そこでだ！<br>あのクソ野郎も、<br>一応、人の子だってのを思い出してな。,所以啊！我想到，那家伙毕竟也是个有血有肉的人嘛。
13,,流石のヴァルフリートも、<br>娘を人質にされりゃあ、<br>向こうから出てきてくれるだろ。,就算是瓦尔弗里德，听到自己的女儿被当做人质，还是会自己乖乖出现的吧。
14,,私に……<br>父さんを呼び出すための<br>人質になれって言うの……？,你要……让我当人质引出我父亲么……？
15,,その通りだ！<br>正直、帝国も秩序の騎空団も、<br>オレ様にとっちゃ意味はねぇ。,没错！说实话，帝国也好秩序骑空团也好，对我来说都没有意义啊。
16,,お前が人質になってくれるなら、<br>兵達は島から引き揚げさせるし、<br>モニカも解放してやるよ。,如果你原意做人质，我马上从岛上撤兵，也马上放了莫妮卡。
17,,…………,…………
18,,ガンダルヴァと言ったな……<br>貴殿はそのような取引を<br>持ちかけるが……,你是叫健达缚吧……你提出这桩交易……
19,,貴殿がその取引を<br>守る保証はどこにある？,又以什么来保证你不会食言？
20,,はーっはっはぁ！<br>イイ質問だ！<br>さっすがカタリナ元中尉だねぇ！,哈哈哈！这是个好问题！不愧是卡塔莉娜前中尉！
21,,なに……？<br>なぜ私の名前を……,什么……？为什么你会知道我的名字……
22,,オレ様は強い奴に、<br>目が無くってなぁ……,只要是强者，我都会记住的……
23,,帝国の資料を見させてもらったぜ。<br>冷静沈着で剣の腕に優れる……<br>裏切り者の元中尉……,我看了帝国的资料。听说你是个冷静沉着剑术高超……背叛了帝国的前中尉……
24,,しかもその剣の腕は、<br>あのアルビオンの卒業生でも、<br>歴代最強クラスときたもんだ！,而且你的剑术，好像是历届阿尔比昂毕业生中最强级别啊！
25,,たまんねぇよなぁ……<br>なぁ、後で一戦交えねぇか？<br>なんならいまでもいいぜ？,真不错啊……我说，之后我们来一战？或者现在也行啊。
26,,下衆が……！<br>質問に答えてもらおうか。,你这卑鄙小人……！先回答我的问题。
27,,ああ、オレ様が約束を守るかって？<br>そりゃ信じてもらうしかねぇなぁ。,啊，你是说我会不会遵守约定的事？那的确，得让你们相信我才行。
28,,だが、よーく考えろよ。<br>ここで取引に応じないなら、<br>結局、オレ様が全員ぶっ潰すだけだぜ？,可是啊，你们好好想想。要是你们不和我交易，只会在这里被我全部消灭啊？
29,,リーシャ殿……<br>やはり先ほどの話、<br>信じるに値するとは……,莉夏……果然他的话不值得信任……
30,,わかりました……<br>私が人質となることで、<br>モニカさんが解放されるなら……,我明白了……我来做人质。如果这样你就放了莫妮卡小姐的话……
31,,リーシャ殿！？,莉夏！？
32,,ちょ、ちょっと！<br>なに言ってんのよ！,等、等等！你说什么呢！
33,,さっきのカタリナと、<br>あのおじさんの<br>やりとり聞いてたの！？,你没听见卡塔莉娜和那个大叔的对话吗！？
34,,関係ない……<br>私が犠牲になって、<br>みんなを助けることが出来るなら……,无所谓……如果牺牲我就能救大家的话……
35,,ちっ……！<br>こんな状態で、<br>人質として渡せるかよ！,切……！这种情况下，我们怎么可能让你去做人质啊！
36,,おお、威勢が良いなぁ！<br>元気がある奴は嫌いじゃねぇよ！,哦，气势很不错！我就喜欢你这样精神的家伙！
37,,ただ逃がしてやる気はねぇぞ！<br>せっかくだから一戦やってけよ！<br>なぁ！！,不过我不打算放你们逃走！难得见面，先打一场啊！你们说呢！！
38,,ちっ……<br>こういう野郎が、<br>なんだかんだで一番厄介なんだよな……,切……感觉最难对付的就是这种人了……
39,,ふん！　そんな風に仕掛けておいて、<br>あとで泣きべそかいても<br>知らないんだから！,哼！这可是你自己要打的，之后可别哭鼻子哦！
info,,1,scene_cp43_q2_s20
