id,name,text,trans
1,セレフィラ/瑟蕾菲拉,姬塔、<br>ハッピーハロウィン……,姬塔，万圣节快乐……
2,セレフィラ/瑟蕾菲拉,……そりゃあ警戒するわよ。<br>去年みたいに、<br>突然いたずらされたら困るもの。,……那当然要随时戒备啦。<br>要是像去年那样突然被恶作剧可怎么办啊。
3,セレフィラ/瑟蕾菲拉,え？<br>なに、その手に持っている……<br>何かの衣装？,诶？<br>你手上拿的是什么……<br>是什么衣服吗？
4,セレフィラ/瑟蕾菲拉,っ……仮装はしないわよ！？,……我是不会换装的哟！？
5,セレフィラ/瑟蕾菲拉,いや、だって……,不，因为……
6,セレフィラ/瑟蕾菲拉,……そうだわ！<br>演奏の邪魔になるでしょう？,……对了！<br>会妨碍我演奏的对吧？
7,セレフィラ/瑟蕾菲拉,私には、ハロウィンを楽しむ<br>団員の皆のために、音楽で<br>この場を盛り上げる役目があるの！,我可是为了享受着万圣节的大家<br>肩负了用音乐在这里炒热气氛的任务啊！
8,セレフィラ/瑟蕾菲拉,だ、だから……,所，所以说……
9,セレフィラ/瑟蕾菲拉,いつもの服じゃないと<br>困るのよ！,如果不是一直穿着的衣服的话我会很头疼的！
info,,,scene_s4_halloween_2026_v1_0_2004_4_3030026000
译者,,,
