id,en,jp,trans
0-chapter_name,,その情熱は誰のために,情为孰舞
0-synopsis,,ある日、一人甲板で黄昏るアンスリアは、どうすれば姬塔が振り向いてくれるのかと悩んでいた。そこへアンスリア宛に王都の式典会場で舞を踊ってほしいという依頼が舞い込んでくる。「大舞台で舞うのを見れば姬塔も目を向けるのではないか」というビィのアドバイスを受け、アンスリアは依頼を承諾し、一行は式典会場へと急ぐ。,某天，独自一人略显愁容的安苏利雅，正烦恼着如何才能让姬塔更注意自己。就在这时，一行人收到了希望安苏利雅能够在王都仪式会场表演舞蹈的委托。安苏利雅听从了「如果看到你在大舞台上的舞姿，即使是姬塔也会对你着迷的吧大舞台」的碧的建议，接受了委托，一行人开始向仪式会场赶去。
0,,<span class='scene-font-katari'>姬塔達の騎空団に</span><br><span class='scene-font-katari'>アンスリアが加わってから、</span><br><span class='scene-font-katari'>しばらく経ったある日。</span>,<span class='scene-font-katari'>距离安苏利雅加入姬塔们的</span><br><span class='scene-font-katari'>骑空团已经过去了一段时间。</span>
1,,<span class='scene-font-katari'>アンスリアは、</span><br><span class='scene-font-katari'>どこか黄昏た表情で</span><br><span class='scene-font-katari'>一人、甲板に佇んでいた。</span>,<span class='scene-font-katari'>独自一人的安苏利雅略显愁容</span><br><span class='scene-font-katari'>地站在甲板上。</span>
2,,ん、燃える姉ちゃん？　<br>どうしたんだよ、こんな所で。<br>なんか悩み事か？,嗯？火姐姐？　<br>你怎么了，会在这里。<br>难道有什么烦恼吗？
3,,別に悩み事という程のものじゃないわ。<br>ただ、ちょっと、<br>姬塔の事でね……,也不是烦恼那种程度的事情啊。<br>只是，稍微因为姬塔的事发愁……
4,,はぁ……どうしたら、<br>姬塔は、<br>もっと、私を見てくれるのかしら……,哈啊……怎么做<br>才能让姬塔<br>更加注视着我……
5,,そういう悩みかよ……<br>心配して損したぜ。,竟然是这样的烦恼啊……<br>害我白担心了。
6,,あら、気になっている人には、<br>夢中になってほしい……<br>当然の想いでしょう？,啊啦，对于自己喜欢的人，<br>希望能让他对自己着迷……<br>不是理所当然的么？
7,,でも、姬塔は、<br>中々、私を見てくれないのよね……,但是，想让姬塔注意到我<br>不是很容易啊……
