id,en,jp,trans
0-chapter_name,,戦场に咲いた一轮のキミ, 战场上绽放的你
0-synopsis,,大男は妻を助け出したルナール达に感谢し、自分が件の絵物语の作者であることを明かす。実は、妻から耽美絵の创作を禁じられていた为に隠していたのだった。ルナールは憧れの絵师に出会えて感激し、人生を変えてくれた感谢の念を精一杯伝える。ルナールの真挚な姿に心打たれた妻は夫に再び笔を执ることを许し、大男はルナールに耽美絵のコツを伝授するのだった。, 男人为救了妻子的事感动露娜露他们、坦白了自己就是那个画师的事。其实是、因为被妻子禁止继续画耽美而开始隐藏作者的身份。露娜露见到憧仰的十分感动、为改变了她的人生这事真诚地了感谢他。被露娜露真挚的身影感动了的妻子容许了他丈夫重新执笔、男人向露娜露传授了耽美的要诀了。
0,,<span class='scene-font-katari'>魔物を退けて、女性を助けた一行。</span><br><span class='scene-font-katari'>やはり彼女は先程の男の妻だったため、</span><br><span class='scene-font-katari'>家まで送ることにした。</span>,<span class='scene-font-katari'>击退魔物、救出女性的一行。</span><br><span class='scene-font-katari'>她果然就是那个男人的妻子、</span><br><span class='scene-font-katari'>就护送她回家了。</span>
1,,ありがとうございます！<br>皆さんがいなかったら、今ごろ……, 谢谢你们！<br>要是你们不在的说、现在就
2,,いいのよ。<br>「キミを助けたのは运命なんだ」。<br>……なんてね。, 不会。<br>「会救你这也是命运啊」。<br>……开玩笑的。
3,,え……？<br>そ、その台词……, 诶……？<br>那、那句台词……
4,,じゃあ失礼するわ。<br>みんな、帰りましょ。, 打扰你了。<br>各位、我们回去吧。
5,,…………, …………
6,,あの、待って！<br>君が探してる絵师は……この仆だ……, 那个、等一下！<br>你在找的画师……就是我……
7,,え……！？<br>あなたが「戦キミ」の……！？, 诶……！？<br>你就是「战你」的……！？
8,,なんだって！？<br>おっさんが耽美絵师ぃ？, 什么！？<br>大叔你是耽美画师？
9,,え、ええと……<br>でも、どうして嘘なんか……, 诶、那个……<br>但是、为什么要说慌啊……
10,,すみません……<br>昔、妻に隠れて创作活动してて……<br>それが何年か前、バレちゃって。, 对不起……<br>以前、我是瞒着妻子在画的……<br>但是在几年前被她发现了。
11,,その、それで笔を折ったんだよ。<br>夫たるもの男らしくしないと……<br>世间体もあるしね……, 然后、我就封笔了。<br>不表现得像个男子汉的话……<br>会被人说闲话的……
12,,そう、だったんですか……, 原来、是这样的啊……
13,,…………, …………
14,,仕方ないですよね。<br>わたしも亲に怒られたし……, 这也没办法。<br>我父母也对我发怒了……
15,,あの、最后に……<br>これだけは言わせてください。<br>わたし、先生の作品に救われたんです。, 那个、最后让……<br>请让我说几句话。<br>我、是被老师你的作品拯救了的。
16,,えっ……？,呃……？
17,,わたし、勉强も运动も駄目で……<br>そのクセ人一倍ひねくれてて……<br>人生を楽しめない子だったんです。, 我、学习也好运动也好全都不行……<br>而且性格还比普通人乖僻一倍……<br>是个不觉得人生是快乐的人。
18,,そんな时、先生の作品に出会いました。<br>……生まれて初めて、心が震えました。<br>……生まれて初めて、梦が持てました。, 就在那时、我遇到了老师你的作品。<br>……那是有生以来第一次、觉得自己的心被震撼了。<br>……也是有生以来第一次、有了自己的梦想。
19,,远い道のりだけど……<br>先生のような絵师になりたいんです。, 虽然还很遥远但……<br>我会成为老师你一样的画师的。
20,,だから、その、ええと……！<br>本当に、ありがとうございました！, 所以说、那个、呃呃……！<br>真的、非常感谢你！
21,,そんな、仆なんて……<br>でもそうか、君も耽美モノを……, 怎么会、我这种人……<br>不过这样啊、你也喜欢耽美……
22,,あぁ、その……<br>オイラ达、コツを闻きに来たんだ。<br>絵物语が上达するような……, 啊啊、那个……<br>我们、是来问你有没有要诀的。<br>能样图画本有进步的……
23,,はい……<br>でも、そういう事情なら……, 是的……<br>但是、现在的话……
24,,──ごめんなさい！<br>アナタ、私が间违ってたわ！, ──对不起！<br>老公、是我搞错了！
25,,え？<br>あ、ええと……, 诶？<br>啊、那个……
26,,その、私……<br>ただの、不埒な创作かと……<br>こんなにも感动を与えてるだなんて……, 那个、我……<br>觉得、那只是种呕心的画……<br>没想还竟然会有人这么感动的……
27,,そ、それじゃあ！, 那、那就是说！
28,,ええ、今后は自由に描いて顶戴！<br>世间がなんと言おうと、応援します！, 嗯、以后你就自由地画吧！<br>不管别人说什么、我也会支持你的！
29,,ありがとう……！<br>奇迹が舞い降りたようだ……！, 谢谢……！<br>这就像是奇迹一样啊……！
30,,ああ、君达にも感谢するよ！<br>上达のコツだったね？<br>仆で良ければ全て教えよう！, 啊啊、我也要感谢你们！<br>进步的要诀对吧？<br>我就可以的话全都会教你的！
31,,ほ、本当に……？<br>ゆゆゆ、梦みたいです……！<br>ありがとうございます！, 真、真的吗……？<br>这这这、是在做梦吗……！<br>非常感谢你！
32,,やったぜぇ！<br>これであのコワイ絵もなんとかなるな！, 太好了！<br>这下以后就没有那种可怕的画了！
33,,ふふっ！<br>良かったですね、ルナールさん！, 嗯嗯！<br>真是太好了、露娜露！
34,,邪眼が、邪眼がぁ……！, 邪眼要、邪眼要……！
35,,<span class='scene-font-katari'>こうしてルナールは、</span><br><span class='scene-font-katari'>絵师として成长する贵重な机会を得た。</span>,<span class='scene-font-katari'>就这样露娜露她、</span><br><span class='scene-font-katari'>作为画师得到了个非常宝贵的成长机会。</span>
36,,<span class='scene-font-katari'>そして先生の指南を胸に、</span><br><span class='scene-font-katari'>さらなる飞跃を求め旅を続けるのだった。</span>,<span class='scene-font-katari'>然后紧记老师的教诲、</span><br><span class='scene-font-katari'>继续了寻求进步的旅程了。</span>
info,,1,scene_chr238_q2_s20
