id,name,text,trans
3,コルワ/可露瓦,姬塔……できた、わ……\nハロウィンのための……\nあなたとルリアのペア仮装……！,姬塔……我完成了……\n为万圣节准备的……\n你和露莉亚的套装……！
4,コルワ/可露瓦,うぅう……私が、ボロボロ……なのは、\n気にしないで……ルリアの服……\nええと、６４着？　作った……から……,呜呜呜……\n不要在意……我精疲力尽的理由……\n因为我做了……嗯……64件露莉亚的衣服……
5,コルワ/可露瓦,あなた達が……最高のハロウィンを、\n過ごせるように……姬塔の\nジョブの衣装に合わせて……,为了让你们……\n度过最好的万圣节……\n我结合姬塔的职业衣服，做了……
6,コルワ/可露瓦,てへへ……だって、ルリアに……\nカワイイ恰好、させたくて……新しい\n姬塔の服、無くてゴメンね……,嘿嘿……因为我想让露莉亚……\n穿上可爱的衣服啊……\n没能做姬塔的新衣服，抱歉啊……
7,コルワ/可露瓦,大丈夫よ、まだ……起きてる……\nだから、姬塔とルリアが\nペア衣装着てるとこ……見せ、て……！,没事，我还……能撑会……\n所以，让我看看姬塔你和露莉亚……\n穿套装……！
8,,姬塔はコルワを椅子に座らせ、\n大急ぎでルリアを呼んでくると\n２人で同じジョブの衣装に着替えた。,姬塔让可露瓦坐在椅子上，\n急忙叫露莉亚过来2人穿上了同样的职业服装。
13,コルワ/可露瓦,ふふ……衣装の、使い込みの差で……\n印象が、変わるわね……ルリアは\n見習いで姬塔がお師匠様……,呵呵……因为衣服使用程度的差别……\n给人的印象也有区别啊……\n露莉亚还是实习的姬塔就是师父了……
14,コルワ/可露瓦,う～ん、すっごく……いい、わ……！！\nさぁハロウィン……楽しんで、きて……\n後でファッションショー、しましょ……,嗯，非常……好……！！\n来，你们去好好享受……万圣节吧……\n之后来个时装秀……
info,,,scene_s5_halloween_3058_v2_0_2004_5_3040127000
译者,,,
