id,en,jp,trans
0-chapter_name,,その威を示し、王たれと,王者，示其威也。
0-synopsis,,十天衆の誰より強いことを証明するため、他の十天衆に戦いを仕掛けるソーンは、サラーサの元を訪れる。サラーサの「十天衆をやめて何する気だ？」という問いに、ソーンは「本当の化け物を目指す」と答える。最強を自負するサラーサは、「食われてたまるか！　あたしがお前を倒す！」と、ソーンに挑みかかる。,为了证明自己比十天众任何人都要强的索恩，向其他十天众发起了挑战，这次她来到了萨拉萨的身边。面对萨拉萨「放弃做十天众的你到底要干什么？」的提问，索恩回答道「把变成怪物作为目标」。以最强而自负的萨拉萨说着「才不会就这样让你吃掉！　你就由我来打倒！」，便向索恩发起挑战。
0,,ウーノが言ってたぞ。<br>ソーンがおかしくなったって。,我听乌诺说过了，<br>索恩开始变得奇怪了。
1,,…………<br>自分に本当に必要な事が<br>ようやくわかっただけよ。,…………<br>我只是终于知道对于自己来说<br>真正必要的事情是什么而已。
2,,ソーン、<br>なんで群れを抜けようとする？<br>十天衆をやめて何する気だ？,索恩，<br>为什么要脱离这个群体？<br>放弃做十天众的你到底要干什么？
3,,人ならざる者は<br>人の域に留まってはいけないのよ。<br>だから目指すの。本当の化け物を。,不能称为人的人是<br>不能止步在人类领域的哟。<br>所以我把成为真正的怪物作为目标。
4,,それで……<br>最強よりも強くなって……<br>あたしの事、食う気か？,那就意味着……<br>比最强还要更强……<br>你是想吃掉我吗？
5,,さぁ。そうだと言ったら？,谁知道呢。如果我这么说的话？
6,,最強はあたしだ……！<br>食われないために<br>あたしは最強になったんだ！,我才是最强的……！<br>为了不被吃掉<br>我才要成为最强！
9,,食われてたまるか！<br><span class='scene-font-4'>あたしがお前を倒す！</span>,才不会就这样让你吃掉！<br><span class='scene-font-4'>你就由我来打倒！</span>
info,,1,scene_ult_chr129_q4_2_s10
