id,en,jp,trans
0-chapter_name,,その威を示し、王たれと,王者，示其威也。
0-synopsis,,ウーノを倒したソーンは、振り返りもせずその場を後にする。ウーノは、天星器と十天衆が結びついて暴走をはじめたことに危機感を覚えるのだった。,在打倒了乌诺之后的索恩，头也没回便扬长而去。乌诺察觉到了，天星器和十天众结成一体开始暴走的危机。
12,,く……！,唔……！
13,,もう終わり？<br>なら私は行くわ。,到此为止了吗？<br>那我走了。
15,,<span class='scene-font-katari'>振り返りもせず、</span><br><span class='scene-font-katari'>ソーンは立ち去った。</span>,<span class='scene-font-katari'>头也没回的索恩，</span><br><span class='scene-font-katari'>扬长而去。</span>
16,,まさか<span class='scene-font-spword'>天星器</span>と十天衆が結びつき、<br>暴走をはじめるとは……,万万没想到<span class='scene-font-spword'>天星器</span>会与十天众结成一体，<br>开始暴走……
17,,これを放っておくわけには<br>いかないな……,不能就这么放着不管……
22,,<span class='scene-font-katari'>ソーンはひとり、淡々と歩いていく。</span><br><span class='scene-font-katari'>次なる獲物のもとへと。</span>,<span class='scene-font-katari'>索恩一个人，向着下一个猎物</span><br><span class='scene-font-katari'>淡漠地迈出了步伐。</span>
24,,…………,…………
25,,<span class='scene-font-katari'>その天眼が見据えるは、</span><br><span class='scene-font-katari'>人の域を超えた、力の果て──</span>,<span class='scene-font-katari'>她的天眼所能看清的是，</span><br><span class='scene-font-katari'>超越人类领域的，力量的尽头──</span>
info,,1,scene_ult_chr129_q4_1_s20
