id,en,jp,trans
0-chapter_name,,飛翔せし魔眼の怪物,展翅，“魔眼者”
0-synopsis,,姬塔に敗北したソーンは、ルリアに戦った理由を尋ねられ、「寂しかったから」と呟く。さらにソーンは強大な力を持つが故に孤立してしまった過去を一行に話し、友達とわいわいする、普通の女の子らしいことがしたかった、と告げる。その理由に共感したルリアは、ソーンに友達になろうと告げ、共に旅に出ようと誘うのだった。,被姬塔打败之后的索恩，再被露莉亚问到战斗的理由时喃喃不满道“因为我很寂寞啊”。在向一行交代了因为自己拥有强大力量的缘故而被身边人孤立的过去，自身却又怀揣着想和朋友嬉笑打闹、做一些像一个普通的女孩子一样的事般如此复杂的心情。这引起了露莉亚的共鸣，她决定成为索恩的朋友，并邀请索恩一起旅行。
0,,凄い……<br>私、負けちゃったんだ……<br>うふふ……,实在是厉害……<br>我，竟然输了……<br>哈哈哈……
1,,なぁ、大丈夫か？<br>姉ちゃん、怪我とかは……,呐，没事吧？<br>姐姐，你没受伤吧……
2,,あの……どうしてソーンさんは<br>姬塔と戦うんですか？<br>理由を教えてください……,呐……为什么索恩姐<br>要和姬塔战斗啊？<br>请告诉我理由是什么……
3,,…………,…………
4,,なんだか、ソーンさんが<br>敵意を持っているとは思えなくて……,我总是感觉，<br>索恩姐并不是抱有敌意……
5,,……寂しかったから……,……因为我一直都很寂寞啊……
6,,え……,诶……
7,,昔住んでた街の人は、私の事……<br>私の力とかを知れば知るほど、<br>私から離れていって……,原来我所住街区的人，对于我……<br>对于我的力量，是知道的越多<br>越对我敬而远之……
8,,それが嫌で故郷に帰っても、<br>外に移った私に、皆よそよそしくて。<br>私、なんにも変わってないのに。,我讨厌那样，但即使搬出去一段时间<br>再回去大家还是对我敬而远之。<br>明明，我一点都没有变啊。
9,,うう……それは辛いです……,唔唔……那真的是很痛苦啊……
10,,うーん……<br>でもよぉ、それとオイラ達と戦う事と<br>何の関係があるんだ？,嗯……<br>但是啊，这和与我们战斗的事情<br>有什么关系吗？
11,,うん……十天衆になって、<br>やっと仲間に出会えたって<br>思ったんだけど。,唔……成为十天众之后<br>我以为终于能够遇到同类了。
12,,ふむふむ……,唔呣唔呣……
13,,十天衆は十天衆でドライなの！<br>一緒にご飯も食べないの！,十天众说是十天众……<br>但是大家都很冷淡的！<br>连饭都不一起吃的！
14,,な、なんだぁ？　そりゃ？,什、什么？ 你在说什么？
15,,……わかります！<br>その気持ち！,……我知道！<br>那种心情！
16,,私、騎空団のみんなとご飯食べるの<br>大好きです……<br>それが無かったら、寂しいですね……,我，最喜欢和骑空团的大家们在一起吃饭了<br>如果连这都不能的话，会真的感觉到寂寞呢……
17,,でしょ！？,我就说是吧！？
18,,せっかくいい感じのお店見つけて<br>声かけても……みんな自由すぎるの！<br>てんで集まってくれないの！,好不容易找到了感觉不错的店<br>然后去约他们……但是大家都太过随意了！<br>完全聚不到一起来！
19,,せっかく強い人同士で集まってるのに、<br>仲良くなる余地もない、っていうか。,好不容易聚集在一起的强者们，<br>竟然连增加彼此关系的余地都没有。
20,,そりゃ、仲良しグループってわけじゃ<br>ないのはわかってるけど、<br>でも、なんかこう……ね？,虽说……我知道十天众不是<br>那种聚在一起的好朋友。<br>但是啊，总觉得还是有些冷清……吧？
21,,十天衆には女の子もいるけど、<br>旅行行ったりランチしたり、<br>そういう仲じゃなくって。,十天众里也有女孩子，但我也不是期待<br>那种能够达到一起旅旅行、吃吃饭的关系。
22,,普通の女の子らしい事をワイワイやるの<br>ちょっと憧れてたんだけどね。,我只是对像一个普通女孩子一样去<br>做做女孩子的事情那样有点向往。
23,,普通の女の子らしい事……<br>そうですね。憧れますよね。,像一个普通女孩子的事情啊……<br>是啊，的确让人很向往呢。
24,,勝手に期待した私も私だけど、<br>なんか十天衆ってイメージと違ってて。,我知道擅自抱有这种期待是很任性的<br>但是十天众和我的印象完全不同啊。
25,,だから、私を化け物扱いしないような、<br>強い人達を、<br>十天衆の他に見つけたくて……,所以，我才会想去寻找<br>除了十天众之外不会<br>把我当做怪物的强者……
26,,ソーンさん……<br>寂しかったんですね……,索恩姐……<br>原来一直都这么寂寞啊……
27,,ルリアちゃん、<br>わかってくれるの……？,露莉亚，你能明白我说的话吗……？
28,,うぅ……はい……,嗯……我能明白……
29,,あ、あの！<br>ソーンさん、<br>私達とお友達になりましょうよ！,那、那个！<br>索恩姐，<br>请和我们成为朋友吧！
29-sel1_txt,,<span class='scene-font-katari'>それはいい考え</span>,<span class='scene-font-katari'>好主意！</span>
29-sel2_txt,,<span class='scene-font-katari'>いきなり何を言い出すんだ</span>,<span class='scene-font-katari'>你冷不丁的说什么呢！</span>
30,,うふふ！<br>姬塔もそう思いますか？,嘿嘿和！<br>姬塔也是这么想的吗？
31,,ソーンさんとご飯食べたり旅行したり、<br>私もそういう事、いっぱいしたいです！,和索恩姐一起去吃吃饭、旅旅行什么的，<br> 我也想做许多那样的事情呢！
32,,え、いいの？　本当に？<br>だって私……,诶，可以吗？ 真的吗？<br>可是我这样的……
33,,街に住んでる連中が<br>狩人姉ちゃんの事どう思ってるか<br>知らねえけど……,住在街上的那群家伙<br>是如何看待猎人姐姐什么的<br>我们才不管呢……
34,,オイラ達の団には<br>ヘンテコな連中が山ほどいるからなぁ！<br>慣れっこだぜ！,我们团里有的是怪人<br>早就习惯了！
35,,あはは……なんか嬉しいな。<br>そう言ってもらえる事、<br>ずっと待ってた気がする。,哈哈哈……稍微有点开心呢。<br>我一直等待着<br>能够听到这样的话。
36,,うふふ！<br>それじゃあ、<br>私達は今日からお友達です！,哈哈哈！<br>既然这样的话，<br>我们从今天起就是好朋友了！
37,,だって！　私ほっとけません！<br>なんか……<br>境遇が、私と少し似ている気がして……,可是啊！　我不能袖手旁观！<br>总感觉……<br>索恩姐的境遇和我稍微有些类似呢……
38,,ルリアちゃんも、<br>力のせいで寂しい思いを……？,露莉亚，<br>你难道也有因为力量<br>而变得很寂寞的遭遇吗……
39,,はい……<br>エルステ帝国の施設から逃げ出すまで、<br>ずっと……,嗯……<br> 从埃尔斯特帝国的设施中逃出来之前<br>一直都是那样……
40,,そっか……<br>よかったね、<br>姬塔達と出会えて。,这样啊……<br>能够和姬塔他们<br>相遇真是太好了。
41,,はい！<br>だから、ソーンさんの事、<br>やっぱり放っておけません！,是的！<br>所以，我果然还是<br>不能放着索恩姐不管！
42,,ふふ……だから、<br>私達は今日からお友達です！,哈哈……所以说，<br>我们从今天开始就是好朋友了！
43,,じゃあ、ソーンさんを私達の騎空艇に<br>案内しますね！,那么，让我们带索恩姐参观一下骑空艇吧！
44,,な、なんか<br>そのまま旅に連れていっちまいそうな<br>ノリだな……,好、好像<br>打算就这样带着一起去旅行<br>的样子……
45,,え、違うんですか？<br>さっき友達と旅行したいって……<br>私達のは、旅行とは少し違いますけど。,诶，不是吗？<br>刚才不是说想和朋友一起去旅行……<br>虽然我们的旅行稍微有些不同……
46,,いやぁ……<br>狩人姉ちゃん も四六時中<br>一緒ってワケにはいかねえだろうし……,话是如此……<br>猎人姐姐也不能一天到晚<br>都和我们在一起……
47,,そんなの、<br>聞いてみなきゃ<br>わからないじゃないですか！,这种事，<br>不亲自去问本人<br>怎么能够知道呢！
48,,えっと……えへへ、どうですか？<br>ソーンさん。,那个……嘿嘿嘿<br>你觉得怎么啊？索恩姐。
49,,……うん、行く！　一緒に！,……嗯，我也去旅行！<br>和大家一起！
50,,弓の事なら私に……<br>わた……ゆみ……えーと……,如果是跟弓相关的事情……<br>就供（弓）……给我……诶ー啊……
51,,……やっぱり上手く言えないな。<br>シェロカルテってよく思いつくよね。<br>駄洒落。,……果然还是不能巧妙的说出来啊。<br>明明在榭洛科特那里的时候总是能想出来呐。<br>冷笑话。
52,,あはは……<br>無理、してたんですね……,哈哈哈……<br>好像果然说不出来啊……
53,,<span class='scene-font-katari'>こうして、十天衆の一人、</span><br><span class='scene-font-katari'>全空一の弓使いと呼ばれるソーンが</span><br><span class='scene-font-katari'>姬塔の旅に加わった。</span>,<span class='scene-font-katari'>就这样，十天众中的一人、</span><br><span class='scene-font-katari'>被誉为全空域第一的掌弓者的索恩</span><br><span class='scene-font-katari'>加入了姬塔的旅行。</span>
54,,<span class='scene-font-katari'>寂しがり屋の彼女が繰り出す魔導の矢は</span><br><span class='scene-font-katari'>決してぶれる事なく</span><br><span class='scene-font-katari'>姬塔達を助けるのであった。</span>,<span class='scene-font-katari'>容易感受到寂寞的她所射出的</span><br><span class='scene-font-katari'>绝不会射偏的魔导箭，将会为</span><br><span class='scene-font-katari'>姬塔一行带来如虎添翼般的帮助。</span>
info,,1,scene_fate_chr129_ep2
