id,en,jp,trans
0-chapter_name,,その威を示し、王たれと,王者，示其威也。
0-synopsis,,十天衆の誰より強いことを証明するため、他の十天衆に戦いを仕掛けるソーン。次に訪れたのは、エッセルの元だった。「十天衆の枠を外れれば、私は理想に近付ける」と語るソーンに、エッセルは心の底から同情する。そして、「戦う事しか思いつかないなら、付き合うよ、ソーン」と臨戦態勢をとるのだった。,为了证明自己比十天众任何人都要强的索恩，向其他十天众发起了挑战。这次索恩来到了艾洁儿的身旁。对着说道「如果脱离十天众的束缚的话，就能接近我的理想。」的索恩，艾洁儿从心底表示十分同情。接着，在说完「如果你除了战斗之外什么也想不到的话，我就只好奉陪了，索恩。」后，艾洁儿进入了临战状态。
2,,…………,…………
3,,こんにちは、ソーン。<br>私もキミと話したかった。,你好，索恩。<br>我也有话想和你说。
4,,私は話しに来たんじゃないわ。<br>私が誰より強い事を証明しに来たの。,我不是来和你说话的。<br>我只是想证明我比任何人都强才来的。
5,,キミにとって幸せって何？<br>こうする事で幸せになれる？,对于你来说幸福是什么？<br>做这样的事就能变得幸福吗？
6,,十天衆の枠を外れれば<br>私は理想に近付ける。,如果脱离十天众的束缚的话，<br>就能接近我的理想。
7,,ん……きっと、本当は違う理由。<br>私にはわかるよ。,嗯……肯定，其实是不同的理由。<br>我的话能够领悟到。
8,,どうかしらね。<br>貴方にもわかるなら、きっと私は<br>十天衆を目指したりしなかった。,谁知道呐。<br>如果你也能够领悟到的话，<br>我就不会以十天众作为目标了。
9,,…………<br>そうだね。戦う事しか思いつかないなら<br>付き合うよ、ソーン。,…………是啊。<br>如果你除了战斗之外什么也想不到的话，<br>我就只好奉陪了，索恩。
info,,1,scene_ult_chr129_q4_8_s10
