id,name,text,trans
0-chapter_name,,眠れる森の愛書家,
0-synopsis,,とある島で、姬塔達は老人が居眠りをしたまま魔物の攻撃をかわす光景を目にする。その後エスタリオラと名乗った老人は１枚のカードを使い、一行をある星晶獣の記憶の中の戦場に導くと、その星晶獣が新世界創造のために疑似戦争を繰り返していると告げる。一行は世界滅亡を阻止する方法をエスタリオラに問うが、エスタリオラは呑気に寝息を立てるのだった。,
1,,<span class='scene-font-katari'>姬塔達はシェロカルテから</span><br><span class='scene-font-katari'>大量の書物を運ぶ依頼を受け、</span><br><span class='scene-font-katari'>とある目的の島へと向かっていた。</span>,
2,ビィ/碧,お、見えて来たぞ！,
3,ビィ/碧,……って、あれ？<br>目的地ってあの島で合ってるのか？,
4,ルリア/露莉亚,はい……でも、この島……<br>町どころか、村も見当たりません。,
5,ビィ/碧,っつうか、家が１軒もねーぞ！？<br>無人島なんじゃねーか？,
6,ルリア/露莉亚,そんなはずは……,
7,ルリア/露莉亚,あっ、あれ！<br>山のてっぺんです！,
8,,<span class='scene-font-katari'>山頂にぽつり、かろうじて民家と</span><br><span class='scene-font-katari'>呼べそうな粗末な小屋を見つける。</span>,
9,,<span class='scene-font-katari'>そこに依頼主がいるに違いない。</span><br><span class='scene-font-katari'>そう確信した一行は艇を泊め、</span><br><span class='scene-font-katari'>積荷を担いで山を登り始める。</span>,
15,,<span class='scene-font-katari'>しばらく歩いたところで、</span><br><span class='scene-font-katari'>ふと、妙な声が聞こえてきた。</span>,
16,？？？,ぐぅぅぅぅ、ぐぅぅぅぅ……,
17,ビィ/碧,なんだなんだぁ？<br>変な声がするけど、魔物なのか！？,
18,ルリア/露莉亚,ふふ、違いますよ、ビィさん。<br>きっと誰かの寝息です。,
19,,<span class='scene-font-katari'>緊張するビィと呑気なルリア。</span><br><span class='scene-font-katari'>ふたりは声のする方へ踏み出し、</span><br><span class='scene-font-katari'>茂みをかきわけた。</span>,
20,ビィ/碧,どうなってんだぁ？<br>どっちもじゃねぇか！？,
21,？？？,ぐぅぅぅぅ、ぐぅぅぅぅ……,
22,魔物,ぐるぅぅぅぅ、ぐるぅぅぅぅ……,
23,,<span class='scene-font-katari'>それは、無防備に居眠りをする老人が</span><br><span class='scene-font-katari'>今にも魔物に襲われようとしている</span><br><span class='scene-font-katari'>ところだった。</span>,
24,ルリア/露莉亚,おじいさんが大変です！<br>姬塔、早く助けないと！,
26,,<span class='scene-font-katari'>ルリアがそう口走るや、</span><br><span class='scene-font-katari'>姬塔が剣を抜いて走り出す。</span>,
27,,<span class='scene-font-katari'>──が、その足がぴたりと止まった。</span>,
28,ビィ/碧,ええっ！？　どうなってんだぁ？,
29,ルリア/露莉亚,わぁ、まるで雲みたいです！,
30,魔物,<span class='scene-font-4'>グオオオオオッ！</span>,
31,？？？,むにゃむにゃ……ひょい～ん。,
34,魔物,<span class='scene-font-4'>グオオオオオッ！</span>,
35,？？？,むにゃむにゃ……ひょい～ん。,
38,,<span class='scene-font-katari'>どういうわけか、老人はふわふわと</span><br><span class='scene-font-katari'>宙に浮いたまま、風に揺らぐように</span><br><span class='scene-font-katari'>魔物の攻撃をかわしていく。</span>,
39,,<span class='scene-font-katari'>攻撃を外すだけ外した魔物は、</span><br><span class='scene-font-katari'>すっかり疲れ果て、諦めると</span><br><span class='scene-font-katari'>森の奥へ引っ込んでいった。</span>,
40,？？？,ぐぅぅぅぅ、ぐぅぅぅぅ……,
41,ルリア/露莉亚,あのぅ……えーっと……<br>おじいさん？　大丈夫ですか？,
42,ルリア/露莉亚,って、寝てるなら<br>聞こえませんよね、えへへ……,
43,？？？,むにゃむにゃ……<br>大丈夫ぅにゃ～……,
44,ルリア/露莉亚,あれ？　今、おじいさん、<br>何か言いませんでした？,
45,ビィ/碧,言ったぞ！　このじいちゃん、<br>寝言で返事しちまったよ！？,
46,？？？,むにゃ……汝等が、シェロカルテ殿が<br>遣わした騎空士か。,
47,エスタリオラ,ワシはエスタリオラと申す者……,
48,ルリア/露莉亚,お返事どころじゃないです！<br>普通に会話しちゃってますよ！,
49,ビィ/碧,うひゃ～、器用なじいちゃんだな。<br>どこかに仕掛けでもあるのか？,
50,エスタリオラ,むにゃ～、話せば長くなろう……<br>立ち話も失礼と言うもの、ワシの住処へ<br>案内しよう、むにゃむにゃ……,
51,ビィ/碧,う～ん、じいちゃん、<br>寝ながら話す方が失礼だと思うぞ……,
52,ルリア/露莉亚,まぁまぁ、どうせ本を運ぶんですから、<br>小屋に着いたらゆっくり聞かせて<br>もらいましょう、ねえ、姬塔。,
53,,<span class='scene-font-katari'>しかし老人は山へは登ろうとせず、</span><br><span class='scene-font-katari'>代わりに１枚の不思議なカードを</span><br><span class='scene-font-katari'>姬塔に差し出した。</span>,
54,エスタリオラ,そっちではない。こっちじゃ。,
55,ルリア/露莉亚,え……！？,
64,ビィ/碧,な、なんだこりゃ！？<br>どうなってんだ？,
65,ルリア/露莉亚,はわっ、これって……<br>……戦場、ですか？,
66,,<span class='scene-font-katari'>先程まで森であったそこは、</span><br><span class='scene-font-katari'>血煙と戦塵でむせ返る</span><br><span class='scene-font-katari'>熾烈な戦場に変じていた。</span>,
67,エスタリオラ,左様。ここは覇空戦争時代、<br>最も苛烈を極めた戦場のひとつ……,
68,ビィ/碧,ちょっと待てよ！<br>覇空戦争なんて大昔の出来事だろ？<br>そんなことあるわけねぇじゃねーか。,
69,エスタリオラ,いや、可能じゃ。<br>当時を生きた星晶獣の<br>記憶の中であればのう。,
70,ルリア/露莉亚,星晶獣の記憶の中……？<br>そんなことって……,
71,エスタリオラ,さあ、どうした、若き騎空士よ。<br>これしきのことで驚いておる場合か。<br>待っておるのは更なる悲劇ぞ。,
72,,<span class='scene-font-katari'>老人はそんな意味深な言葉を呟き、</span><br><span class='scene-font-katari'>戦場から離れたところにある</span><br><span class='scene-font-katari'>静かな洞窟へ一行を導いた。</span>,
78,,<span class='scene-font-katari'>そこは実験器具や書物で溢れ返り、</span><br><span class='scene-font-katari'>さながら秘密の研究部屋のような</span><br><span class='scene-font-katari'>雰囲気だった。</span>,
79,ルリア/露莉亚,……変な感じです……<br>この星晶獣の記憶の中に<br>今、私達がいるって……,
80,ビィ/碧,ほんとだよな。<br>それに姿が見えねぇってのも<br>不気味だしよ。,
81,エスタリオラ,案ずるな。<br>我が契約主である星晶獣は<br>攻撃行動を一切取らぬ。,
82,エスタリオラ,あたかも百科事典の如く、<br>此の世の事象を記録し、再生するのみ。,
83,ルリア/露莉亚,事典のような……？<br>そんな星晶獣、<br>聞いたことないです……,
84,エスタリオラ,ならば試してみせよう。,
85,,<span class='scene-font-katari'>そう告げると、エスタリオラは</span><br><span class='scene-font-katari'>自分の額にある赤い石に触れた。</span>,
86,エスタリオラ,応えよ。<br>この少女とトカゲの名は何と申す。,
91,エスタリオラ,ふむ、この者達の名は……<br>小さき獣はビィ、<br>青髪の少女はルリアと申すか。,
92,ビィ/碧,おい、オイラはトカゲじゃ……,
93,ビィ/碧,って、あれ？　合ってんぞ！<br>ビィだよ！　オイラはビィってんだ！,
94,ルリア/露莉亚,わぁ、すごいです！<br>その通りです。ルリアです！,
95,エスタリオラ,だが、油断せぬことだ。<br>此奴はこうして世界からデータを<br>くすねておるのだからな。,
96,ビィ/碧,くすねるって……<br>どういうことだぁ？,
97,エスタリオラ,接触した者の情報を得て、知識を蓄え、<br>ここで延々と繰り返される疑似戦争に<br>役立てておる、ということじゃ。,
98,エスタリオラ,此奴はかつて敗北した覇空戦争の<br>やり直しを求めておってな。,
99,エスタリオラ,次こそは勝利できるよう、<br>ありとあらゆる可能性を<br>試しておるのだ。,
100,ルリア/露莉亚,そこまでして、何のために……,
101,エスタリオラ,全ては、<span class='scene-font-spword'>星の民</span>でも空の民でもない、<br>此奴らカードに宿る星晶獣の為だけに<br>存在する新世界を創造する為だ。,
102,ビィ/碧,ちょっと待ってくれよ。<br>そんなものできちまったら<br>オイラ達はどうなんだよ？,
103,エスタリオラ,無論、そうなれば<br>我々も、世界も、<br>全てが灰燼に帰すであろうな。,
104,ルリア/露莉亚,そんな……困ります……<br>絶対にダメです……,
105,エスタリオラ,案ずるな。<br>ワシはその野望を打ち砕かん為に<br>こうしてここに居るのだ。,
106,ビィ/碧,すげーぞ、ウトウトじいちゃん！<br>それで、どうすりゃいいんだ？,
107,エスタリオラ,それは……むにゃむにゃ……<br>新たな依頼を……ぐぅぅぅ……,
110,ビィ/碧,おおい！　じいちゃん！！,
info,,,scene_chr487_ep1_s10
译者,,,
