id,en,jp,trans
0-chapter_name,,空に馳せる羨望,向天空驰骋的慕意
0-synopsis,,古い知人の求婚を受け入れたロゼッタ。しかしそれは、彼女が旅をやめることを意味していた。複雑な心境の一行が、その真意を問うため求婚者の男を訪ねると、彼は姬塔を見るやいなや、憎悪を燃やして魔物を召喚するのだった。,萝塞塔接受了老朋友的求婚。但是，这也意味着她要放弃旅行了。心情复杂地一行人去拜访求婚者想知道他的本意，求婚者一见到姬塔就燃起了憎恶的怒火，召唤了魔物。
1,,ふぅ……<br>ここにもない、か。,哈，这里也没有吗。
2,,困ったわね……<br>どこに落としちゃったのかしら？,头疼了呢……到底掉哪里了呢？
5,,…………,…………
6,,え、もう出発する？<br>……そう、わかったわ。,诶，要出发了吗？……好的，我知道了。
7,,…………,…………
13,,<span class='scene-font-katari'>ロゼッタの結婚……</span><br><span class='scene-font-katari'>ビィは隣町の屋敷で見たことを、</span><br><span class='scene-font-katari'>姬塔達に報告している。</span>,<span class='scene-font-katari'>萝塞塔要结婚……碧把在领街宅邸里看到事情的告诉了姬塔一行人。</span>
14,,ぷろぽーず……！？<br>ロ、ロゼッタさんが……？,求婚……！？萝、萝塞塔小姐吗……？
15,,あぁ、ビックリしたぜ！<br>そのおっさん、前は断られたけど、<br>ずっと諦めてなかったんだってよ。,啊，吓我一跳呢！那个大叔，虽然以前被拒绝了，但是一直都没有放弃呢。
16,,わぁ……！<br>なんだかロマンチックですね……！,啊……！感觉很浪漫呢……！
17,,にしし……<br>ちょっと意外だよな！,嘻嘻……有点意外的呐！
18,,驚きましたけど、すごいです！<br>ロゼッタさんが戻って来たら、<br>お祝いしませんか？,虽然有点吃惊，但是好厉害！等萝塞塔小姐回来以后一起祝贺她吧？
19,,お、そうだな！<br>みんなでパーティして、その後は……,哦，是呐！大家开个派对，那之后……
20,,って、その後はどうすんだ？<br>結婚したら、この島に住むんだろ？<br>じゃあオイラ達との旅は……,那，那之后怎么办？结婚了的话，不就要住在这个岛上了吗？那和我们的旅行……
21,,あ……<br>ロゼッタさんが旅をやめちゃう……？,啊……萝塞塔小姐会放弃旅行吗……？
22,,う～ん……<br>まぁ、そういう可能性も……,呜……嘛，那个可能性也是……
23,,そ、そんな！？<br>ここでさよならなんて……！<br>もっとロゼッタさんといたいのに……,怎、怎么能这样！？在这里说再见什么的……！明明想继续和萝塞塔小姐一起旅行的……
24,,…………,…………
25,,あ、あのっ！<br>ロゼッタさんは本当に、<br>そのプロポーズを受けたんですか！？,那，那个！萝塞塔小姐真的，接受了那个求婚吗！？
26,,いやぁ……<br>多分、そんな返事をしてたような……,呀……大概，那个回答是这个意思……
27,,たぶんってなんですかー！？<br>とっても大事なことなんですよ！,大概是什么意思嘛！？这是很重要的事情啊！
28,,私、ロゼッタさんに会ってきます！<br>このまま、お嫁に行かせません！,我，要去见见萝塞塔小姐！就这样让她出嫁可不行！
31,,お、おい、ルリア！？<br>あぁ、行っちまったぜ……<br>ロゼッタの居場所、知らねーのに。,喂，喂，露莉亚！？啊，就走掉了啊……明明她还不知道萝塞塔在哪的说。
32,,しょうがねぇ！<br>オイラ達も行こうぜ、姬塔！,没办法了！我们也过去吧，姬塔！
35,,<span class='scene-font-katari'>一方その頃、隣町の屋敷では……</span><br><span class='scene-font-katari'>男が食事の準備をしている隙に、</span><br><span class='scene-font-katari'>ロゼッタは地下室に忍び込んでいた。</span>,<span class='scene-font-katari'>另一边，领街的宅邸里……在男人准备食物的时候，萝塞塔偷偷地潜入了地下室。</span>


36,,……あった。,……有了。
37,,間違いない、この短剣だわ。<br>やっぱり、あの男だったのね……,不会错，就是这把短剑。果然，是那个男人做的呢……
38,,でも、どうして……,但是，为什么……
