id,en,jp,trans
0-chapter_name,,時を越える思慕,跨越时空的思慕
0-synopsis,,とある島に降り立ち、休息をとる一行。そこでロゼッタは、古い知人である男と再会する。彼はかつて、ロゼッタに求婚して断られていたが、長い時を経ても尚その恋心が忘れられず、二度目のプロポーズを果たす。するとロゼッタは意味深に微笑み、その申し出を受け入れるのだった。,一行人降落在某座岛上休息。在那里萝塞塔与一个曾经的熟人再会了。那个男人在过去曾向罗塞塔求婚但被拒绝，很长的时间过去了，他仍然忘不了那份恋心，并第二次向罗塞塔求婚。于是，罗塞塔在意味深长的微笑中，接受了这个请求。
1,,そうですか……<br>行ってしまわれるのですね……,这样啊，是准备离开了吗……
2,,えぇ、明日ね。<br>傷の具合はどうかしら？,诶，是明天呢。伤怎么样了？
3,,はい、もうすっかり。<br>貴女がいなければ、僕は今頃……<br>本当にありがとうございました！,是，已经完全好了。如果不是您的话，我现在已经……真的非常感谢您！
4,,いいのよ。<br>魔物には気をつけることね。<br>……それじゃ、元気で。,没事哦。要小心魔物啊。……那，保重身体。
5,,…………,…………
6,,ま、待ってください！<br>ロゼッタさん、僕と……<br>僕と、この島で暮らしませんか！？,请、请等一下！萝塞塔女士，能和我……和我，一起在这个岛上生活吗！？
7,,え……？<br>いきなりどうしたの？,诶？突然这样是怎么了？
8,,す、すみません。<br>でも、僕は本気です。<br>……結婚してほしいんです！,对、对不起。但是，我是认真的。……我想和您结婚！
9,,そう……<br>ふふ、ありがとう。,这样……呵呵，谢谢你。
10,,若いっていいわねぇ。<br>まぁ、その情熱があれば、<br>素敵な娘が見つかるわよ。,年轻真好啊。嘛，你有这份热情的话，可以找到很好的女孩哦。
11,,……っ！<br>やはり、あの騎空士ですか？<br>一緒に戦っていた彼のことが……,……啧！果然，是那个骑空士嘛？和您一起战斗的那个人的事情……
12,,あら、そんな関係に見える？<br>……ふぅん、恋は盲目ねぇ。,哎呀，看起来是那样的关系吗？……哼嗯~爱情使人盲目呢。
13,,じゃあどうして！？<br>僕は心から貴女を愛してるんだ！,那是为什么！？我发自内心地爱着您！
14,,愛、ね……<br>それじゃ、さようなら。,爱、呢……那么，再见了。
20,,<span class='scene-font-katari'>休息と物資の補充を兼ね、</span><br><span class='scene-font-katari'>ある島に数日ほど滞在している一行。</span>,<span class='scene-font-katari'>为了休息和补充物资，一行人在岛上停留了数日。</span>
21,,<span class='scene-font-katari'>姬塔とビィは、</span><br><span class='scene-font-katari'>ロゼッタと共に食糧を買い、</span><br><span class='scene-font-katari'>グランサイファーに戻ることにした。</span>,<span class='scene-font-katari'>姬塔与碧还有萝塞塔一起买了食物，准备返回格兰赛法。</span>
22,,ねぇ、そろそろ休憩しない？<br>なんだか喉が渇いちゃったわ。,呐，差不多休息一下吧？感觉有点口渴了。
23,,おいおい……<br>さっき休んだばっかだろ？<br>もう疲れちまったのかよ。,喂喂……才刚刚休息完吧？这就累了吗。
24,,だってぇ、か弱い乙女なんだもの。<br>それに姬塔さんとの逢瀬、<br>もっと楽しみたいじゃない？,那是因为，我是柔弱地少女哦。而且和姬塔地幽会我想更加享受的哦？
25,,なんだよ、逢瀬って。<br>まぁでも時間はあるし、その辺で……,什么啊，说是幽会。嘛，不过还有时间，这点程度的话……
26,,ん？<br>あそこにいるのルリアじゃねーか？<br>何やってんだ？,嗯？在那里的不是露莉亚吗？她在做什么呢？
27,,え、ええと……<br>すみません、私もう……,那、那个……对不起、我已经……
28,,頼むよぉ～！<br>キミみたいなキャワイイ子と、<br>お茶するのがオレの夢なんだ！,拜托你啦~！和像你这样可爱的人一起喝茶是我的梦想呀！
29,,そ、そんなこと言われても……,就、就算你这么说……
30,,ね、ちょっとでいいんだ。<br>美味しいパフェの店、案内すっから！,呐，一会就行啦。我会给你介绍一家美味的芭菲店的！
31,,い、いいです……<br>それより、戻らないと……,不、不用了……而且，我得回去了……
32,,よぉし、わかった！<br>デラックスパフェ奢るよ！<br>ちょっと高いけど、ここは──,好的，我知道了！我会请你吃豪华芭菲的！虽然有一点贵，但这里是——
33,,はぁ～い?<br>どうしたの、ルリアちゃん？,嗨~?怎么了，露莉亚？
34,,あっ……！,啊……！
35,,え、え～っと……？<br>ひょっとしてルリアちゃんの……,那、那个……？难道说你是露莉亚的……
36,,デラックスパフェ？<br>いいわね、ちょうど休憩したかったの。<br>アタシにも御馳走してくれる？,豪华芭菲？真好啊，正好想休息呢。也能请我吗？
