id,en,jp,trans
0-chapter_name,,第3話　回廊探索,第三章 回廊探索
0-synopsis,,カタリナとラカムを悪夢から救うため、双子のヴェトルとモルフェの力を借りる姬塔達。まずはカタリナとラカムの夢の中に入るため、あらゆる人の夢の世界に続く扉が存在するという、夢の回廊へと向かう。,为了从恶梦中拯救拉卡姆和卡塔丽娜，姬塔等人决定借助双子的力量。首先为了进入拉卡姆和卡塔丽娜的梦中，众人前往链接着所有人梦境的地方，梦之回廊。
0,,<span class='scene-font-katari'>夢を操る力を持つ星晶獣オネイロス。</span><br><span class='scene-font-katari'>その能力によって、カタリナとラカムは</span><br><span class='scene-font-katari'>夢の出来事を事実だと思い込んでいた。</span>,持有操纵梦境能力的星晶兽奥涅伊洛斯。由于其能力的影响，卡塔丽娜和拉卡姆都把梦中的事情当做了现实。
1,,<span class='scene-font-katari'>姬塔は仲間達を救うため、</span><br><span class='scene-font-katari'>双子のヴェトル、モルフェと</span><br><span class='scene-font-katari'>力を合わせオネイロスに立ち向かう。</span>, 姬塔为了拯救伙伴们，与双胞胎的薇特尔，莫尔菲一同合力对抗奥涅伊洛斯。
2,,まずは、姉さんの魔法で<br>夢の回廊に向かいましょう。,首先，用姐姐的魔法进入梦之回廊吧。
3,,夢の回廊……ですか？,梦之回廊？
4,,はい。あらゆる人の<br>夢の世界に続く扉がある場所なんです。,是的。是链接所有人的梦之世界的门的地方。卡塔丽娜和拉卡姆都已经进入了梦中，得先把他们救出来。
5,,カタリナさんとラカムさんの<br>夢の中に入って、<br>ふたりを元に戻さなくちゃ。,卡塔丽娜和拉卡姆都已经进入了梦中，得先把他们救出来。
6,,ごちゃまぜ、ぐちゃぐちゃ、<br>お片付け……んふふ。,乱七八糟，黏黏糊糊，需要清理……呼呼。
7,,姉さんの作ったこのお札を<br>枕の下に入れて眠ると、<br>夢の回廊に行けるんです。,把姐姐制作的卡片放在枕头下进入睡眠的话，就可以前往梦之回廊。
8,,<span class='scene-font-katari'>モルフェは姬塔達に</span><br><span class='scene-font-katari'>不思議な図柄の入った</span><br><span class='scene-font-katari'>お札を手渡す。</span>,莫尔菲将描绘着不思议图案的卡片递给了姬塔等人。
9,,うぅ……なんだか緊張してきました……<br>眠れるかなぁ。,呜呜……不知为何很紧张……睡不着呢。
10,,んふふ……子守唄、歌う？,呼呼……要我唱摇篮曲吗？
11,,あっ、僕<br>眠くなるハーブティー淹れますね！,啊，我来泡可以助眠的香草茶！
12,,<span class='scene-font-katari'>モルフェの淹れたお茶を飲み、</span><br><span class='scene-font-katari'>姬塔達は早く眠れるよう</span><br><span class='scene-font-katari'>祈りながら瞼を閉じる。</span>,喝下莫尔菲泡的茶，姬塔她们祈祷着赶快入睡，闭上了眼睛。
13,,<span class='scene-font-katari'>ひとり、またひとりと</span><br><span class='scene-font-katari'>眠りに落ちた一同の枕の下で</span><br><span class='scene-font-katari'>お札が微かな光を放ち始めた。</span>,随着众人纷纷入睡，枕头下的卡片开始微微发光。
info,,1,scene_evt160531_cp3_q1_s10
