id,name,text,trans
0-chapter_name,,コルルのアウギュステメモリーズ,
0-synopsis,,大食い大会の翌日、コルルはイオと波打ち際で遊んでいた。しかしイオが飲み物を買いに離れた間に、コルルは綺麗な貝殻探しに夢中になり迷子になってしまう。その時、目の前の海でカツウォヌスを飛び跳ねたのを目撃したコルルは、東海テイオー達へのお土産にしようと考え、カツウォヌスを獲ろうとグラーシーザーを構え海に飛び込むのだった。,
2,,燦々と輝く太陽の下、\n熱戦を繰り広げた大食い大会で\n見事に優勝を遂げたコルル。,
3,,その翌日……,
7,,コルルはイオと一緒に\nビーチに繰り出し、\n波打ち際ではしゃいでいた。,
8,コルル/可露露,あははっ、\nほんっと<span class='scene-font-place'>アウギュステ</span>に来れて\nよかったでごんす。,
9,コルル/可露露,大食い大会での経験もそうで申すが、\n見るもの、食べるもの、触れるもの……\nその全部が新鮮で……,
10,コルル/可露露,いやぁ、世界はとてつもなく広い。\nそのことを知ることができ、\n感動の日々でごんす。,
11,イオ/伊欧,ふふっ、バカンスの楽しさを\n知っちゃったら、毎年<span class='scene-font-place'>アウギュステ</span>に\n来たくなっちゃうわよ。,
12,コルル/可露露,ならばもう手遅れでごんすね。\nむしろ、ずーっとここで\n暮らしたい気分で申す。,
13,イオ/伊欧,ふふっ。\n確かにそうね。,
14,,イオは足元に転がっていた\n綺麗な貝殻を拾うと、\nそれをコルルに向かって放り投げる。,
15,イオ/伊欧,コルル！,
16,コルル/可露露,わわっ！,
17,コルル/可露露,ふふっ、\nキラキラ七色に輝いてて、\nすっごく綺麗でごんすな。,
18,イオ/伊欧,ねぇ、目を閉じて……\nその貝殻を耳に当ててみて。,
19,コルル/可露露,耳に、で申すか？,
22,,コルルはイオに言われるがまま\n貝殻に耳を当てると、\n瞳を閉じ、静かに耳を澄ます。,
24,コルル/可露露,<span class='scene-font-4'>ふぇっ！？</span>\n潮騒が聴こえるでごんす……\n貝殻が鳴ってるので申すか？,
25,イオ/伊欧,あたしも理由はわかんないんだけど、\nなんかいいよね。\n癒される感じがして。,
26,コルル/可露露,ふふっ、そうでごんすな。,
27,,また貝殻を耳に当て耳を澄ますコルル。\nイオはそんな彼女を見て微笑むと\nすっくと立ち、お尻についた砂を払う。,
28,イオ/伊欧,喉渇いちゃったから、\n何か買ってくるわね。,
30,コルル/可露露,わかったでごんす～,
31,,イオが傍を離れてからも、\nコルルは貝殻から聞こえる潮騒に\n心を穏やかにする。,
32,コルル/可露露,他の貝殻も同じように\n音がするので申そうか……,
33,,コルルは立ち上がると、\n綺麗な貝殻がないか周囲を\nキョロキョロと見回し探し始める。,
34,,そして……,
40,,貝殻集めに夢中になっていたコルルは、\n知らず知らずのうちに、\n誰もいない海岸に来ていた。,
41,コルル/可露露,ふむ、これはあれで申すな。\nいまわたしは確実に……\n迷子でごんすね。,
42,,己の不甲斐なさを嘆きながら、\nどうやって元の場所に帰るか\n思案するコルル。,
48,,だが次の瞬間、\n彼女は目の前の大海原で\n大きな魚が飛び跳ねるのを目撃する。,
49,コルル/可露露,<span class='scene-font-4'>あっ、あれはっ！！</span>\nカツウォヌスでごんす！！,
50,,大食い大会の優勝賞品だった\nアウギュステの名産セット。,
51,,その中でも、カツウォヌスの\n味の虜になったコルルは、\n溢れ出る唾をゴクリと呑み込む。,
52,コルル/可露露,カツウォヌスを捕まえ、\n東海テイオーさん達への\nお土産にし申そう！,
54,コルル/可露露,いざ、尋常に勝負でごんす！,
56,,こうしてコルルは、\nグラーシーザーを構え、\n勢いよく海に飛び込むのだった。,
info,,,scene_chr620_q1_s10待翻
译者,,,
