id,en,jp,trans
0-chapter_name,,第50章　再会と試練,
0-synopsis,,かつて覇空戦争にて、瀕死の重傷を負いながらルーマシー群島へと流れ着いたロゼッタ。しばらくの間ロゼッタは、ユグドラシルと共に静かな時を過ごしていたが、ある時、訪問者が現れる。ロゼッタは現れた少年からユグドラシルを守ろうと戦うも、暴走の末、敗北してしまう。しかし、少年がロゼッタにとどめを刺すことは無く、少年は自らの騎空団にロゼッタを誘う。,在当年的霸空战争中，萝赛塔身受濒死的重伤漂流至Lumacie群岛。在这里，她与尤格多拉希尔一起度过了一段宁静的岁月，直到某一天，一名少年来到岛上。萝赛塔为保护尤格多拉希尔与之战斗，不惜暴走，但最终还是败给了少年。然而，少年并没有了结萝赛塔，而是邀请她加入自己的骑空团。
0,,<span class='scene-font-katari'>征服された世界を取り戻すため、</span><br><span class='scene-font-katari'>空の住人達が星の民へと挑んだ戦い、</span><br><span class='scene-font-katari'>――覇空戦争。</span>,<span class='scene-font-katari'>为夺回被征服的世界，空之民向星之民发起了战争——那就是霸空战争。</span>
1,,<span class='scene-font-katari'>その戦いの中で彼女は、</span><br><span class='scene-font-katari'>自らが根を下ろしていた島を焼かれ、</span><br><span class='scene-font-katari'>とある別の島へと流れ着く。</span>,<span class='scene-font-katari'>在那场战争中，她所扎根的岛屿被烧毁，她自身也漂流至其他岛屿。</span>
2,,<span class='scene-font-katari'>その後、その島に根付いていた星晶獣</span><br><span class='scene-font-katari'>ユグドラシルと共に、</span><br><span class='scene-font-katari'>彼女は数百年の時を静かに過ごしていた。</span>,<span class='scene-font-katari'>其后，她与扎根在该岛的星晶兽尤格多拉希尔一起安静地度过数百年的岁月。</span>
3,,<span class='scene-font-katari'>しかし、永遠と思われたその時間は、</span><br><span class='scene-font-katari'>思わぬ来訪者によって、</span><br><span class='scene-font-katari'>不意に終わりを告げる。</span>,<span class='scene-font-katari'>然而，本以为会永远持续下去的这段时光，却被意想不到的来访者终结。</span>
6,,――答えなさい。<br>貴方達は何が目的なのかしら？,——回答我。你们来这里的目的是什么？
7,,…………,…………
8,,<span class='scene-font-katari'>彼女が相対するは、年若い少年と少女。</span><br><span class='scene-font-katari'>そして、彼らが連れる</span><br><span class='scene-font-katari'>羽の生えたトカゲのような生き物。</span>,<span class='scene-font-katari'>与她对峙的是一对年轻的少男少女，以及一只长着翅膀类似蜥蜴的生物。</span>
9,,<span class='scene-font-katari'>彼らには星晶獣と戦う理由があった。</span><br><span class='scene-font-katari'>そしてそれは、</span><br><span class='scene-font-katari'>憐れな星の獣達のためでもあった。</span>,<span class='scene-font-katari'>他们的确有理由与星晶兽战斗，甚至也在为可悲的星晶兽着想。</span>
10,,<span class='scene-font-katari'>しかし、彼女がそれを知る由もなく、</span><br><span class='scene-font-katari'>彼女の目に来訪者は、</span><br><span class='scene-font-katari'>無情な破壊者として映る。</span>,<span class='scene-font-katari'>但她当然不可能知道这点。她眼中的来访者，乃是无情的破坏者。</span>
11,,<span class='scene-font-kokoro'>（護らないと……</span><br><span class='scene-font-kokoro'>今度こそ、アタシが……）</span>,<span class='scene-font-kokoro'>（这次……我一定要保护好这里……）</span>
12,,<span class='scene-font-kokoro'>（ここはアタシの森じゃない……</span><br><span class='scene-font-kokoro'>ここはあの子が育んできた森……）</span>,<span class='scene-font-kokoro'>（这里不是我的森林……是那孩子一手养育的森林……）</span>
13,,<span class='scene-font-kokoro'>（でも、だからこそ……</span><br><span class='scene-font-kokoro'>いまのアタシには……</span><br><span class='scene-font-kokoro'>この森とあの子を護る理由がある！）</span>,<span class='scene-font-kokoro'>（正因如此……我必须要将这片森林和她保护到底！）</span>
14,,<span class='scene-font-katari'>その身に宿る力を限界以上に引き出し、</span><br><span class='scene-font-katari'>彼女は来訪者に牙を剥く。</span>,<span class='scene-font-katari'>她使出远超自身极限的力量，向来访者攻击。</span>
15,,<span class='scene-font-katari'>しかし、年若いながら少年の力は、</span><br><span class='scene-font-katari'>星をも揺るがすほどの</span><br><span class='scene-font-katari'>凄まじいものだった。</span>,<span class='scene-font-katari'>然而，年纪轻轻的少年竟然拥有撼动星辰的强大力量。</span>
16,,<span class='scene-font-katari'>さらに彼女の無謀は破滅を招き、</span><br><span class='scene-font-katari'>彼女は少年と羽根トカゲによって、</span><br><span class='scene-font-katari'>存在の崩壊を免れる。</span>,<span class='scene-font-katari'>她的鲁莽招致自身的毁灭，但却被那少年和长着翅膀的蜥蜴救下。</span>
17,,<span class='scene-font-katari'>ゆえに彼女は、</span><br><span class='scene-font-katari'>自らの終わりを覚悟するも、</span><br><span class='scene-font-katari'>少年が放った言葉は意外なものだった。</span>,<span class='scene-font-katari'>早已做好赴死准备的她，对少年的话感到惊讶不已。</span>
18,,ア、アタシに……<br>騎空艇に乗れっていうの？,你、你要让我……乘上你的骑空艇？
19,,それはつまり……<br>貴方の騎空団に入れ、ということ……？,也就是说……你要让我加入你的骑空团……？
20,,<span class='scene-font-katari'>快活そうな笑みを浮かべ、</span><br><span class='scene-font-katari'>少年は大きく頷く。</span>,<span class='scene-font-katari'>少年露出开朗的笑容，重重地点头。</span>
21,,貴方、正気……？<br>星晶獣を騎空団に引き入れようなんて……,你、是认真的……？竟然邀请星晶兽加入骑空团……
22,,それにアタシ、<br>あの戦争で、<br>貴方達みたいな空の住人を大勢……,而且，我在那场战争中可是杀了很多你们空之民……
23,,<span class='scene-font-katari'>少年は彼女の言葉を遮り、</span><br><span class='scene-font-katari'>その手を取る。</span>,<span class='scene-font-katari'>少年打断她的话，牵起她的手。</span>
24,,ちょ、ちょっとなに！？<br>やめて頂戴！　引っ張らないで！<br>こら！　話を無視するんじゃないわよ！,喂、等一下！？赶快放手！不要拉我！听见了吗？不要无视我！
25,,<span class='scene-font-katari'>彼女を引きずっていく少年を、</span><br><span class='scene-font-katari'>少女と羽根トカゲは</span><br><span class='scene-font-katari'>困ったような笑みを浮かべて見守る。</span>,<span class='scene-font-katari'>少女和长着翅膀的蜥蜴则在一旁苦笑，静静看着少年将萝赛塔拉上船。</span>
26,,<span class='scene-font-katari'>こうして、やや強引ではあるものの、</span><br><span class='scene-font-katari'>彼女の新しい旅が、</span><br><span class='scene-font-katari'>始まりを告げたのだった。</span>,<span class='scene-font-katari'>就这样，她开始了她新的旅程。</span>
info,,1,scene_cp50_q1_s10
