id,en,jp,trans
0-chapter_name,,第54章　崩壊の狼煙,第54章  崩毁的狼烟
0-synopsis,,姬塔一行が歩みを進めていると、あれだけ対立してきたのに、よく大切なオルキスを預けてくれたものだ、とビィはアポロニアに疑問を投げかける。それに対しアポロニアは、信頼しているからだと素っ気なく返すが、自身も何かしらの心境の変化を感じているのだった。,姬塔一行前进的途中，阿碧向阿波罗尼亚问道，她和众人曾经敌对过很长一段时间，为什么愿意把欧尔姬丝留在船上。对此阿波罗尼亚只是简短地回答因为她信赖姬塔等人。但同时，她也察觉到自己的心境已经发生了改变。
0,,いまごろ、<br>オルキス達は何してるかしら……<br>魔物とかに襲われなきゃいいけど……,欧尔姬丝他们现在怎么样了呢……但愿没有魔兽去袭击他们……
1,,姐さんもラカムもリーシャもいるし、<br>そのへんは大丈夫じゃねーか？,阿姐和拉卡姆还有莉夏都在呢，肯定没问题的。
2,,ですね！<br>３人とも、<br>とっても頼りになりますから！,是啊！他们三个人都很可靠的！
3,,むしろ、黒騎士は、<br>よくオイラ達に<br>オルキスを預ける気になったよな？,说起来，黑骑士你竟然愿意把欧尔姬丝留在咱们船上啊……
4,,<span class='scene-font-place'>ルーマシー</span>でロゼッタが<br>オルキスを連れ出した時からは、<br>想像も出来ねーぜ……,毕竟以前萝赛塔在<span class='scene-font-place'>露玛茜</span>带走过欧尔姬丝，真想不到你会同意……
5,,ふん……<br>信頼を置いてやったのだから、<br>素直に喜んだらどうだ？,哼……我信赖你们。你给我高兴就好。
6,,とはいえ気になっちゃうものよ。<br>ねぇ……<br>どういう心境の変化なのかしら？,你这么说我也很好奇啊。你的心境……到底怎么发生变化的？
7,,……深い理由は無い。,……没什么特别的理由。
8,,ただ……<span class='scene-font-place'>ルーマシー</span>での一件以来、<br>私の中であの人形に対する何かが<br>おかしくなっている。,不过……<span class='scene-font-place'>露玛茜</span>那件事以后，我对人偶的态度有些脱离我自己的掌控。
9,,だから距離を置く良い機会だと……<br>そう思っただけだ。,我想现在是个好机会……正好与她拉开距离冷静一下。
10,,へぇ……！　それってもしかして、<br>オルキスに情が湧いてきた、<br>ってことじゃねーのか？,嗯……？你该不会是对现在的欧尔姬丝产生感情了吧？
11,,ふん……<br>どうだかな……,哼……到底如何呢……
12,,<span class='scene-font-katari'>黒騎士は顔を背けるものの、</span><br><span class='scene-font-katari'>決してビィの言葉を</span><br><span class='scene-font-katari'>否定することはなかった。</span>,<span class='scene-font-katari'>黑骑士走在前面并未回头，但的确没有否定阿碧的话。</span>
13,,<span class='scene-font-katari'>姬塔一行は、</span><br><span class='scene-font-katari'>魔物を蹴散らしながら、</span><br><span class='scene-font-katari'>帝都へと至る道を進む。</span>,<span class='scene-font-katari'>姬塔一行一边击退魔兽，一边继续向首都前进。</span>
info,,1,scene_cp54_q2_s20
