id,en,jp,trans
0-chapter_name,,第54章　崩壊の狼煙,第54章  崩毁的狼烟
0-synopsis,,姬塔一行は帝都行きの騎空艇に乗るため小さな村へと急ぐ。しかし哨戒中の帝国兵に見つかり尋問を受けてしまう。突然の出来事に面食らうルリア達であったが、ロゼッタのきっぱりとした物言いでこれを切り抜け、警戒心を強めつつ先を急ぐ。,姬塔一行准备前往村庄乘坐开往首都的骑空艇，却在路上受到了帝国巡逻兵的盘问。这一突发情况使露莉亚等人惊慌失措，还好有萝赛塔顺利圆场。众人提高了警戒心继续前进。
0,,<span class='scene-font-katari'>エルステ帝国帝都へ向け、</span><br><span class='scene-font-place'>アガスティア島</span><span class='scene-font-katari'>を進む</span><br><span class='scene-font-katari'>姬塔一行。</span>,<span class='scene-font-katari'>姬塔一行为潜入埃尔斯特帝国的首都，在</span><span class='scene-font-place'>阿加丝提亚岛</span><span class='scene-font-katari'>的郊外前进。</span>
1,,<span class='scene-font-katari'>一行は帝都に向かう騎空艇に乗るため、</span><br><span class='scene-font-katari'>近くの集落を目指す。</span>,<span class='scene-font-katari'>众人计划前往某一村庄搭乘开往首都的骑空艇。</span>
3,,さぁって！<br>ここまで来ればあとちょっとだよん！,好了！还差一点就到了！
4,,乗合の騎空艇に乗っちゃえば、<br>帝都まではひとっ飛びで……,只要搭上公共骑空艇，就能一下子飞到首都……
5,,うん？<br>なんだ、お前らは……,嗯？你们是什么人……
6,,近くの村の者か？<br>こんなところで何をしている？,是附近村子的村民吗？在这种地方干什么？
7,,あ……！<br>え、えと、その……<br>わ、私達は……,啊……！那、那个……我、我们是……
8,,アタシ達はしがない騎空団よ。<br>依頼でこの先の村に、<br>ちょっと用があるの。,我们是个小骑空团。接到委托要去前面的村子办些事。
9,,そうか……<br>最近は帝都のほうで<br>妙な動きがあるからな……,是么……首都最近有些奇怪的动作……
10,,辺境の村とはいえ、<br>くれぐれも、<br>面倒事は起こしてくれるなよ。,虽说这里是边境的村庄，但你们千万别搞出什么麻烦事来。
11,,<span class='scene-font-katari'>それだけ言い残すと、</span><br><span class='scene-font-katari'>帝国兵達は哨戒を続けるように、</span><br><span class='scene-font-katari'>森の奥へと去っていった。,<span class='scene-font-katari'>帝国士兵说完这些就走进森林继续巡逻。</span>
12,,はわぁ……<br>び、びっくりしました……,哇啊……吓、吓死我了……
13,,まぁ、辺境とはいえ、<br>ここも<span class='scene-font-place'>アガスティア</span>の一部だからな。<br>兵士ぐらいは居て当然ってか……,虽说这里边境，但毕竟是<span class='scene-font-place'>阿加丝提亚</span>，不管怎么说都有士兵把守么……
14,,こりゃ気が抜けねぇなぁ、おい……<br>注意して進もうぜ、<br>姬塔……,看来我们真的不能大意……往前得更加小心了，姬塔……
info,,1,scene_cp54_q4_s10
