id,en,jp,trans
0-chapter_name,,第20章　のぞむ空,第20章  冀愿的天空
0-synopsis,,グランサイファーを戦艦にすべり込ませ、無理やり乗り込むことに成功した姬塔一行。一行は星晶獣となった兵器の元へ急ぐ。,姬塔一行驾驶格兰赛法挤入战舰，强行降落。随后众人便向化为星晶兽的武器奔去。
0,,"いいか！<br>
このグランサイファーには<br>
戦艦を落とすような上等な装備はねぇ！",听好了！格兰赛法没有能够击落战舰的装备！
1,,"だから、シュヴァリエを倒すには、<br>
一体化してる兵器ごと、<br>
俺達の手でぶっ壊すしかねぇ！",所以要击败星晶兽「修瓦利耶」，必须由我们亲手破坏它附身的武器！
2,,"ラ、ラカム……それはわかるけどよぅ、<br>
そろそろスピード緩めねぇと、<br>
このままじゃぶつかる……",拉、拉卡姆……这个咱们明白。可你要是再不减速，就要撞上去了……
3,,<span class='scene-font-4'>もうそれしか方法はねぇ！</span>,<span class='scene-font-4'>只有这个办法了！</span>
4,,"グランサイファーを<br>
戦艦にすべり込ませて<br>
そこから一気に乗り込むぞ！！",把格兰赛法挤进战舰，然后我们上去！！
5,,"ま、まるで賊だな……<br>
ルリア、私の手を放すんじゃないぞ。",这、和强盗似的……露莉亚，千万不要放开我的手哦。
6,,"う、うん……！<br>
姬塔も一緒に……",嗯、嗯……！姬塔也是……
7,,"ふふふ……<br>
強引な男って嫌いじゃないわ。",呵呵呵……我不讨厌强硬的男人呢。
8,,"それにしたって限度があるわよ……<br>
もっとスマートなやり方は、<br>
なかったのかしらね？",那也要有个限度嘛……就没有更稳妥的办法吗？
9,,"<span class='scene-font-4'>全員、歯ぁ食いしばれ！</span><br>
無駄話してっと舌噛むぞ！",<span class='scene-font-4'>大家都咬紧牙关！</span>再说废话可会咬到舌头的！
10,,"いくぞ……！<br>
みんな、衝撃に備えろ……！！",上了……！大家，准备好忍受冲击……！！
15,,"<span class='scene-font-katari'>かなり強引な手段で、</span><br>
<span class='scene-font-katari'>戦艦に乗り込んだ姬塔一行は、</span><br>
<span class='scene-font-katari'>星晶獣となった兵器の元へと急ぐ。</span>",<span class='scene-font-katari'>姬塔一行以相当强硬的手段乘上了战舰，冲向化身为星晶兽的武器。</span>
info,,1,scene_cp20_q4_s10
