id,en,jp,trans
0-chapter_name,,第6話 ふたりの騎士道,第6话 两人的骑士道
0-synopsis,,姬塔達の攻撃により倒れこむ骨竜。倒したかと思ったその時、骨竜は再び動き出し、ひとり離れて行動していたヘンリーに襲い掛かる。身を挺してヘンリーを庇ったランスロットは怪我を負いながらも、再び受験生達を逃がそうと応戦する。アーサーも戦おうとするが、ランスロットに避難を命じられてしまう。,大家都以为骨龙终于胜利时，骨龙却再次动了起来，向着独自离队的亨利袭击。挺身保护亨利的兰斯洛特在负伤状态下依旧在帮考生逃脱而应战。亚瑟他也想加入战斗，兰斯洛特却命令他一起去避难。
7,,フシュルルル……,呼咻噜噜噜……
9,,<span class='scene-font-katari'>骨竜の身体の一部を砕くと</span><br><span class='scene-font-katari'>ぐらりと姿勢を崩し、</span><br><span class='scene-font-katari'>地面に倒れ込んだ。</span>,<span class='scene-font-katari'>骨龙身体的一部分粉碎，</span><br><span class='scene-font-katari'>终于倒在了地上。</span>
10,,これでどうだ……！,怎么样……！
11,,立ちあがったら<br>次は削って粉にしちまうぜ！,再敢站起来就把你磨成粉！
12,,よっしゃ！<br>これで安心だな！,太好啦！<br>这样就可以安心了。
13,,はい！<br>あとはここから<br>逃げるだけですね！,是的！<br>接下来就只剩离开这里……
14,,<span class='scene-font-katari'>先ほどの一撃に力を注ぎこんだ</span><br><span class='scene-font-katari'>姬塔も、肩で息をしている。</span>,<span class='scene-font-katari'>刚刚把注意力全集中在</span><br><span class='scene-font-katari'>最后一击上的姬塔</span><br><span class='scene-font-katari'>也松了一口气。</span>
15,,<span class='scene-font-katari'>その時、骨竜の傍で、</span><br><span class='scene-font-katari'>戦闘の成り行きを見守っていた</span><br><span class='scene-font-katari'>ヘンリーが姿を現した。</span>,<span class='scene-font-katari'>这时，骨龙旁边出现了</span><br><span class='scene-font-katari'>目睹了整个战斗的亨利。</span>
16,,う……うぅ……くそっ。<br>なんで俺がこんな目に……,呜……呜呜……可恶，<br>为什么我会遭遇这种……
17,,<span class='scene-font-4'>ヘンリー、後ろだ！</span>,<span class='scene-font-4'>亨利，身后！</span>
18,,<span class='scene-font-katari'>アーサーが叫ぶやいなや</span><br><span class='scene-font-katari'>突然、骨竜の頭骨から</span><br><span class='scene-font-katari'>黒い霧が吹き出す。</span>,<span class='scene-font-katari'>在亚瑟的喊声中，</span><br><span class='scene-font-katari'>骨龙的头骨处又突然吹出黑雾。</span>
28,,な……なにっ！,什……什么！
29,,フシュルルルル！,呼咻噜噜噜噜！
30,,た……たすけて……,救，救命……
31,,<span class='scene-font-katari'>怒り狂う骨竜の鉤爪が、</span><br><span class='scene-font-katari'>ヘンリーの頭上から振り下ろされ――</span>,<span class='scene-font-katari'>狂怒的古代龙挥舞着爪子，</span><br><span class='scene-font-katari'>拍向亨利的脑袋——</span>
40,,ぐはっ……,呃……
41,,<span class='scene-font-katari'>身を挺してヘンリーを庇った</span><br><span class='scene-font-katari'>ランスロットの鎧が砕け、</span><br><span class='scene-font-katari'>血飛沫が地面を染める。</span>,<span class='scene-font-katari'>挺身冲过去保护亨利的</span><br><span class='scene-font-katari'>兰斯洛特盔甲被击碎，</span><br><span class='scene-font-katari'>鲜血喷出染红了地面。</span>
42,,ランちゃん！,兰酱！
43,,問題ない……<br>この程度かすり傷だ。,没问题……<br>只是擦伤。
44,,それより……<br>怪我は無かったか、ヘンリー？,比起这个……<br>亨利你没受伤吧？
45,,は……はいっ！<br>ご、ご、ごめんなさい！<br>すみません！！,是……是！<br>对，对，对不起！<br>真的对不起！
54,,<span class='scene-font-katari'>再び辺りに黒い霧が充満し、</span><br><span class='scene-font-katari'>先ほどと同じように骸の騎士が</span><br><span class='scene-font-katari'>地面から這い出てくる。</span>,<span class='scene-font-katari'>周围再次充满了黑色烟雾，</span><br><span class='scene-font-katari'>和刚才那些相似的骑士</span><br><span class='scene-font-katari'>骸骨又从地面出现。</span>
55,,ウゥゥ……,呜呜呜……
56,,忌々しいアンデッドめ……<br>こちらも甘く見過ぎたか。,可恶的不死身……<br>看来是我们掉以轻心了。
57,,ごめんなさい……<br>俺のせいで……こんな……,对不起……<br>都是因为我……<br>才会变成这样……
58,,大丈夫だ……<br>俺が何度でも倒してやる。,没关系……<br>不管多少次都由我来打倒它们。
59,,だが……今は皆の<br>避難が最優先だ。,可现在最重要的<br>是带大家避难。
60,,ヴェイン、姬塔、<br>もう一度、この子達が避難するための<br>時間を稼いでくれるか？,维恩，姬塔，还能和我<br>一起再给大家制造<br>逃跑的时间吗？
61,,おうよ！<br>もちろんだぜ！,哦哟！<br>当然可以了！
62,,ああ！　任せとけ！,啊啊，交给我们！
63,,私も頑張ります！,我也会努力的！
64,,<span class='scene-font-katari'>ランスロットの言葉を受けて</span><br><span class='scene-font-katari'>力強く頷く姬塔。</span>,<span class='scene-font-katari'>姬塔重重地向兰斯洛特点头。</span>
65,,今度こそ、俺達も応戦します！,这次我们也要参战！
66,,アーサー、気持ちは嬉しいが、<br>これは俺やヴェインの仕事なんだ。,亚瑟，虽然我很开心，<br>但这是我和维恩的工作。
67,,今はヘンリーを連れて<br>ここから逃げてくれ。<br>それが君がやるべき仕事だ。,你的工作是带<br>亨利安全离开这里。
68,,でも……,但是！
69,,アーサー<br>ランちゃんの言うとおり、<br>ここは俺達に任せてくれ。,亚瑟，<br>照兰酱说的做，<br>这里交给我们。
70,,おいアーサー！<br>こっちに来い！,喂，亚瑟快过来！
71,,は、早く逃げましょう……,我，我们快逃吧……
72,,……敵に囲まれるぞ。,要被包围了……
73,,ああ……<br>俺達じゃ足手まといだ。,是啊……<br>我们留在这儿只会拖后腿。
76,,ほら！<br>行くぞ、アーサー！,走啦亚瑟！
77,,…………,…………
78,,<span class='scene-font-katari'>モルドレッドに強引に手を引かれて</span><br><span class='scene-font-katari'>その場を後にするアーサーであった。</span>,<span class='scene-font-katari'>莫德雷德强行拉着亚瑟逃开。</span>
info,,1,scene_evt171130_cp6_q1_s10
