id,en,jp,trans
0-chapter_name,,第3話 ひよこ班、山を登る,第3话 鸡仔班，登山
0-synopsis,,アーサーとモルドレッドは、姬塔の実力に触れて目を輝かせ夢中で話をする。トネリロは自分には姬塔の技は真似できないと嘆息するが、クルスは「自分にできることをやればいい」と声を掛ける。そこに、姬塔達を見つけたランスロットが現れる。アーサーとモルドレッドが 姬塔を質問攻めにする間、ランスロットはヴェインにひよこ班の様子を尋ねるのだった。,亚瑟和莫德雷德惊讶于姬塔的实力。托涅利罗感慨自己没法像姬塔那样，库鲁斯对他说「只需要做自己能做的就好」。兰斯洛特为见姬塔一行而来，亚瑟与莫德雷德缠着姬塔询问，兰斯洛特则询问维恩关于鸡仔班的事。
2,,わはははっ！　どうだ？<br>姬塔は強いだろ？,哇哈哈哈！怎么样？<br>姬塔很厉害吧？
3,,すごい……！<br>今の技どうやったの？,好厉害……！<br>刚刚的招式是怎么回事？
4,,さすがヴェイン班長が<br>認めるだけあるな……！,真不愧是让维恩<br>班长承认的人啊……！
5,,<span class='scene-font-katari'>姬塔の実力を目の当たりにした</span><br><span class='scene-font-katari'>ふたりは鼻息を荒くする。</span>,<span class='scene-font-katari'>亲眼见到姬塔实力的</span><br><span class='scene-font-katari'>两人都很震惊。</span>
6,,姬塔さんって<br>すっげー強いんですね！<br>俺にも今の技教えてください！,姬塔真的好强！<br>刚刚的身手也教教我吧！
7,,抜け駆けするなアーサー！<br>オレにも教えてほしい！,不要抢啊亚瑟，<br>我也想学！
8,,はははっ！<br>急に人気者だな！,哈哈哈！<br>突然就抢手了啊~
9,,来たかいがありましたね、<br>姬塔。,这次还真是没白来呢，<br>姬塔。
10,,ったく……<br>現金な奴らだぜ。,还真是势力啊。
11,,<span class='scene-font-katari'>山道を登りながら姬塔との</span><br><span class='scene-font-katari'>会話に夢中になる</span><br><span class='scene-font-katari'>アーサーとモルドレッド。</span>,<span class='scene-font-katari'>登山途中，</span><br><span class='scene-font-katari'>亚瑟和莫德雷德一直</span><br><span class='scene-font-katari'>在和姬塔聊天。</span>
12,,はぁ……<br>僕には到底真似できないや……,哈啊……<br>我实在做不到那样……
13,,……トネリロは、<br>真似しなくていい。,……托涅利罗不跟着<br>学也没什么。
14,,えっ？,诶？
15,,お前は自分にできることを<br>やればいい……,你只需要做自己做<br>得到的事就好了……
16,,自分にできること……？<br>ってなんだろう？,我能做到的事……？<br>是什么呢……
17,,……それは分からない。<br>だが、一緒に戦う方法はあるはずだ。,还不清楚……<br>不过，会有一起战斗的方法的。
18,,そ、そうだよね……<br>ありがとう、クルス。,是，是啊……<br>谢谢了，库鲁斯。
19,,大丈夫だトネリロ！<br>俺も一緒に考えるからさ！,没事的托涅利罗！<br>我和你们一起考虑这个问题！
20,,クルスもありがとな！,也多谢库鲁斯了！
21,,…………いえ。<br>自分は特に何も。,……不，<br>我没做什么。
