id,en,jp,trans
0-chapter_name,,第1話 白竜騎士団入団試験、開始,第1話 白竜騎士団入団試験、開始
0-synopsis,,次に受験生達が集められた会場では、知力を測る筆記試験が行われる。受験生達は今までの努力の成果を発揮すべく、思い思いに試験に取り組むのだった。,考生们来到试验会场进行笔试。考生们发挥各自以往努力的成果，奋笔疾书着。
1,,<span class='scene-font-katari'>次に受験生達が集められた会場には、</span><br><span class='scene-font-katari'>たくさんの机が並んでいた。</span>,<span class='scene-font-katari'>考生们第二个集合</span><br><span class='scene-font-katari'>的会场中摆放着很多桌子。</span>
2,,騎士に武力が求められるのは当然だ。<br>だが何かを護るには、時として<br>武以外の様々な力も必要となる。,虽然对骑士来说武力十分重要，<br>但是要守护什么时，<br>也需要武力以外的种种。
3,,その一つが知力。<br>ここでは、知の力について<br>試験で見極めたいと思う。,其中之一便是知识，<br>在这里我们要来考验<br>你们这一方面的能力。
4,,げぇっ、マジかよ。,呃……！真的假的……
5,,うひぃ～～……,呃啊……
6,,<span class='scene-font-katari'>受験生の間からは、</span><br><span class='scene-font-katari'>不満の声が漏れ聞こえる。</span>,<span class='scene-font-katari'>考生们发出了不满的声音。</span>
7,,ヴェイン、<br>皆にこの用紙を配ってくれ。,维恩，<br>把纸发给大家。
8,,おっけー！　先頭の人は用紙を<br>受け取ったら、裏返しのまま<br>後ろに回してね！,OK！先拿到纸的人不要把<br>问题露出来让别人看到哦！
9,,<span class='scene-font-katari'>ヴェインと他の試験官の手から</span><br><span class='scene-font-katari'>用紙が配られていく。</span>,<span class='scene-font-katari'>维恩和其他考官</span><br><span class='scene-font-katari'>分发试卷。</span>
10,,……後ろまで行き渡ったか？<br>それでは用紙をめくってくれ。,都拿到了吗？<br>拿到了的话就打开考卷。
11,,よーい、はじめっ！,预备，开始！
12,,<span class='scene-font-katari'>ランスロットの掛け声とともに</span><br><span class='scene-font-katari'>試験会場の空気が一変する。</span>,<span class='scene-font-katari'>兰斯洛特一声令下，</span><br><span class='scene-font-katari'>场上气氛瞬间变了。</span>
13,,<span class='scene-font-2'>うわぁ～！</span><br><span class='scene-font-2'>いきなり筆記試験かよ～！</span>,<span class='scene-font-2'>呜哇，</span><br><span class='scene-font-2'>竟然突然笔试！</span>
14,,<span class='scene-font-2'>落ち着け。</span><br><span class='scene-font-2'>詰まった解答は飛ばして、</span><br><span class='scene-font-2'>分かるところから解いていけ。</span>,<span class='scene-font-2'>冷静点儿，</span><br><span class='scene-font-2'>不会的题就略过，</span><br><span class='scene-font-2'>会的题就好好答。</span>
15,,もちろん試験中の私語は厳禁とする。<br>不正行為を行ったものは<br>即退場とするので覚悟するように。,考试期间当然是严禁交流的，<br>有作弊行为的人要<br>做好被请出去的觉悟。
16,,<span class='scene-font-katari'>試験会場の中央から受験生を見渡す</span><br><span class='scene-font-katari'>ランスロット。ヴェインと</span><br><span class='scene-font-katari'>他の試験官は会場の見回りを行う。</span>,<span class='scene-font-katari'>兰斯洛特在会场中</span><br><span class='scene-font-katari'>央观察着考生们，</span><br><span class='scene-font-katari'>维恩和其他考官则四处巡视。</span>
22,,<span class='scene-font-kokoro'>（魚鱗、鶴翼、蜂矢、偃月、</span><br><span class='scene-font-kokoro'>方円、長蛇、衡軛、雁行……）</span>,<span class='scene-font-kokoro'>（鱼鳞、鹤翼、蜂矢、偃月、</span><br><span class='scene-font-kokoro'>方圆、长蛇、衡轭、雁行……）</span>
23,,<span class='scene-font-kokoro'>（八陣についての利点と欠点を述べよ。</span><br><span class='scene-font-kokoro'>これは、前に戦術書で読んだな……）</span>,<span class='scene-font-kokoro'>（叙述八大阵型各自的优缺点，</span><br><span class='scene-font-kokoro'>这问题我在战术书上看到过……）</span>
24,,<span class='scene-font-kokoro'>（自軍より多い敵軍の敷いた</span><br><span class='scene-font-kokoro'>横陣を相手にする時の、</span><br><span class='scene-font-kokoro'>有効な策を述べよ……か）</span>,<span class='scene-font-kokoro'>（在遭遇比我军人数多的敌人时，</span><br><span class='scene-font-kokoro'>该使用怎样的对策……）</span>
25,,<span class='scene-font-kokoro'>（へへっ、これぐらい楽勝だな。</span><br><span class='scene-font-kokoro'>敵軍の右翼に、自軍の精鋭を</span><br><span class='scene-font-kokoro'>集めた斜線陣をぶつける……と）</span>,<span class='scene-font-kokoro'>（嘿嘿，简直手到擒来，</span><br><span class='scene-font-kokoro'>应该是我方的精锐兵集</span><br><span class='scene-font-kokoro'>中突击敌军右翼……）</span>
26,,<span class='scene-font-kokoro'>（一般的な弓の有効射程と</span><br><span class='scene-font-kokoro'>最大射程について……）</span>,<span class='scene-font-kokoro'>（一般弓矢的有效射程</span><br><span class='scene-font-kokoro'>和最大射程……）</span>
27,,<span class='scene-font-kokoro'>（うぉー！　この子達すらすら</span><br><span class='scene-font-kokoro'>解けるなんてすげーな！）</span>,<span class='scene-font-kokoro'>（呜哇——！</span><br><span class='scene-font-kokoro'>这些孩子们奋笔疾书地写着，</span><br><span class='scene-font-kokoro'>好厉害啊！）</span>
28,,<span class='scene-font-kokoro'>（ええっと……どうしよう、</span><br><span class='scene-font-kokoro'>難しいなぁ……）</span>,<span class='scene-font-kokoro'>（那个，怎么办啊……</span><br><span class='scene-font-kokoro'>好难……）</span>
29,,<span class='scene-font-kokoro'>（うんうんそうだよな……</span><br><span class='scene-font-kokoro'>難しいよな……）</span>,<span class='scene-font-kokoro'>（嗯？是吧，</span><br><span class='scene-font-kokoro'>很难吧……）</span>
30,,<span class='scene-font-kokoro'>（ん……</span><br><span class='scene-font-kokoro'>この応急手当の問題なら</span><br><span class='scene-font-kokoro'>分かるぞ……！）</span>,<span class='scene-font-kokoro'>（嗯……</span><br><span class='scene-font-kokoro'>这个关于应急手段的问题我知道！）</span>
31,,<span class='scene-font-kokoro'>（おっ！　</span><br><span class='scene-font-kokoro'>解けそうな問題が見つかって</span><br><span class='scene-font-kokoro'>良かったなぁ～！）</span>,<span class='scene-font-kokoro'>（哦！　</span><br><span class='scene-font-kokoro'>看上去似乎能答出来，</span><br><span class='scene-font-kokoro'>太好啦！）</span>
32,,<span class='scene-font-kokoro'>（うえぇ……</span><br><span class='scene-font-kokoro'>どれもこれも難しいなぁ。</span><br><span class='scene-font-kokoro'>文字もなんか難しいし……）</span>,<span class='scene-font-kokoro'>（唔唔……</span><br><span class='scene-font-kokoro'>不管哪道题都好难啊……</span><br><span class='scene-font-kokoro'>文字看着也好累……）</span>
33,,<span class='scene-font-kokoro'>（ん……！</span><br><span class='scene-font-kokoro'>訓練と規律の大切さを説いたことわざ。</span><br><span class='scene-font-kokoro'>これなら解けるかも！）</span>,<span class='scene-font-kokoro'>（啊……！</span><br><span class='scene-font-kokoro'>讲训练与规律很重要谚语。</span><br><span class='scene-font-kokoro'>这个我应该能答！）</span>
34,,<span class='scene-font-kokoro'>（生まれつきの勇者などいない</span><br><span class='scene-font-kokoro'>多くは訓練と軍紀による……）</span>,<span class='scene-font-kokoro'>（没有天生的勇者，</span><br><span class='scene-font-kokoro'>只要有训练与军纪……）</span>
35,,<span class='scene-font-kokoro'>（頑張れアーサー！</span><br><span class='scene-font-kokoro'>俺にも分からない</span><br><span class='scene-font-kokoro'>問題があるから大丈夫だ！）</span>,<span class='scene-font-kokoro'>（加油啊亚瑟！</span><br><span class='scene-font-kokoro'>虽然里面也有我不会的问题，</span><br><span class='scene-font-kokoro'>但你一定没问题的！）</span>
36,,<span class='scene-font-katari'>受験者たちは皆、今までの努力を</span><br><span class='scene-font-katari'>吐き出すように思い思いの</span><br><span class='scene-font-katari'>時間を過ごすのだった。</span>,<span class='scene-font-katari'>考生们像是要把至今所做的</span><br><span class='scene-font-katari'>努力全都倾泻出来一样，</span><br><span class='scene-font-katari'>时间正在流逝着。</span>
info,,1,scene_evt171130_cp1_q2_s10
