id,en,jp,trans
0-chapter_name,,第2話 ひよこ班、訓練す,第2话 鸡仔班，训练
0-synopsis,,ヴェインの強さに手も足も出なかったひよこ班の面々。ヴェインは班員達に「自分の強さに溺れて他人を簡単に傷つける様な嫌な奴だけにはならないでくれ」と伝え、騎士道精神を「誰かを守りたい心」と説く。ひよこ班の基礎訓練は続くが、木剣を素振りする訓練もメニューに追加されるのだった。,面对维恩的强大，鸡仔班成员完全无法施展拳手。维恩向班员传达「不要沉溺于自己的强大而去轻易伤害不喜欢的人」，并说骑士道精神是「想要保护谁的心情」。鸡仔班继续着基础训练，又追加了木剑训练。
1,,あらよっと！,啊拉看招！
6,,ぐはっ……,呃啊……
12,,うぐっ……,唔呃……
16,,わはははっ！<br>どうした？　もう終わりか！,哈哈哈！<br>怎么啦？这就不行啦？
17,,はぁ……はぁ……<br>強い……,哈啊……哈啊……<br>好强……
18,,こ、降参します！,投，投降！
19,,ま、初めてにしちゃ<br>よくやった方かな。,嘛，你们是第一次，<br>还不错啊~
21,,くそ……<br>手も足も出なかった……,可恶……<br>完全没办法施展拳脚……
22,,すげぇ……！,好厉害……！
23,,ヴェイン班長って<br>めちゃめちゃ強かったんですね！,维恩班长真的好强啊！
24,,おいおーい！<br>俺だって一応副団長だぞ！,喂喂，<br>我好歹也是副团长啊！
25,,はいっ！<br>こんなに強かったなんて！<br>驚きました！,是的！<br>竟然这么强！<br>吓到我了！
26,,ああ……全員がかりで<br>手も足も出なかった。<br>オレ達の完敗だ……,是啊……<br>全员一起都无法出手，<br>我们完败……
27,,……悔しい。,好不甘心……
28,,……僕はやっぱり<br>剣は向いてないのかも。,我果然……<br>可能不适合用剑。
29,,お前らもなかなか<br>いい筋してるぜ～！,你们几个也很不错哦！
30,,俺らも訓練したら<br>ヴェイン班長みたいに<br>強くなれますか！,我们好好训练的话，<br>能和维恩班长一样厉害吗！？
31,,ああ！<br>もちろんだとも！,啊啊！<br>当然了！
32,,……でも、自分の強さに溺れて<br>他人を簡単に傷つける様な嫌な<br>奴だけにはならないでくれよな？,但是……可不要变成那种<br>沉溺于自己的力量，<br>随随便便就去伤害他人的家伙啊。
33,,お前達がこれから得る力は、<br>誰かを守るためにつかってくれ。<br>いいな？　アーサー,你们今后获得的力量<br>要用来保护人，<br>好吗，亚瑟？
34,,はい！<br>わかりました！,是！<br>我知道了！
35,,ひよこ班のみんなには、<br>それだけは約束してもらいたい。<br>いいか？　モルドレッド？,只有这一点，<br>我想和鸡仔班的各位立下约定，<br>好吗莫德雷德？
36,,わかりましたって。,知道了啦。
37,,よし！　偉いぞ！<br>それが騎士道精神ってもんだ！,那就好！很了不起哦！<br>这就是骑士道精神！
38,,騎士道精神？,骑士道精神？
39,,ああ！　強さ、勇気、正直さ、<br>高潔さ、忠誠心、礼儀正しさ……,啊啊！强大、勇敢、正直、<br>高洁、忠诚心、有礼仪……
40,,まぁ色んなとらえ方があるけど、<br>俺は、誰かを守りたい心のことかなって<br>そんな風に考えてる。,虽然包含很多方面，<br>不过我的想法就是，<br>有想要保护他人的心。
41,,……守りたい、心。,想要保护……的心……
42,,<span class='scene-font-katari'>ヴェインの言葉を受けて、</span><br><span class='scene-font-katari'>深く頷くひよこ班の面々。</span>,<span class='scene-font-katari'>听了维恩的话，</span><br><span class='scene-font-katari'>鸡仔班都重重地点头。</span>
43,,ああ……そんな<br>騎士道精神に溢れるランちゃんは<br>俺なんかよりもっともっと強いぞ～！,啊啊……有着满满<br>骑士道精神的兰酱<br>可比我厉害多了哦！
44,,なっ！　<br>そんなに強いって<br>バケモンか……,什！<br>那么强的？<br>怪物吗……
45,,へへっ！　てなわけで、<br>気を取り直して訓練いくぞ！,嘿嘿，好啦，<br>重新开始训练吧！
46,,今日からは、特別に<br>木剣を素振りする訓練も<br>メニューに追加だ！,今天开始加练挥木剑！
47,,<span class='scene-font-４'>はいっ！</span>,<span class='scene-font-４'>是！</span>
48,,<span class='scene-font-katari'>こうして、ひよこ班の</span><br><span class='scene-font-katari'>基礎訓練は続くのだった。</span>,<span class='scene-font-katari'>就这样，</span><br><span class='scene-font-katari'>鸡仔班继续着基础训练。</span>
info,,1,scene_evt171130_cp2_q3_s30
