id,en,jp,trans
0-chapter_name,,第5話 古竜の祠,第5话 古龙祠堂
0-synopsis,,無事に洞窟から脱出したひよこ班含む受験生達。しかし、安心したのも束の間、荒れ狂う骨竜が洞窟から姿を現す。姬塔は合流したランスロットやヴェインと共に骨竜に挑む。,考生们安全从洞窟中脱逃，可刚刚安下心来，古龙又从洞窟里狂奔而出。兰斯洛特和维恩与姬塔合流，共同挑战骨龙。
2,,ォォォオオオ！,哦哦哦哦哦！
3,,おいみんな！<br>防御陣形を崩すなよ！,各位！防御阵型别散掉！
4,,一人で囲まれなければ<br>何とかなる！,只要不被包围就一定能摆脱它们！
5,,モルドレッド！<br>そっちに行ったよ！,莫德雷德，朝你去了！
6,,おうっ！,哦！
7,,<span class='scene-font-katari'>ヴェインから教わった</span><br><span class='scene-font-katari'>撤退時の陣形を組んで逃げる</span><br><span class='scene-font-katari'>ひよこ班率いる受験生達。</span>,<span class='scene-font-katari'>鸡仔班用维恩教过的</span><br><span class='scene-font-katari'>撤退阵型率领众考生。</span>
10,,ウォォォ……,呜哦哦……
11,,<span class='scene-font-4'>うわっ！</span>,<span class='scene-font-4'>呜哇！</span>
12,,こ……こっちに来るなぁ……！,别，别过来啊……！
15,,グガフ……,咕啊……
16,,<span class='scene-font-katari'>トネリロの背後の骸の騎士を</span><br><span class='scene-font-katari'>串刺しにするクルス。</span>,<span class='scene-font-katari'>库鲁斯冲过来击倒</span><br><span class='scene-font-katari'>托涅利罗背后的骑士骸骨。</span>
17,,あ、ありが……,啊，谢……
18,,急ぐぞ……,快走……
25,,<span class='scene-font-katari'>無事に洞窟から脱出する</span><br><span class='scene-font-katari'>ひよこ班と受験生達。</span>,<span class='scene-font-katari'>考生们最终安全退出洞穴。</span>
26,,はぁ……はぁ……<br>やっと……外に出られた……,哈啊……哈啊……<br>总算，出来了……
27,,あぁ……<br>なかなかの修羅場だったな……,是啊……<br>这还真是修罗场啊……
28,,ぜぇ……はぁ……<br>ぜぇ……はぁ……<br>も、もう限界……,哈啊……哈啊……<br>哈啊……哈啊……<br>我，我已经到极限了……
29,,<span class='scene-font-katari'>危機的状況から脱出して、</span><br><span class='scene-font-katari'>安堵する一行。</span>,<span class='scene-font-katari'>脱离危险状况的</span><br><span class='scene-font-katari'>人们暂时放心了。</span>
30,,……来る。,来了……
38,,<span class='scene-font-katari'>地響きと砂埃と共に</span><br><span class='scene-font-katari'>洞窟から荒れ狂う骨竜が姿を現す。</span>,<span class='scene-font-katari'>古代龙骷髅在震荡</span><br><span class='scene-font-katari'>与尘嚣中冲了出来。</span>
39,,フシュルルルル！,呼咻噜噜噜噜！
41,,<span class='scene-font-4'>退けっ！　退けーっ！</span>,<span class='scene-font-4'>后退，后退！</span>
42,,<span class='scene-font-katari'>骨竜をけん制しつつ、</span><br><span class='scene-font-katari'>仲間を逃がしているランスロット。</span>,<span class='scene-font-katari'>兰斯洛特与古代龙对峙着，</span><br><span class='scene-font-katari'>试图帮助同伴逃脱。</span>
43,,<span class='scene-font-4'>グガァァァァア！</span>,<span class='scene-font-4'>咕啊啊啊啊！</span>
44,,があっ……,噶啊……
46,,<span class='scene-font-katari'>骨竜のしなる</span><br><span class='scene-font-katari'>角の一撃に吹き飛ばされる騎士。</span>,<span class='scene-font-katari'>一位骑士被骨龙的角击倒在地。</span>
49,,おっとぉ！<br>大丈夫かぁ！,哎呀！<br>没事吧！
50,,はっ、はい！<br>ありがとうございます！,没，没事！谢谢！
51,,<span class='scene-font-katari'>ヴェインに受け止められた</span><br><span class='scene-font-katari'>騎士は体勢を立て直す。</span>,<span class='scene-font-katari'>被维恩接住的骑士</span><br><span class='scene-font-katari'>连忙重新站稳。</span>
52,,皆の者、聞いてくれ！<br>これより目標を<br>包囲して総攻撃をかける！,大家请听我说，<br>我们现在包围它发动总攻！
53,,ヴェインは左翼から先行して陽動、<br>姬塔は右翼より牽制した後、<br>タイミングを合わせて挟撃してくれ！,维恩从左边发起进攻，<br>姬塔从右边牵制，<br>然后我们找机会联手制服它！
54,,わかったぜぇ！<br>ランちゃん！,知道了！兰酱！
55,,オイラ達も準備はいいぜ！,我们也准备好了！
56,,よし！<br>俺はこのまま正面に展開し<br>主攻を務める！,好！<br>我从正面发动主攻！
57,,<span class='scene-font-katari'>ランスロットの指示によって</span><br><span class='scene-font-katari'>四方に展開する一行。</span>,<span class='scene-font-katari'>众人听从兰斯洛特的指挥，</span><br><span class='scene-font-katari'>从四面展开战斗准备。</span>
59,,フシュルルルル……,呼咻噜噜噜噜……
60,,では行くぞっ！<br>ヴェイン、姬塔！,我们上！<br>维恩，姬塔！
info,,1,scene_evt171130_cp5_q4_s20
