id,en,jp,trans
0-chapter_name,,第5話 古竜の祠,第5話 古竜の祠
0-synopsis,,ランスロットとヴェインが時間稼ぎをしている間、姬塔とひよこ班の面々は受験生を洞窟から逃がすために奮闘していた。しかし、アーサーとモルドレッドに反発したヘンリーは、勝手にどこかへ行ってしまう。そこに大量の骸の騎士達が現れ、姬塔はひよこ班の面々を含む受験生達を逃がすため、骸達の相手を引き受ける。,在兰斯洛特与维恩制造逃跑时间时，姬塔和鸡仔班成员正努力从洞窟里逃出。可亨利与亚瑟和莫德雷德唱反调，独自一人走了。那里出现大量骑士骸骨，姬塔与鸡仔班成员为帮助考生们逃跑，和骸骨们对峙着。
1,,<span class='scene-font-katari'>ランスロットとヴェインが</span><br><span class='scene-font-katari'>脱出までの時間稼ぎをしている頃。</span>,<span class='scene-font-katari'>兰斯洛特与维恩在制造逃跑时间时</span>
2,,<span class='scene-font-katari'>姬塔達とアーサー達は、</span><br><span class='scene-font-katari'>手分けして受験生達の避難を</span><br><span class='scene-font-katari'>誘導していた。</span>,<span class='scene-font-katari'>姬塔与亚瑟他们</span><br><span class='scene-font-katari'>分头引导考生们避难。</span>
3,,<span class='scene-font-katari'>アーサーとトネリロと共に</span><br><span class='scene-font-katari'>出口の分からない受験生達を</span><br><span class='scene-font-katari'>先導しているルリアとビィ。</span>,<span class='scene-font-katari'>亚瑟与托涅利罗一起</span><br><span class='scene-font-katari'>疏导找不到出口的考生撤退。</span>
5,,おーい！<br>こっちだこっち！,喂！<br>这边这边！
6,,みなさん！<br>焦らないでくださいね！,大家，别慌张哦！
8,,グォォォッ！,咕哦哦哦！
9,,きゃあっ！,啊啊！
13,,<span class='scene-font-4'>はあっ！</span>,<span class='scene-font-4'>哈啊！</span>
15,,グゥゥ……,呃！
19,,だ……大丈夫ですか？,没……没受伤吧？
20,,は……はい……<br>あ、ありがとうございます……,没……没有……<br>非常感谢……
21,,こっちが出口だ！　急ごう！,看到出口了，我们快！
22,,分かったぜ！,知道啦！
26,,<span class='scene-font-katari'>一方その頃、しんがりで</span><br><span class='scene-font-katari'>おびただしい数の骸を相手に</span><br><span class='scene-font-katari'>奮闘している姬塔達。</span>,<span class='scene-font-katari'>另一方，</span><br><span class='scene-font-katari'>姬塔一行人正在殿内</span><br><span class='scene-font-katari'>与大批骸骨激战中。 </span>
28,,ァァアア！,啊啊啊！
29,,<span class='scene-font-katari'>その時、モルドレッドの背後に</span><br><span class='scene-font-katari'>突然土から這い出た骸が迫りくる。</span>,<span class='scene-font-katari'>突然，莫德雷德身后</span><br><span class='scene-font-katari'>有骸骨破土而出向他袭来。</span>
30,,ちっ……！,切……！
32,,<span class='scene-font-4'>はあっ！</span>,<span class='scene-font-4'>哈啊！</span>
33,,<span class='scene-font-katari'>クルスは骸の騎士を</span><br><span class='scene-font-katari'>一刀のもとに切り伏せる。</span>,<span class='scene-font-katari'>库鲁斯冲过来一刀</span><br><span class='scene-font-katari'>切断了骑士骸骨。</span>
34,,助かったぜ、クルス。,谢了，库鲁斯。
35,,……ここで倒れられては困る。,你要是倒在这儿就麻烦了……
35-sel1_txt,,<span class='scene-font-katari'>助かったよ……</span>,<span class='scene-font-katari'>多亏有你……</span>
36,,ふーん……そうか？<br>まぁあの程度の攻撃<br>ヨユーでかわせましたけどね？,哼……？是吗？<br>那种程度的敌人没有他<br>我也能轻松取胜哦？
37,,……急ぐぞ、モルドレッド。,快走了……莫德雷德。
38,,はいはい！<br>わかってるって！,好好！<br>知道了！
39,,おい、みんな！<br>出口はこっちだぞ！,喂，各位！<br>出口在这儿！
40,,<span class='scene-font-katari'>姬塔はモルドレッドと</span><br><span class='scene-font-katari'>クルスと協力して受験生達を</span><br><span class='scene-font-katari'>誘導しながら退路を切り開く。</span>,<span class='scene-font-katari'>姬塔协助莫德雷德与库鲁斯，</span><br><span class='scene-font-katari'>边引导考生们边打开退路。</span>
45,,<span class='scene-font-katari'>途中、バラバラに逃げていた受験生達も</span><br><span class='scene-font-katari'>徐々に合流し始める。</span>,<span class='scene-font-katari'>途中，四散奔逃的</span><br><span class='scene-font-katari'>考生们逐渐合流了。</span>
46,,またお前らか……,又是你们啊……
47,,ヘンリー！<br>キミも早く逃げなよ！,亨利！<br>你也快逃啊！
48,,けっ……<br>なんで俺がお前らの指示に<br>従わなきゃならねぇんだよ！,切……<br>凭什么我要听你们的指示！
49,,おいバカ！<br>そっちは危ねーぞ！,喂，笨蛋！<br>那边危险！
50,,うるせえ！<br>俺にかまうな！,烦死了！<br>别管我！
56,,わっ！,哇！
57,,……だいじょうぶか。,没事吧……
58,,うん……ありがと。,……多谢你。
59,,<span class='scene-font-katari'>アーサー達の誘導を振り切って</span><br><span class='scene-font-katari'>勝手にどこかへ行ってしまうヘンリー</span>,<span class='scene-font-katari'>亨利离开他们的队伍，</span><br><span class='scene-font-katari'>独自一人不知道去了哪里。</span>
60,,ひとまずはこっちの受験生達を<br>逃がすのが先決か……,总之现在要先赶紧<br>带考生们离开……
61,,<span class='scene-font-4'>モルドレッド後ろ！</span>,<span class='scene-font-4'>莫德雷德，后面！</span>
70,,<span class='scene-font-katari'>その時、姬塔達の</span><br><span class='scene-font-katari'>周りに大量の骸たちが現れる。</span>,<span class='scene-font-katari'>突然，姬塔一行人的</span><br><span class='scene-font-katari'>周围突然出现大量骸骨。</span>
71,,<span class='scene-font-4'>うわぁ～っ！</span>,<span class='scene-font-4'>哇啊啊~！</span>
72,,くそっ！<br>次から次へと！,可恶！<br>没完没了的！
73,,このままだと包囲されるな。,不赶快的话要被包围了。
74,,分かってるよ！<br>まだ他の受験生が残ってる！<br>アーサー、退路を切り開くぞ！,我知道！<br>可还有其他人落在后面！<br>亚瑟，我们来开路！
75,,ああっ！,啊啊！
76,,<span class='scene-font-katari'>戻って魔物を退けようとする</span><br><span class='scene-font-katari'>アーサーとモルドレッドを</span><br><span class='scene-font-katari'>制止する姬塔。</span>,<span class='scene-font-katari'>亚瑟与莫德雷德正打算</span><br><span class='scene-font-katari'>折返对付魔物，</span><br><span class='scene-font-katari'>却被姬塔制止。</span>
77,,どうした！,怎么了？
78,,姬塔さん？,姬塔？
78-sel1_txt,,<span class='scene-font-katari'>ここは任せて</span>,<span class='scene-font-katari'>这里交给我</span>
78-sel2_txt,,<span class='scene-font-katari'>先に逃げて</span>,<span class='scene-font-katari'>快逃</span>
79,,で、でも……<br>さすがに一人じゃ！,但，但是……<br>留你一个人也太……！
80,,大丈夫だって！<br>オイラ達だって、<br>伊達に騎空士やってねぇぜ！,没事的！<br>我们可是<br>身经百战的骑空士啊！
81,,狭い場所では人がいない方が<br>全力で戦いやすいってよ！,这种狭窄的空间里<br>人越少我们越好施展身手！
82,,いやいや！<br>姬塔さんに<br>そこまで頼れませんって！,不行不行！<br>不能全交给姬塔！
83,,私たちなら心配いりません！<br>こう見えて結構強いんですよ？,不需要担心我们！<br>别看我们这样，<br>我们可是很强的哦？
84,,狭い場所では人がいない方が<br>全力で戦いやすいってよ！,这种狭窄的空间里人<br>越少我们越好施展身手！
85,,姬塔さんが<br>そこまで言うなら……<br>分かりました。,既然姬塔这么说了……<br>我知道了。
86,,絶対負けないでね！<br>姬塔さん！,绝对不要输啊，<br>姬塔！
87,,ありがとう、<br>姬塔さん。,谢谢你们，<br>姬塔。
88,,……ここは任せます。,这里交给你们了……
89,,<span class='scene-font-katari'>アーサー達は、姬塔達と</span><br><span class='scene-font-katari'>分かれて受験生達を先導する。</span>,<span class='scene-font-katari'>亚瑟他们与姬塔众人分开，带</span><br><span class='scene-font-katari'>带着考生们逃跑。</span>
90,,<span class='scene-font-4'>ウォォォォッッ！</span>,<span class='scene-font-4'>呜哦哦哦哦！</span>
91,,おっと！<br>オイラ達が相手になるぜ！,哦！<br>你们的对手在这儿！
