id,en,jp,trans
0-chapter_name,,第3話 ひよこ班、山を登る,第3话 鸡仔班，登山
0-synopsis,,次第に練兵場に集まる訓練生の数も減ってきていたが、ひよこ班の面々は変わらず全員が揃っていた。残っている受験生達に、ランスロットは最終試験である登山試験の実施を告げる。姬塔はランスロットに招かれ、彼が信頼を置く騎空士として最終試験に参加することとなるのだった。,练兵场上的考生数量正在逐渐减少，鸡仔班依旧全员到场。兰斯洛特告知剩下的考生将要开始最终的登山试验。并向考生们介绍了他十分信赖的骑空团。
7,,<span class='scene-font-katari'>さらに数日が経ち、次第に練兵場に</span><br><span class='scene-font-katari'>集まる訓練生の数も減ってきた。</span>,<span class='scene-font-katari'>经过一段时间的考验后，</span><br><span class='scene-font-katari'>训练场上的考生们正在减少。</span>
8,,<span class='scene-font-katari'>だが、ひよこ班の面々は</span><br><span class='scene-font-katari'>相変わらず全員が</span><br><span class='scene-font-katari'>揃っていたのだった。</span>,<span class='scene-font-katari'>但鸡仔班还是一如既</span><br><span class='scene-font-katari'>往地全员到齐。</span>
9,,<span class='scene-font-kokoro'>（くそっ……まだあいつらも</span><br><span class='scene-font-kokoro'>残ってやがるのか……）</span>,<span class='scene-font-kokoro'>（可恶……</span><br><span class='scene-font-kokoro'>那几个家伙还在啊……）</span>
10,,<span class='scene-font-katari'>ひよこ班の面々を遠くから</span><br><span class='scene-font-katari'>恨めしそうに睨み付けるヘンリー</span>,<span class='scene-font-katari'>亨利愤怒地瞪着鸡仔班</span><br><span class='scene-font-katari'>的成员们。</span>
11,,おい、アーサー！<br>起きろって！,喂，亚瑟！<br>快起来了！
12,,ふぇ……,呼诶……
13,,あ、誰か来るみたいだよ。,啊，好像有人来了。
15,,<span class='scene-font-katari'>受験生の前に姿を現した</span><br><span class='scene-font-katari'>ランスロット。</span>,<span class='scene-font-katari'>出现在考生们面前的</span><br><span class='scene-font-katari'>是兰斯洛特。</span>
16,,受験生の皆、<br>よくぞここまで残ったな。<br>今日は、皆に大事な話がある。,各位考生们，<br>辛苦你们一直坚持到现在，<br>今天有重要的事和大家说。
17,,我が白竜騎士団では、以前より<br>騎空士と関わる機会が<br>増えている現状がある。,我们白龙骑士团从<br>以前开始就有和骑空<br>团接触的机会。
18,,そこで、今回とある騎空士の方に<br>試験に参加してもらうことにした。,然后，现在某个骑空团<br>要来参加我们的试验。
19,,俺の信頼する騎空士を<br>皆にも紹介する。,是我很信赖的骑空士，<br>也给大家介绍下。
20,,<span class='scene-font-katari'>ランスロットに紹介される</span><br><span class='scene-font-katari'>姬塔とビィとルリア。</span>,<span class='scene-font-katari'>兰斯洛特向大家介绍了</span><br><span class='scene-font-katari'>姬塔、碧、露莉亚。</span>
21,,おうおう！<br>よろしく頼むぜぇ！,哦哦！<br>请多关照！
22,,え、えっと……<br>皆さんと一緒に頑張ります！<br>よろしくお願いします！,那，那个……<br>我们会和大家一起努力的，<br>请多关照！
23,,<span class='scene-font-katari'>ビィとルリアに続いて</span><br><span class='scene-font-katari'>一言挨拶する姬塔。</span>,<span class='scene-font-katari'>姬塔和在碧和露莉亚</span><br><span class='scene-font-katari'>之后打招呼。</span>
23-sel1_txt,,<span class='scene-font-katari'><span class='scene-font-katari'>どうも、姬塔です</span></span>,<span class='scene-font-katari'><span class='scene-font-katari'>大家好，我是姬塔</span></span>
23-sel2_txt,,<span class='scene-font-katari'><span class='scene-font-katari'>ビシバシ指導します</span></span>,<span class='scene-font-katari'><span class='scene-font-katari'>我的指导会很严格哦</span></span>
24,,へぇ～！<br>班長とかよりだいぶ若いのに<br>団長してるってすごいなー！,诶！你看上去比我们班长还小，<br>竟然就已经做团长了，<br>好厉害啊！
25,,ああ……<br>きっと相当強いんだろうな。,啊啊……<br>一定很强吧。
26,,なんか思ったより<br>怖そうだな。,感觉会比我们想<br>的要可怕啊。
27,,でもどんな人なのか<br>楽しみだな～！,不过很期待会是<br>什么样的人~！
28,,<span class='scene-font-katari'>突然の姬塔達の</span><br><span class='scene-font-katari'>登場にどよめく受験生達。</span>,<span class='scene-font-katari'>看到突然登场的姬塔一行人</span><br><span class='scene-font-katari'>的考生们——</span>
29,,おっと……<br>まだ静かにしてくれ～！,哦哦……<br>先安静下~！
30,,肝心の内容についての共有が<br>まだだったな……,我还有重要的话要说……
31,,我々はこれから登山試験を行う。<br>各班は城下町で準備を整え次第、<br>出発する。,我们等下要登山试验，<br>各班级在城下街做准备，<br>然后从那里出发。
32,,なお、次の試験が最終試験となるため、<br>皆、気を引き締めて臨むように。,还有，下次的试验就<br>是最终试验了，<br>希望大家打起精神好好参加。
33,,<span class='scene-font-katari'>ランスロットの締めの挨拶と</span><br><span class='scene-font-katari'>共に解散する受験生達。</span>,<span class='scene-font-katari'>兰斯洛特讲完话后，</span><br><span class='scene-font-katari'>考生们一并解散。</span>
34,,<span class='scene-font-katari'>受験生達は各班ごとに、</span><br><span class='scene-font-katari'>束の間の休息を兼ねて</span><br><span class='scene-font-katari'>城下町へと出かけていった。</span>,<span class='scene-font-katari'>各班考生边趁着空隙休息，</span><br><span class='scene-font-katari'>边向城下街出发。</span>
info,,1,scene_evt171130_cp3_q1_s10
