id,en,jp,trans
0-chapter_name,,第1話 白竜騎士団入団試験、開始,第1话 白龙骑士团入团试验，开始。
0-synopsis,,アーサーとモルドレッドは同じ受験生のヘンリーとともに、ランスロット、ヴェインによる集団面接を受ける。志望動機を聞かれたアーサーは言葉に詰まり、モルドレッドが助け舟を出す。面接後、ランスロットはアーサーとモルドレッドに騎士団精神が宿るか疑問に思うとヴェインに打ち明ける。ヴェインはふたりを見極めるべく、自ら彼らの班長を務めると進言するのだった。,亚瑟与莫德雷德，同为考生的亨利一起，来到兰斯洛特和维恩所在地接受面试。被问到参加试验原因的亚瑟有些词穷，莫德雷德连忙帮忙接话。面试后，兰斯洛特对维恩说自己在怀疑亚瑟与莫德雷德有没有骑士道精神。维恩为监护他们，提出要做他们班长的建议。
1,,<span class='scene-font-katari'>筆記試験の結果について話しながら、</span><br><span class='scene-font-katari'>個室の前で待たされる受験生達。</span>,<span class='scene-font-katari'>考生们一边讨论着</span><br><span class='scene-font-katari'>关于笔试的结果，</span><br><span class='scene-font-katari'>一边在房间前等待着。</span>
2,,<span class='scene-font-katari'>アーサーとモルドレッドは、</span><br><span class='scene-font-katari'>隣同士で並んで座っている。</span>,<span class='scene-font-katari'>亚瑟与莫德雷德</span><br><span class='scene-font-katari'>并排坐在一起。</span>
3,,どうだった、試験？,考试怎么样？
4,,……まぁ……ぼちぼちかな！,呃呃……差不多吧。
5,,モルドレッドは？,莫德雷德你呢？
6,,簡単だった。,很简单。
7,,はぁ……そうか……,哈啊……是吗……
8,,でもまぁ、<br>いきなりこれで落とされることは<br>無いから大丈夫だろ。,不过啊，<br>应该不会突然就被刷掉吧，<br>没事的。
9,,そうかなぁ？,是不是啊？
10,,あくまで最低限の知識を<br>みてるだけだろ？,应该只是测试一下我们最<br>低限度的知识储备吧？
11,,試験の本番は<br>これからだと思うぜ。,感觉后面才是<br>真正的考验呢。
12,,あー、ならよかった～,啊，那样就好了……
13,,よーし、次から頑張ろっと！,好！下次再好好努力！
14,,<span class='scene-font-kokoro'>（……なんだこいつら</span><br><span class='scene-font-kokoro'>ペチャクチャうるせえな……）</span>,<span class='scene-font-kokoro'>（怎么回事啊他们，</span><br><span class='scene-font-kokoro'>吵吵闹闹的真烦人。）</span>
15,,<span class='scene-font-katari'>他の受験生が退室すると同時に、</span><br><span class='scene-font-katari'>部屋の中から試験官の騎士が現れる。</span>,<span class='scene-font-katari'>有考生从房间里退出来，</span><br><span class='scene-font-katari'>同时一位考官从里面走出来。</span>
17,,ヘンリー、モルドレッド、アーサー<br>中へ入れ。,亨利、莫德雷德、亚瑟，<br>你们进来。
23,,<span class='scene-font-katari'>部屋にはランスロットとヴェイン、</span><br><span class='scene-font-katari'>そして他の試験官の姿があった。</span>,<span class='scene-font-katari'>房间里有兰斯洛特、维恩，</span><br><span class='scene-font-katari'>还有其他考官。</span>
24,,あれっ！<br>ヴェイン副団長に<br>ランスロット団長！,啊嘞！<br>是维恩副团长<br>和兰斯洛特团长！
25,,おう、奇遇だな。,哦哦，奇遇啊！
26,,コホン……,咳……
27,,おい、アーサー<br>ちょっとうるさいって。,喂，亚瑟，<br>你有点吵诶。
28,,えっ！　<br>俺そんなにうるさかった？,诶！　<br>我有那么吵吗？
29,,<span class='scene-font-kokoro'>（なんだこの下品なやつらは？</span><br><span class='scene-font-kokoro'>さっきから慣れなれしく</span><br><span class='scene-font-kokoro'>しやがって……）</span>,<span class='scene-font-kokoro'>（怎么回事啊这两个粗俗的家伙，</span><br><span class='scene-font-kokoro'>从刚才开始就一点</span><br><span class='scene-font-kokoro'>儿也不认生……）</span>
30,,すまないが……<br>他の受験生も同席しているので<br>少し静かにしてもらえるか？,抱歉……<br>这里还有其他考生，<br>可以请你们安静一些吗？
31,,元気なのは良いが、<br>時と場所を弁えることを<br>意識して欲しい。,有活力是好事，<br>但我希望你们有时也要看下场合。
32,,はいっ。<br>申し訳ありません。,好的！<br>对不起。
33,,以後気を付けます。,我们以后注意。
34,,<span class='scene-font-kokoro'>（初対面の悪印象をここで</span><br><span class='scene-font-kokoro'>挽回しねーとな……）</span>,<span class='scene-font-kokoro'>（还是没能挽回第一次</span><br><span class='scene-font-kokoro'>见面时的坏印象啊……）</span>
35,,<span class='scene-font-kokoro'>（へっ……バカが。</span><br><span class='scene-font-kokoro'>怒られてやんの）</span>,<span class='scene-font-kokoro'>（嘿，笨蛋，</span><br><span class='scene-font-kokoro'>惹团长生气了吧。）</span>
36,,<span class='scene-font-katari'>改めて居住まいを正して</span><br><span class='scene-font-katari'>話し始めるランスロット。</span>,<span class='scene-font-katari'>兰斯洛特重新开始讲话。</span>
37,,ここに個別に集まってもらったのは、<br>君たち一人一人と話をするためだ。,把你们叫过来，<br>是想和你们每个人单独聊一下。
38,,……話、ですか？,聊……？
39,,ああ、みんながどんな思いで<br>この試験を受けに来てくれたのかを<br>最初に知っておきたくてな。,嗯，因为我们想一开始就了解<br>大家来这里参加<br>入团试验的动机。
40,,<span class='scene-font-kokoro'>（最初の方に面接を持ってきたのは、</span><br><span class='scene-font-kokoro'>個人の特性を大まかに把握するためか）</span>,<span class='scene-font-kokoro'>（一开始先来面试，</span><br><span class='scene-font-kokoro'>是要先把握每个人的性格吗？）</span>
41,,<span class='scene-font-kokoro'>（恐らくはさっきの筆記試験と合わせて</span><br><span class='scene-font-kokoro'>判断されるんだろうな……）</span>,<span class='scene-font-kokoro'>（恐怕是要和刚刚的</span><br><span class='scene-font-kokoro'>笔试一起做判断吧……）</span>
42,,では、<br>ヘンリーから聞かせてもらえるか？,那么，<br>可以先从亨利问起吗？
43,,はい。<br>私の志望動機ですが……,是！<br>我的报考动机……
44,,実は、私の父も祖父も<br>代々騎士としてこの国に<br>仕えてきました。,我的父亲和祖父<br>都是这个国家的骑士。
45,,そんな父の背中を見て育った私は、<br>自分も父と同じ騎士の道に進んで<br>この国のために働きたいと思いました。,受父亲熏陶的我也想和<br>父亲走同样的骑士之道，<br>想为这个国家奋斗。
46,,君の父君の事はよく知っている。<br>今回の試験官からは外れてもらったが、<br>我が国のために尽力してくれている。,我听过很多关于你父亲的事，<br>虽然这次他没有担任考官，<br>但也在为这个国家做着贡献。
47,,ありがとうございます！<br>父上も喜びます！,谢谢您！<br>父亲也一定会很开心的！
48,,おお！　<br>君がヘンリーだったのか！<br>お父さんに宜しくな！,哦哦！<br>你就是亨利啊！<br>代我向你父亲问好哦！
49,,<span class='scene-font-katari'>ランスロットとヴェインに</span><br><span class='scene-font-katari'>満面の笑みを浮かべるヘンリー</span>,<span class='scene-font-katari'>亨利对兰斯洛特和</span><br><span class='scene-font-katari'>维恩开心地笑着。</span>
50,,次は……アーサー<br>君の志望動機を聞かせてもらえるかな？,下一个……亚瑟，<br>可以说说你的报考动机吗？
51,,えっ……俺ですか！<br>志望動機……志望動機……,诶……我吗！<br>报考动机……报考动机……
