id,en,jp,trans
0-chapter_name,,第1話 白竜騎士団入団試験、開始,第1话 白龙骑士团入团试验，开始
0-synopsis,,寄宿舎の部屋でアーサーとモルドレッドは、同じ受験生のトネリロ、クルスと同室になる。アーサーはふたりになぜ騎士になりたいと思ったのかを尋ねる。トネリロは、弱虫な自分を変えたくて試験を受けたと語り、クルスは親の命令で試験を受けていると話す。モルドレッドはそんな三人をよそに、翌日に備えて眠りにつくのだった。,亚瑟和莫德雷德，与考生托涅利罗、库罗斯分在了同一个宿舍。亚瑟询问两个人为什么想成为骑士。托涅利罗说想要改变软弱的自己，库鲁斯则因为家人的命令来参加试验。莫德雷德催促三人快入睡。
2,,<span class='scene-font-katari'>寄宿舎へ続く廊下を</span><br><span class='scene-font-katari'>アーサーとモルドレッドは</span><br><span class='scene-font-katari'>並んで歩いている。</span>,<span class='scene-font-katari'>亚瑟和莫德雷德在去往</span><br><span class='scene-font-katari'>宿舍的走廊里并排走着。</span>
3,,くそっ……テンパって<br>面接で上手く話せなかった。,可恶……<br>刚刚太紧张没有表现好。
4,,ごめん、モルドレッド。,对不起，莫德雷德。
5,,バーカ。<br>オマエが謝ることなんかねーよ。,笨蛋，<br>你不用和我道歉啊。
6,,それより……いつもの元気な<br>オマエじゃないとなんか調子くるう。,而且……<br>你不像平时一样有活力，<br>我也就有点发挥失常……
7,,そう？　そっか……,是吗？这样啊……
8,,んじゃ元気にするよ！,那我就打起精神来！
9,,ははは……<br>オマエのそういうとこ尊敬するわ。,哈哈哈……<br>你这一点还真是让人佩服。
16,,<span class='scene-font-katari'>面接を終えたアーサーとモルドレッドは</span><br><span class='scene-font-katari'>寄宿舎の部屋を訪れた。</span>,<span class='scene-font-katari'>面试结束后的</span><br><span class='scene-font-katari'>两人来到宿舍。</span>
17,,うぉー！<br>ここが俺たちの部屋か！,呜哦！<br>这里就是我们的房间啊！
18,,ん……<br>他にも誰かいるのか？,嗯……<br>好像还有其他人在？
19,,は、はじめましてこんにちは。,初，初次见面。
20,,こんにちは、俺はアーサー！,你好，我叫亚瑟！
21,,モルドレッドだ。,莫德雷德。
22,,キミの名前は？,你的名字呢？
23,,ぼ、僕の名前はトネリロっていいます。<br>アーサー、モルドレッド、よろしくね。,我，我的名字是托涅利罗，<br>亚瑟、莫德雷德，请多关照。
24,,こちらこそよろしく！,我们才是！
25,,で……奥のアイツは誰だ？,里面的又是谁？
26,,えっと……<br>僕もまだ名前を知らなくて。,那个……<br>我也还不知道他的名字。
27,,こんにちは！<br>俺はアーサー！,你好<br>我叫亚瑟！
28,,キミの名前は？,你呢？
29,,……クルスだ。,……库鲁斯。
30,,オレはモルドレッドだ。<br>よろしくな。,我叫莫德雷德，多多关照。
31,,……ああ、よろしく。,啊……多关照。
32,,試験中は同じ部屋同士、<br>みんなで一緒に頑張ろう！,我们是一同参加试验的室友，<br>一起加油吧！
33,,う……うん！,嗯……嗯！
34,,…………,…………
35,,まぁなんでもいいけど……<br>オレは先に横になるぜ。,不管那么多了，<br>我先躺了。
36,,えー、もう寝るの？,诶，这就要睡了吗？
37,,オマエ……夜更かしして<br>朝起きられなくても<br>知らねーからな。,你小子……<br>不早睡的话明天起不来<br>我可不会管你啊。
38,,<span class='scene-font-katari'>モルドレッドは一人で</span><br><span class='scene-font-katari'>ベッドに横になる。</span>,<span class='scene-font-katari'>莫德雷德一个人躺下。</span>
39,,えっと……モルドレッドは<br>怒ってるの？,那个……<br>莫德雷德在生气吗？
40,,あぁ、モルドレッドは<br>だいたいあんな感じだから大丈夫！,啊啊，<br>莫德雷德差不多就是<br>那种调调，没事的！
41,,そ、そうなんだ……,这，这样啊……
42,,それで……<br>トネリロはなんで騎士に<br>なりたいと思ったの？,那么……<br>托涅利罗为什么想做骑士？
43,,えっ……？,诶……？
44,,あ、さっきの面接で上手く<br>志望動機を話せなかったから……<br>他の人の話を聞きたくて。,啊……因为刚刚的面试我<br>没能好好回答……<br>就想问问其他人的。
45,,あっ……<br>そうだったんだね。,啊……<br>这样啊。
46,,僕は、弱虫な自分を変えたくて。<br>騎士になったら少しは強く<br>なれるかなって……,因为我想改变软弱的自己，<br>想着成为骑士多少会变强……<br>
47,,そうなんだ！<br>トネリロならなれるよ！,这样啊！<br>托涅利罗的话一定可以的！
48,,えっ……そうかな？,是，是吗……
49,,ほら……試験をこうして<br>自分で受けに来てるんだから、<br>それってもう、普通より強くない？,是啊，你看你自己一个<br>人来参加试验，<br>这一点至少也比普通人强。
50,,そっか……そうかなあ？<br>ううん……そうかも！？,是吗……是这样吗？<br>嗯嗯……应该就是了！
51,,クルスはさ、<br>なんで騎士になりたいと思ったの？,库鲁斯呢？<br>你为什么想做骑士？
52,,……親の命令だ。,家人的命令……
53,,命令？<br>あ、親が厳しいとかそういう……,命令？<br>啊，你家人很严格吧……
54,,俺は親とかいなかったから<br>そういうの少し羨ましいかもなぁ。,我没有亲人，<br>多少还有点羡慕你呢。
55,,あっ！　<br>でも孤児院のシスターが親代わりで、<br>寂しくはなかったけど！,啊！不过孤儿院的修<br>女就是我的亲人，<br>我也不感觉寂寞！
56,,<span class='scene-font-katari'>アーサーは受験生の友達が</span><br><span class='scene-font-katari'>出来たことを喜んで、</span><br><span class='scene-font-katari'>矢継ぎ早に話し続ける。</span>,<span class='scene-font-katari'>亚瑟因为交到新朋友，</span><br><span class='scene-font-katari'>十分开心地聊了起来。</span>
61,,……それでそのシスターがさ！<br>怒るとめちゃくちゃ怖くてさ！,那位修女生气的<br>时候很可怕的！
62,,シスター……そうだ忘れてた！<br>孤児院のみんなに手紙を<br>書かなきゃいけないんだった！,修女……<br>对了，我都忘了！<br>得赶紧给孤儿院的大家写信！
64,,な、なんかアーサーって<br>元気だね……,亚瑟还真是有活力啊……
65,,……ああ。,是啊……
66,,<span class='scene-font-katari'>アーサー達の会話を聞きながら</span><br><span class='scene-font-katari'>目を閉じるモルドレッド。</span>,<span class='scene-font-katari'>莫德雷德听着亚瑟他们的对话，</span><br><span class='scene-font-katari'>闭上了眼睛。</span>
67,,<span class='scene-font-kokoro'>（オレは別に友達を作りに</span><br><span class='scene-font-kokoro'>来たわけじゃねーし）</span>,<span class='scene-font-kokoro'>（我可不是来这里交朋友的。）</span>
68,,<span class='scene-font-kokoro'>（ひとまずアーサーと一緒に</span><br><span class='scene-font-kokoro'>合格できりゃそれでいいんだ……）</span>,<span class='scene-font-kokoro'>（总之要是能和亚瑟一</span><br><span class='scene-font-kokoro'>起通过试验就行了……）</span>
69,,<span class='scene-font-katari'>長旅の疲れはモルドレッドを</span><br><span class='scene-font-katari'>容易に夢の中へと誘うのだった。</span>,<span class='scene-font-katari'>旅途劳累的莫德雷德</span><br><span class='scene-font-katari'>很快进入了梦乡。</span>
78,,<span class='scene-font-katari'>ベッドで眠りについている</span><br><span class='scene-font-katari'>アーサーとモルドレッド。</span>,<span class='scene-font-katari'>在床上睡着觉的</span><br><span class='scene-font-katari'>亚瑟和莫德雷德。</span>
79,,<span class='scene-font-katari'>モルドレッドは、隣の部屋から</span><br><span class='scene-font-katari'>漏れ聞こえる話し声に耳を傾ける。</span>,<span class='scene-font-katari'>莫德雷德正侧耳倾听</span><br><span class='scene-font-katari'>隔壁房间传来的说话声。</span>
80,,はぁ……<br>今年の冬も厳しいわね……,哈啊……<br>今年冬天也很不好过……
81,,ああ……<br>このままだとこの孤児院も……<br>私はどうすれば……,啊啊……<br>再这样下去这个孤儿院也……<br>我该怎么办……
82,,…………,…………
83,,うぅん……モルドレッド？<br>おしっこか？,唔……莫德雷德？<br>你起来了？
84,,違うよ……それより<br>明日の朝起きられなくなるぞ、<br>アーサー,没有……<br>你再不睡明早可起不来了哦。
85,,うん……おやすみ。,嗯……晚安。
86,,おやすみ……,晚安……
info,,1,scene_evt171130_cp1_q4_s10
