id,en,jp,trans
0-chapter_name,,エンディング,结局
0-synopsis,,骨竜の脅威を退け、数日後、アーサー、モルドレッド、トネリロ、クルス、ヘンリーの五人は無事に入団試験に合格する。晴れて騎士見習いとなったアーサーとモルドレッドは、それぞれ強い騎士団長になりたいと願うが、心の中では僅かに異なる理想を描いていた。一方その頃、ランスロットとヴェインは山の調査中に不気味な魔法陣を発見し、不穏な動きを予感するのだった。,治退骨龙的威胁，数日后，亚瑟、莫德雷德、托涅利罗、库鲁斯、亨利五人顺利在入团试验中和哥。成功成为实习骑士的亚瑟和莫德雷德各怀成为骑士团长的心愿，在心中描绘着不同的理想。另一方，兰斯洛特与维恩在山中调查出奇怪的魔法阵，预感到了有什么阴谋在暗动。
1,,<span class='scene-font-4'>フシャァァッァア！</span>,<span class='scene-font-4'>呼吓！</span>
2,,<span class='scene-font-4'>はぁぁぁぁぁぁっ！</span>,<span class='scene-font-4'>哈啊啊啊啊！</span>
4,,<span class='scene-font-4'>うぉぉぉぉぉっ！</span>,<span class='scene-font-4'>呜哦啊啊啊啊！</span>
9,,<span class='scene-font-katari'>ランスロットとヴェインに合わせて、</span><br><span class='scene-font-katari'>ボーンドラゴンの頭蓋骨に</span><br><span class='scene-font-katari'>波状攻撃を叩き込む姬塔。</span>,<span class='scene-font-katari'>姬塔与兰斯洛特和维恩联手，</span><br><span class='scene-font-katari'>打碎了骨龙的头骨。</span>
10,,…………,…………
18,,<span class='scene-font-katari'>頭蓋骨を粉砕された骨竜は、</span><br><span class='scene-font-katari'>みるみる全身が崩れ、</span><br><span class='scene-font-katari'>砂に還るのだった。</span>,<span class='scene-font-katari'>头骨被击碎的骨龙终于全身崩溃，</span><br><span class='scene-font-katari'>化作了一团散沙。</span>
19,,良かった……<br>これでようやくお前も眠れるね……,太好了……<br>这样你也能安息了……
20,,<span class='scene-font-katari'>あふれていた骸の騎士たちも</span><br><span class='scene-font-katari'>いつの間にか消え失せ、辺りには静寂が</span><br><span class='scene-font-katari'>訪れていた。</span>,<span class='scene-font-katari'>骑士骸骨也尽数消失，</span><br><span class='scene-font-katari'>周围回归寂静。</span>
21,,<span class='scene-font-katari'>ふと、緊張の糸が切れたように</span><br><span class='scene-font-katari'>その場にへたり込むアーサー達の元に</span><br><span class='scene-font-katari'>みんなが集まってくる。</span>,<span class='scene-font-katari'>看危险终于散去，</span><br><span class='scene-font-katari'>同伴们都急忙跑到亚瑟身边。</span>
23,,アーサー！　怪我してない？,亚瑟！　你没受伤吧！
24,,ああ！　この通り元気！,没，我和往常一样！
25,,……終わったな。,结束了啊……
26,,<span class='scene-font-katari'>今度こそ何事もなく</span><br><span class='scene-font-katari'>戦闘が終わって</span><br><span class='scene-font-katari'>安堵した様子のクルス。</span>,<span class='scene-font-katari'>这次终于真的平安了，</span><br><span class='scene-font-katari'>库鲁斯露出放松的表情。</span>
27,,ああ……なんとかな。,是啊……总算结束了。
28,,ふん……俺達の援護のおかげで<br>助かったようなもんだからな。<br>感謝しろよ？,哼……多亏了我们帮忙，<br>你们可得好好谢我们！
29,,はいはい、わかったわかった。<br>恩着せがましいやつだな……,是是，知道啦。<br>你还真是喜欢听人说这些啊。
30,,恩着せがましいとはなんだ！<br>事実だろう！,什么叫喜欢听人说！<br>这是事实吧！
31,,ありがとありがとー,谢啦谢啦。
32,,<span class='scene-font-katari'>他の受験生達と話している所に</span><br><span class='scene-font-katari'>ランスロットとヴェインと</span><br><span class='scene-font-katari'>姬塔達が集まってくる。</span>,<span class='scene-font-katari'>兰斯洛特、维恩、姬塔也聚了过来。</span>
34,,お前達、良くやったな。,你们几个做的很好。
35,,ああ！　<br>みんなのおかげで助かったぜ！,是啊！　<br>多亏有你们！
35-sel1_txt,,<span class='scene-font-katari'><span class='scene-font-katari'>お疲れ様でした</span></span>,<span class='scene-font-katari'><span class='scene-font-katari'>辛苦你们了</span></span>
35-sel2_txt,,<span class='scene-font-katari'><span class='scene-font-katari'>カッコよかったよ</span></span>,<span class='scene-font-katari'><span class='scene-font-katari'>你们很帅哦</span></span>
36,,ホント……<br>姬塔さんもお疲れ様でした。,真的……<br>姬塔也辛苦了。
37,,でも……三人とも……<br>やっぱすごいです！,不过……<br>你们三个还真帅啊！
38,,えっ……？<br>カッコいいですか俺？,诶……？<br>我很帅吗？
39,,あ、ありがとうございます！,谢，谢谢！
40,,でも……三人とも……<br>やっぱすごいです！,不过……<br>你们三个还真帅啊！
41,,だな！<br>やっぱ桁違いに強いです！,是吧！<br>比我们强太多了！
42,,ふっ……<br>お前たちも努力すれば<br>これぐらいになれるさ。,哈……<br>你们好好努力也可以做到的。
43,,そうだそうだ！<br>俺でも強くなれたんだから<br>絶対強くなれるって！,是啊是啊！<br>我都可以变的这么强，<br>你们也绝对能行的！
