id,en,jp,trans
0-chapter_name,,第1話 白竜騎士団入団試験、開始,第1話 白竜騎士団入団試験、開始
0-synopsis,,アーサーとモルドレッドは、白竜騎士団入団試験が行われる玉座の間に入る。受験生達の前に現れたのは、白竜騎士団団長のランスロットと、副団長のヴェインだった。先ほど飲食店で会ったふたりだと気づき、アーサーとモルドレッドは驚愕する。ランスロットは今回の試験について、「騎士道精神」を問うと語り、まずは受験生達に制服を貸与するのだった。,亚瑟和莫德雷德来到了白龙骑士团入团试验的地点。出现在考生们面前的是白龙骑士团团长兰斯洛特，和副团长维恩。察觉到他们是之前在饭店进过的人，亚瑟和莫德雷德都十分惊讶。兰斯洛特说了关于这次试验的话和「骑士道精神」，并让考生们穿上了制服。
7,,<span class='scene-font-katari'>多くの受験生で賑わう</span><br><span class='scene-font-katari'>玉座の間。</span>,<span class='scene-font-katari'>很多考生所在的房间内。</span>
8,,<span class='scene-font-katari'>そこにモルドレッドと</span><br><span class='scene-font-katari'>アーサーの姿もあった。</span>,<span class='scene-font-katari'>这里也有亚瑟和莫</span><br><span class='scene-font-katari'>德雷德的身影。</span>
9,,お城の中なんて初めて入ったけど、<br>天井とか豪華だな～！,我还是第一次进城堡，<br>天花板装的好豪华啊！
10,,ここがこれからオレたちの<br>日常になるんだからな、<br>今のうちに慣れとくぞ。,我们以后可是要<br>生活在这里的，<br>得好好习惯啊。
11,,あははっ！<br>それもそうだな！,啊哈哈！<br>说的也是啊！
12,,<span class='scene-font-katari'>その時、受験生達の間に</span><br><span class='scene-font-katari'>にわかに緊張が走る。</span>,<span class='scene-font-katari'>突然，</span><br><span class='scene-font-katari'>场上的考生们变得紧张起来。</span>
13,,<span class='scene-font-katari'>会場の入り口からはランスロットと</span><br><span class='scene-font-katari'>ヴェインが颯爽と入ってくるのだった。</span>,<span class='scene-font-katari'>会场入口处，</span><br><span class='scene-font-katari'>兰斯洛特和维恩英姿飒爽地走了进来。</span>
15,,受験生の皆、初めまして。,各位考生们，初次见面。
16,,白竜騎士団団長の<br>ランスロットだ。,我是白龙骑士团团长，<br>兰斯洛特。
17,,白竜騎士団副団長の<br>ヴェインだ。,我是白龙骑士团副团长<br>维恩。
18,,みんな、よろしくな！,大家，请多关照啦！
19,,っ！？　<br>あの二人ってさっきの……,啊！？<br>那两个人是刚才的……
