id,en,jp,trans
0-chapter_name,,第5話 古竜の祠,第5话 古龙祠堂
0-synopsis,,ついに山頂に到達した受験生達。一行はそこから洞窟へと入り、かつてとある騎士が、討伐した魔物のために建てたと言い伝えられる「古竜の祠」へと向かう。ランスロットはその祠の前で「自分の理想の騎士像」を宣言するのだと受験生達に説明する。問題なく古竜の祠に辿り着いた一行だったが、突如祠が崩れ落ちる。,来到山顶上的考生们进入洞窟，听说了曾经那位骑士的流传，向着骑士为讨伐的魔物建造的「古龙祠堂」。兰斯洛特在祠堂前告诉考生们要对「自己理想中的骑士」宣言。可到了古龙祠堂后，祠堂却突然塌陷。
1,,<span class='scene-font-katari'>翌日、山道を登っている一行は、</span><br><span class='scene-font-katari'>ついに山頂に到着する。</span>,<span class='scene-font-katari'>翌日，大家都登上山顶。</span>
2,,<span class='scene-font-katari'>山頂に整列する受験生に</span><br><span class='scene-font-katari'>労いの言葉をかけるランスロット。</span>,<span class='scene-font-katari'>兰斯洛特给列队的考生们讲话。</span>
3,,……皆よく頑張ったな。<br>ここまでくれば、後少しだが<br>最後まで気を抜かないでくれ。,大家都辛苦了……<br>很快就会到终点，<br>希望大家最后也不要松懈。
4,,今からこの洞窟の中にある<br>古竜の祠を目指す。,现在我们要去的是<br>这个洞穴中的古龙祠堂。
5,,<span class='scene-font-katari'>古竜の祠の言い伝えについて</span><br><span class='scene-font-katari'>受験生に伝えるランスロット。</span>,<span class='scene-font-katari'>兰斯洛特为大家讲述了</span><br><span class='scene-font-katari'>关于这个祠堂的传说。</span>
6,,皆も自分がなぜ騎士になりたいのか<br>今一度、自身の心に問うてくれ。,所以请大家再好好问一问自己，<br>究竟想要成为怎样的骑士。
7,,<span class='scene-font-katari'>ランスロットの言葉を受けて</span><br><span class='scene-font-katari'>胸に手を当てて思いを巡らす</span><br><span class='scene-font-katari'>受験生達。</span>,<span class='scene-font-katari'>考生们听到兰斯洛特的话，</span><br><span class='scene-font-katari'>都把手附在胸前思考着。</span>
8,,では、準備の整った班から<br>順番に出発するぞ。,那么，现在开始依次走进去。
9,,姬塔達も俺たちの後に<br>一緒について来てくれ。,姬塔你们也跟在<br>后面一起进来。
10,,おう！　わかったぜ！,哦！知道了！
11,,そんな珍しい祠に入れるなんて<br>ワクワクしますね！,能进这么特别的祠堂<br>好紧张啊！
12,,よーし！　ひよこ班のみんな！<br>俺たちも後に続くぞ！,好咯！鸡仔班的各位，<br>我们等下也要进去了哦！
13,,おーっ！,哦！
14,,私達もヴェインさんに<br>付いて行きましょう！,我们也和维恩一起进去吧！
27,,ここまで<br>意外とすんなり来られたな。,一路上竟然这么轻松啊。
28,,だね。<br>もっと魔物とかが<br>うじゃうじゃ出てくると思ってた。,是啊，<br>还以为会有很多魔物呢。
29,,はぁ……はぁ……<br>僕は……疲れましたけど……,哈啊……哈啊……<br>我倒是很累……
30,,……お前はもっと<br>体力をつけた方がいい。,你还是多练练体力比较好。
31,,はい……,好的……
32,,もっと厳しいかと思ってたけど、<br>なんか拍子抜けだな。,还以为得多艰苦呢，<br>稍微有点扫兴啊。
33,,<span class='scene-font-katari'>その時、</span><br><span class='scene-font-katari'>近くにいたヘンリーが</span><br><span class='scene-font-katari'>モルドレッドに絡んでくる。</span>,<span class='scene-font-katari'>这时，</span><br><span class='scene-font-katari'>不远处的亨利</span><br><span class='scene-font-katari'>过来和莫德雷德搭话。</span>
35,,けっ……<br>もう終わった気でいやがるなんて<br>能天気な奴らだぜ。,切……你以为这就结束了？<br>真是轻率的家伙。
36,,はあ？<br>今なんつった。,哈？你刚才说什么？
37,,……あっ、この人……,啊，这个人……
38,,コイツがどうかしたのか？,这人怎么了？
39,,えっと……その……<br>前に近道を教えてくれた……,那个……<br>他就是之前给我指路的人……
40,,なるほどな。<br>トネリロにちょっかいかけたのは<br>やっぱりオマエの仕業だったか。,原来如此，<br>耍托涅利罗的果然是你啊。
41,,さぁな～……<br>俺にはなんのことだか？,什么啊……<br>不知道你在说什么。
42,,とぼけるなよ。,少装糊涂。
43,,モルドレッド！<br>喧嘩しちゃダメだって！,莫德雷德！<br>不能吵架！
44,,ぼ、僕ももう気にしてないから！,别，别在意我……
45,,喧嘩なんかしねーよ。<br>時間の無駄だ。,我可不会吵，<br>时间快到了。
46,,ほら、もう行こうって！,好了，快走吧！
47,,うん、早くいかないと<br>みんなに置いてかれちゃう！,嗯，再不走就要<br>追不上大家了。
48,,ああ、わかった。,啊啊，知道了。
49,,<span class='scene-font-katari'>アーサーとトネリロに連れられる</span><br><span class='scene-font-katari'>形で洞窟を進むモルドレッド。</span>,<span class='scene-font-katari'>亚瑟和托涅利罗带着</span><br><span class='scene-font-katari'>莫德雷德进入洞窟。</span>
50,,腰抜けが……,胆小鬼……
51,,<span class='scene-font-katari'>その時、仲間達から一人外れた</span><br><span class='scene-font-katari'>クルスが神妙な顔をしている。</span>,<span class='scene-font-katari'>这时，脱离队伍的库鲁斯</span><br><span class='scene-font-katari'>脸上表情微妙。</span>
52,,<span class='scene-font-kokoro'>（……妙な気配に満ちているな）</span>,<span class='scene-font-kokoro'>（这里的气息不太对……）</span>
53,,クルスどうしたのー！<br>置いてくよー！,库鲁斯你怎么了？<br>要落队了哦！
54,,ああ……なんでもない。<br>今行く。,啊啊……<br>没什么，来了。
60,,<span class='scene-font-katari'>ランスロットを先頭に</span><br><span class='scene-font-katari'>ヴェインのひよこ班を含む</span><br><span class='scene-font-katari'>受験生達が後に続く。</span>,<span class='scene-font-katari'>考生们由兰斯洛特</span><br><span class='scene-font-katari'>带领着来到了祠堂内部。</span>
61,,<span class='scene-font-katari'>しばらく歩き続けた一行は、</span><br><span class='scene-font-katari'>古ぼけた石碑が置いてある</span><br><span class='scene-font-katari'>開けた場所に到着した。</span>,<span class='scene-font-katari'>人们又走了一会儿，</span><br><span class='scene-font-katari'>来到放置着石碑的场所。</span>
62,,ここが、古竜の祠だ。,这里就是古龙的祠堂。
63,,では、各班ごとに<br>改めて整列してくれ。,那么，各班请重新列队。
64,,ひよこ班のみんな！<br>集合ー！,鸡仔班的各位！<br>集合ー！
68,,はいっ！,是！
69,,はい。,是。
72,,あ、はいっ！,啊，是！
73,,…………,…………
74,,ん？　<br>クルスどうかしたかー？,嗯？<br>怎么了库鲁斯？
75,,……っ！,……！
76,,い、いえ……別に。,不，没什么。
77,,そかそか。<br>返事はしてくれな。,是吗是吗，<br>要好好回话哦~
78,,具合とか悪かったら<br>言ってくれよ！,哪里不舒服的话一定要说。
79,,……大丈夫です。,我没事……。
80,,では、今から班ごとに<br>祠の前で騎士になるにあたっての<br>抱負を述べてもらう。,那么，各班考生到祠堂前<br>讲述自己成为骑士后<br>要施展怎样的抱负。
81,,おおっ、いよいよ始まるんだな。,哦哦，要开始了啊。
82,,なんだか見てるこっちまで<br>ドキドキしてきました。,感觉光是看着心里<br>就砰砰直跳……
83,,<span class='scene-font-katari'>ランスロット達が石碑の</span><br><span class='scene-font-katari'>前に並ぼうとした、その時。</span>,<span class='scene-font-katari'>兰斯洛特他们刚刚站到石碑前——</span>
89,,<span class='scene-font-katari'>謎の陣が起動するとともに</span><br><span class='scene-font-katari'>古竜の祠が崩れ落ちた。</span>,<span class='scene-font-katari'>突然有迷之阵发动，</span><br><span class='scene-font-katari'>古龙祠堂瞬间崩塌。</span>
91,,キャッ！,啊！
92,,おいおい！<br>一体なんだってんだ！,喂喂！发生了什么！
93,,っ！<br>皆は下がってくれ！,大家后退！
94,,石碑には近寄るな！,不要靠近石碑！
95,,<span class='scene-font-katari'>皆を守ろうと、臨戦態勢のまま、</span><br><span class='scene-font-katari'>様子をうかがうランスロットと</span><br><span class='scene-font-katari'>ヴェインと姬塔。</span>,<span class='scene-font-katari'>兰斯洛特、维恩、姬塔</span><br><span class='scene-font-katari'>进入临战势态，保护着众人。</span>
info,,1,scene_evt171130_cp5_q1_s10
