id,en,jp,trans
0-chapter_name,,第6話 ふたりの騎士道,第6话 两人的骑士道
0-synopsis,,骨竜との戦いの場に戻ってきた受験生達に驚くランスロットとヴェイン。しかし、アーサー達の真剣な想いを感じ、ランスロットは共に戦う許可を出す。自分達に何ができるのか。冷静に状況を分析し突破口を見つけたアーサーは、仲間達を守るため、仲間達の力を借りて骨竜へ挑む。,考生们回到战场令兰斯洛特和维恩十分惊讶，但感受到了亚瑟众人的想法，兰斯洛特决定允许他们参战。亚瑟他们冷静地分析自己能做些什么，为守护同伴们，决定借用同伴的力量挑战骨龙。
14,,フシュルルル！,呼咻噜噜噜……
15,,ウゥゥゥ……,呜呜呜呜……
16,,くそっ！　骸の騎士たちが邪魔で<br>目標に近づけない。,可恶！被那些骸骨纠缠<br>着根本无法攻击目标！
17,,ヴェイン、姬塔！<br>そっちの状況は！,维恩，姬塔！<br>你们那儿呢？
18,,こっちは防戦一方だぜ！,这里防御的很严实！
19,,オイラ達も怪我人を<br>守るので手一杯だ！,我们光是保护伤员<br>就用尽全力了！
20,,どうしましょう……<br>姬塔。,怎么办啊……<br>姬塔。
21,,<span class='scene-font-katari'>姬塔も奮戦するものの</span><br><span class='scene-font-katari'>次第に状況は悪化していくのだった。</span>,<span class='scene-font-katari'>战况正在逐渐恶化——</span>
23,,ぐっ……<br>このままではじり貧か……,呃……<br>这样下去可不妙……
24,,<span class='scene-font-katari'>万事休すかと思われた</span><br><span class='scene-font-katari'>その時──</span>,<span class='scene-font-katari'>正以为万事休矣时——</span>
26,,ランスロット団長！,兰斯洛特团长！
27,,アーサー！　それにお前達！<br>なぜ戻ってきた！,亚瑟！还有你们！<br>怎么又回来了！
28,,おいおい待ってくれ！<br>みんなそろって一体どうしたんだ？,喂喂给我等等！<br>你们聚在这儿打算做什么？
29,,オレ達なりに、色々考えたんです。,我们想了一下。
30,,命令を無視して<br>悪いと思ってます……,抱歉，<br>我们没有听从命令……
31,,でも、仲間を見捨てて<br>逃げ出す様な奴には<br>なりたくなかったんです！,但我们不想做抛弃同伴<br>自己离开的事！
32,,だから俺達も……,所以请让我们……
33,,<span class='scene-font-4'>一緒に戦います！</span>,<span class='scene-font-4'>让我们一同战斗！</span>
34,,<span class='scene-font-katari'>アーサー達の真剣な瞳に</span><br><span class='scene-font-katari'>見つめられたランスロットは、</span><br><span class='scene-font-katari'>思わず苦笑する。</span>,<span class='scene-font-katari'>面对大家真挚的目光，</span><br><span class='scene-font-katari'>兰斯洛特不禁露出一丝苦笑。</span>
35,,ふっ……<br>そうか、わかった。,哈……<br>是吗，我知道了。
36,,やるからには、全力でやってみろ！,要做的话，就全力以赴吧！
37,,うしっ！<br>今度は、お前達が仲間を守る番だ！,好！！<br>现在你们也来保护同伴！
38,,<span class='scene-font-4'>はいっ！</span>,<span class='scene-font-4'>是！</span>
39,,へへっ！<br>大したヤツらじゃねぇか！,嘿嘿！<br>真是了不起啊！
40,,私たちも頑張りましょう！,我们也加油吧！
41,,<span class='scene-font-katari'>ランスロットとヴェインと</span><br><span class='scene-font-katari'>姬塔は、アーサー達と</span><br><span class='scene-font-katari'>別れて戦いに戻る。</span>,<span class='scene-font-katari'>两拨人分头行动，</span><br><span class='scene-font-katari'>回到了战斗。</span>
