id,trans
filename,scene_evt160630_cp1_q4_s30
translator,卡纸
info,scene_evt160630_cp1_q4_s30
26,突然现身的男人，姆斯盖尔。\n其真面目是？\n这场战斗的最后又有什么。
25,看来你还没习惯战斗，\n但武装实为至高的战士之物！\n同样作为战士，向你申请决斗！
24,你说四天王……？
23,霸坏神……！？
22,我亦是舍去人类肉体之人……\n我乃霸坏神四天王之一，名为姆斯盖尔！
21,你谁啊你！
20,唔姆……\n这幅身姿，你也是舍弃人类身躯的人吗……
18,手术之后立马战斗果然还是……\n太勉强了啊……
17,哈、哈哈……为了驱动这个\n要在脊椎上动些手脚……
16,啊喂！  脸都发青了！\n你没事吧机械小哥！
15,士郎突然浑身无力，\n单膝跪倒在地。
12,那可太厉害了！\n还有有这种隐藏杀招！\n早拿出来不就好……
11,虽然结构大不相同，\n用简单的概念来讲，\n就是萝伯美的二号机吧！
10,为了替代主控制回路系统，用人，也就是我来驱动机体！
9,这是基刚特战服！ 帅吧？\n我早就料到有这种事，所以还留了一手。
8,士郎！\n你这身行头是怎么回事！
7,各位……没受伤吧？
6,…………
2,必杀！   超……\n斥·力·斩！！！！！！
1,要上了，坏兽……！
0," 嘎吓啊啊啊啊啊啊！"
0-synopsis,身穿基刚特战服的士郎将坏兽消灭。正以为因为士郎而让事情好转的时候，士郎因为不习惯战服而倒下，并且地方乘胜追击，出现了一个自称是霸坏神四天王的男人，他的名字叫姆斯盖尔，向身穿战服的士郎提出决斗申请。
0-chapter_name,第1话 站起来吧，钢之战士！
