id,trans
filename,scene_s4_halloween_3050_v3_0_2004_4_3040110000
info,scene_s4_halloween_3050_v3_0_2004_4_3040110000
13,不，不是假装！<br>我真的不需要恶作剧啦！<br>不需要啦~~~！！！
12,……不，不不，果然还是算了！<br>还是别恶作剧了！
11,但，但是，<br>如果姬塔无论如何都想的话，<br>我也不会不让你恶作……
10,<span class='scene-font-4'>笨蛋！</span><br>我才没有呢！
8,你，你啊……<br>露出了至今为止最坏心眼的笑容哦……
7,诶！？<br>你，你说什么！？
6-sel2_txt,<span class='scene-font-katari'>……想被恶作剧？</span>
6-sel1_txt,<span class='scene-font-katari'>……我改主意了</span>
6,我才没有觉得……<br>缺了点什么呢……
5,不不不！<br>只是突然松了一口气而已！
4,真，真的什么也不做啊……
3,诶，啊……诶……？<br>真，真的吗？
2,诶？<br>今年什么也不做！？
1,万，万圣节快乐……<br>姬塔……今，今年也，<br>打算恶作剧对吧……
