id,trans
filename,scene_chr056_q3_s10
translator,psyche
info,scene_chr056_q3_s10
14,好……！\n我一定会拖住它！
13,我们快点行动！\n不要太勉强自己，艾尔塔！
12,好吧……\n都说到这份上了，那就交给你吧，艾尔塔！\n准备好了吗，姬塔！
11,所以，这里就交给我吧！\n我一定会用我的歌声把魔物引开！
10,可……可是，\n我也是可以帮上忙的。\n这是姬塔告诉我的。
9,或许大家觉得我很不靠……
8,就是啊！\n要是艾尔塔遇到了危险，\n那可怎么办！
7,喂！\n吸引注意什么的……\n你想干嘛？
6,所以，那个孩子\n就拜托姬塔你们了……！
5,那、那个……！\n由我来吸引魔物的注意！
4,可恶！\n从这里过去距离太远。\n而且魔物的数量也太多了……！
3,糟了！魔物要攻击那个男孩！
2,呀……！别、别过来！\n哇啊啊啊啊！
1,咕噜噜……
0,找到他了，姬塔！\n喂，小鬼，你没事吧！
0-synopsis,一行人找到了遭受魔物袭击的男孩。艾尔塔提出他来吸引魔物的注意，姬塔等人趁机救人。
0-chapter_name,歌が紡ぐ絆
