id,trans
filename,scene_evt160630_cp6_q3_s10
translator,卡纸
info,scene_evt160630_cp6_q3_s10
64,哼……有意思……\n看来你有研究的价值。
63,什么……？\n扩散开的精神又收束了？
62,笨蛋……\n这种时候还在开玩笑……
61,哈哈……\n早上好啊，玛丽艾……\n我回…来了……
60,士郎……！
54,！
53,士郎！
52,怎……怎么了，\n一直士郎士郎的……
51,我说，士郎……
50,嗯？
49,士郎。
48,那个……\n惠小姐的声音我倒是听的很清楚……
47,士郎。\n能听到吗？
46,…………
45,那个人，\n大概就不会死了……
44,在那之前，如果有像这样的谁……\n我来呼唤他的话……
43,我的爱人战斗回来之后……\n自己断绝了自己的性命。
42,那样的话，就不要听漏，\n那些呼唤你的声音。
41,……当然了。\n所以我才在战斗。
40,那，果然还是想要守护它吧。
39,嗯啊，当然了。
38,呐，士郎。\n大家很重要？
37,大家……
36,玛丽艾也好，罗生门也好……\n在研究艇上的人，\n还有姬塔也是。
35,呼唤我……？
34,呐，士郎。听得见吗？\n呼唤你的声音。
33,……看来已经没多少的时间谈话了。\n真有点遗憾。不过，太好了。
32,呵呵。已经没事了呢。
31,…………！
30,士郎已经烟消云散的的感觉\n像破碎的蛋恢复原型一般逐渐取回。\n然后——
29,玛丽艾拍打背后的感觉，\n那会睡觉时床单的感触。\n士郎将那时候的事全部回想起来，
28,…………
27,那时候，士郎是什么姿势？\n跟玛丽艾说了什么？\n试着一个个回想起来。
26,玛丽艾，手的感触……\n既温暖，又温柔……
25,呵呵。感觉还有点好笑。\n那时候的感触，还记得吗？
24,说小孩子这样就会睡得好……
23,我的后背……\n玛丽艾咚咚地拍打着它……
22,…………
21,什么都可以。\n用它作为核心，来找回肉体的感觉吧。
20,印象深刻的事……比如说？
19,首先，我想想……\n你试了想起些什么东西？\n最近才有的，印象深刻的事。
18,我为了研究学了各种各样的东西。\n比如精神学之类的。\n好了，要开始咯。
17,内心的、体操……？
16,没问题。需要的材料都准备好了。\n剩下的，就是内心的体操之类的吧。
15,有从这里回去的方法吗？\n现在的我，就字面意思，没有手也没有脚……
14,来，为了让士郎回去，\n来做一件工作吧，
13,…………
12,……虽然这种话轮不到我来说。
11,但是，希望你能稍微……再稍微听一听你周围的声音。
10,为了保护谁而战，\n是一件很美好的事。\n我的爱人也是这样。
9,啊……哈哈。\n我是想，总要有人该做这种事……
8,我是来对你说教的。\n你真是一如既往的乱来呢。
7,为什么会在这里……
6,呵呵，正确。你很清楚嘛。
5,萝伯美……\n不，是惠……小姐？
4,好久不见
3,声音……？\n这个声音是……
2,呐，士郎。听得见吗？
1,这是什么……\n真不舒服……\n我到底怎么了……？
0,…………
0-synopsis,士郎的精神被大门博士驱散。模糊的意识漂浮在精神世界，突然听到了一个熟悉的声音。那是作为萝伯美原型的女性惠。根据惠的建议，士郎想起了重要的事、要守护的东西，成功从精神世界中归还。
0-chapter_name,第6话 决战、霸坏神戴蒙！
