id,trans
filename,scene_evt200429_cp4_q4_s10
translator,Lunatis
info,scene_evt200429_cp4_q4_s10
73,<span class='scene-font-katari'>微暗之中，<br>只有月光侵染了两人悲惨的前路。</span>
68,<span class='scene-font-katari'>罗法像是对自己发誓一样，<br>用力抱住兰华。</span>
67,<span class='scene-font-kokoro'>（我一定会做到的，<br>不管付出多大的代价……）</span>
66,<span class='scene-font-kokoro'>（哪怕这双手沾满鲜血，<br>我都不会让你夺走它）</span>
65,<span class='scene-font-kokoro'>（我再也不会放弃我珍视的东西了）</span>
64,啊啊……
63,我啊，无论发生什么事，<br>都会陪在你身边的，<br>请不要忘了这一点。
62,……是的。
61,打败了埃尔德尼之后，便可加官晋爵。<br>这样的话，我们也可以跻身为“人”了。
60,我们的愿望很快就会实现了，<br>这场战争结束之后，我们就不需要再忍耐了。
55,<span class='scene-font-katari'>说着，罗法拉住兰华的手，<br>紧紧抱住她纤细的身体。</span>
54,嗯。对不起啊，让你担心了。
53,真的吗？
52,别在意，只是做了个噩梦而已。
51,<span class='scene-font-katari'>兰华起身，担心地摸了摸罗法的脸颊。</span>
50,……怎么了？脸色不太好哦。
49,不，没关系。
48,抱歉，我吵醒你了吗。
47,唔……罗法大人……？
41,<span class='scene-font-katari'>罗法失去妹妹时的愤怒被再次点燃，<br>他夺走了兰华。</span>
40,<span class='scene-font-katari'>听到与自己相似的残酷处境，<br>罗法将以前自己和妹妹的遭遇<br>重叠在兰华身上。</span>
34,<span class='scene-font-katari'>就是在这个时候，<br>罗法遇到了兰华。</span>
29,<span class='scene-font-katari'>兰华被用作那名贵族崛起的棋子，<br>不久便与苏伊的当权者定下婚约。</span>
28,<span class='scene-font-katari'>然而，有一天，<br>苏伊一位富有的贵族强行将兰华收为养女。</span>
22,<span class='scene-font-katari'>据说，依靠着出去工作的姐姐寄来的生活费，<br>一家人过着俭朴的生活。</span>
16,<span class='scene-font-katari'>兰华和罗法一样，<br>出生在苏伊的贫穷家庭……</span>
10,这么看起来，你真的很像她。
9,<span class='scene-font-katari'>浮现在罗法脑海中的，<br>是小时候失去了生命的最亲爱的妹妹。</span>
8,<span class='scene-font-katari'>看着那张稚嫩的熟睡脸庞，<br>罗法放松了下来。</span>
7,<span class='scene-font-katari'>不知不觉间睡着的罗法身旁，<br>依偎着熟睡的兰华。</span>
6,……兰华。
5,<span class='scene-font-katari'>感觉到身边的温暖的事物，<br>罗法从床上微微起身，视线投向那里。</span>
4,<span class='scene-font-katari'>夜幕降临，一片昏暗中，<br>罗法的意识从深睡中浮现。</span>
0-synopsis,罗法从梦中醒来，他从一旁睡觉的兰华身上，看到了亡妹的影子。和罗法一样，兰华也出生在苏伊的贫困家庭，有一天被苏伊贵族强行收养为收养，当作政治工具。从兰华的处境中联想到妹妹的罗法，为了守护兰华、不让小时候的悲剧再次重演，下定决心一定要在与埃尔德尼的战争中取得胜利。
