id,trans
filename,scene_evt150930_cp1_q2_s10
info,scene_evt150930_cp1_q2_s10
16,<span class='scene-font-katari'>姬塔他们短暂地休息过后，</span><br><span class='scene-font-katari'>出发离开了宿场町。</span>
15,哇，谢谢您！<br>姬塔，我们过去吧！
14,你们应该累了吧，<br>要不要去那边的茶馆休息一下？<br>当然，钱由我出！
13,姬塔阁下，距离日落还有些时间。<br>稍微休息后再前往城下町吧。
12,……真的，非常抱歉。
11,能遇见你们这样好心的人，<br>是我的幸运。
10,没事的没事的！<br>我挑人挑错了这的确是事实。
9,……抱歉，没有考虑到您的情况，<br>对您说了很自以为是的话。
8,因为人手不足，<br>所以不得不委托那种人品很差的人。
7,也是啊，有魔物出没的话也不能随便去隔壁的街道呢。
6,虽说各街道和村落的复兴取得一定进展，<br>但只有往来还是……
5,是嘛……说起来，魔物四处作乱是指……
4,以前不像现在有这么多魔物，<br>士兵们也会组队巡逻，<br>街道整体都很安全。
3,是的……正如您所说。<br>但因为埃卢斯托王国毁灭了，才不得不……
2,虽说被魔物袭击的危机解除了，<br>但委托那种男人做护卫太危险了……
1,真的不知道该怎么感谢各位……
0,<span class='scene-font-katari'>姬塔他们带着商人来到了宿场町。</span>
0-synopsis,姬塔他们从商人那里听说，因为埃卢斯托王国的毁灭，没有了军队巡逻，街道间的往来变得很困难。商人叹着气说因此不得不雇佣人品很差的护卫，幸好他遇到了姬塔一行人。
0-chapter_name,第1话 无人喝彩的回归
