id,trans
filename,scene_chr666_q2_s10
translator,shala
info,scene_chr666_q2_s10
51,看到阿古罗瓦尔完美地解决了问题，\n一行人非常佩服。
50,嘿嘿，连我都觉得骄傲了！
49,太好了……\n虽然是突发情况但能那么快解决，\n不愧是阿古罗瓦尔！
48,哈哈哈哈！不用在意！\n也多亏了你们能够接受我突然提出的方案。
47,谢谢您！\n阿古罗瓦尔大人！
46,哦，哦哦……！\n终于可以收集巧克力了！
45,而且，这么伟大的人向我们保证的话……\n不能置之不理。
44,每次遇到别人都争吵的话\n确实也不能正常狩猎。\n能公平狩猎的话也不错……
43,确实没有独占的利益……
42,各位，你们觉得如何？
41,虽然没有独占的利益，\n我保证会让所有人都能安心平等地狩猎。
40,绝不会做出只有\n威尔兹单方面获益的行为。
39,之后如果有人主张领有的话\n我会严肃对待。
38,今后威尔兹也会利用这个地方……\n这一切都只是顺便。
37,哈哈哈哈，完全没事。\n会发生独占问题是因为\n这里没有管理者吧？
36,话是这么说，不过没问题吗？\n你意思是由国家管理吧……？\n那么简单就决定……
35,利益的话，有。\n现在这里的斗争会平息，\n我们也能安静地狩猎。
34,更加不明白了。\n做这种事情对你来说完全没有利益吧。
33,那个……就是说……\n你只会负责麻烦事……？
32,只有发生独占等问题时，\n我威尔兹会负起责任进行处理。
31,我向你们保证，\n产生的利益全部都会还给狩猎者本人。
30,全面禁止独占行为。\n除此之外和以前一样。
29,很简单。\n这地方由我负责管理，\n把它变成能够自由狩猎的岛屿。
28,不想独占还把这里当成领地，\n你到底想做什么？
27,啧，君主大人啥的，\n我才不管！
26,哼哼，是啊！\n这家伙很厉害的！
25,原来是统治国家的君主大人啊……
24,哦，原来我威尔兹的威名\n已经传到这里了啊，\n真让人高兴。
23,好像是有自由贸易市场，\n经济发达的国家……
22,威尔兹……？\n好像在哪听过……
21,我正是统治威尔兹的现任君主，\n冰皇阿古罗瓦尔。
20,但是领地……\n说起来，你到底是……？
19,哼，放心吧。\n我没有独占这种无聊的想法。
18,擅自决定什么。\n其实你也是想要独占这个地方的吧。
17,超有异议啊！\n不知所谓！
16,没有异议吧。
15,什么！？
14,现在开始，\n这个岛屿——巧克丽岛是我的领地了！
13,刚刚想到。\n虽然是我想的不过也是个妙案。
12,你有办法吗！？
11,<span class='scene-font-4'>哈哈哈哈！</span>\n不要发出这么可怜的声音。\n我来解决吧。
9,嗯……\n那么，这么办吧。
8,很明显，\n再大吵大闹的话会妨碍到狩猎。
7-sel2_txt,阿古罗瓦尔……
7-sel1_txt,怎么办……
7,看这样子等他们恢复过来\n大概马上又会打起来。
6,怎么办。\n他们虽然现在不吵了……
5,你们怎么还在说这个……！
4,哼……\n我也是这么想……
3,我、我不会放弃的……\n无论如何我都要这个猎场……
2,怎么样。\n冷静下来吗？
1,呜呜呜……
0-synopsis,阿古罗瓦尔见巧克力职人们不准备放弃独占，便宣言说巧克丽岛成为了自己的领地。阿古罗瓦尔提议让岛屿在自己的管理下成为谁都能平等狩猎的地方，巧克力职人们也表示理解。姬塔等人看到阿古罗瓦尔完美地处理了纠纷，非常佩服。
0-chapter_name,巧克丽岛领有化
