id,trans
filename,scene_evt220329_cp2_q2_s10
translator,凛
info,scene_evt220329_cp2_q2_s10
112,充分享受了景色的3人再次穿过岩石的裂口，\n向茶店进发。
111,赞成——！\n吃着点心休息一下吧——！
110,呐，这之后大家一起去茶店吧？\n我想收集印章呢！
109,娜尔梅亚和芬芙相视而笑，\n奥克托也定下了约定。
108,姆~爷爷的手指太粗了没法勾住啦~\n算了！那就握手吧！
107,这是为了见证孩子们的修行和坚定吾之道而必须做的。
106,去吧去吧！\n爷爷也是，约好了哦！\n来，勾小指！
105,呵呵呵……\n虽然这是头次3人齐聚的旅行，\n但这之后也想一起去各种地方呢。
104,嘿嘿~\n有这种感觉是因为有能量吧！
103,天空真的是如此辽阔呢……\n和最喜欢的人们一起看的景色真是非常特别呢。
102,虽然为了修行多次待在山里，\n但却没有像这样眺望风景呢。
101,娜尔梅亚开心地深呼吸一下，\n突然看向了崖下的景色。
100,嗯！一直在一起！
99,3人都收集了，\n所以我和爷爷和娜尔姐就能一直在一起了！
98,呵呵，感觉挺不错的呢！
97,哈————————！！
96,孩子们的游戏还真是异想天开啊。\n再继续抵抗也没意义，那就……
95,这种事就是图气氛嘛。\n奥克托也一起做吧？\n拜托了！
94,…………
93,喂喂！\n爷爷也来帮忙啦！\n要这样做哦，这样！
92,真奇怪呢。
91,能量~~~！！
90,能量~~~！！
89,娜尔梅亚和芬芙站在一起，\n面向绝景展开双臂。
88,嗯！
87,啊！对了对了。\n娜尔姐，要收集能量呀！能量！
86,啊哈哈！\n回声代替他们回答了呢~！
85,姬塔酱——！！\n姐姐在这里哦——！\n听得到吗——？
84,<span class='scene-font-4'>喂——！　艾瑟尔～！</span>\n希——耶——提——！！\n乌诺——！！
83,哦~那边是温泉街吗！\n艾瑟尔她们在那里吗~？
82,眼前的是断崖绝壁的天然瞭望台。\n栅栏的对面可以看到以桑托雷赞城为首的城下町和温泉街。
81,真是壮观啊。
80,哇啊~\n真是绝景呢……
79,呀——！好厉害——！\n能看到整个雷维翁街！
78,然后，穿过岩石之后——
72,<span class='scene-font-4'>嗯嗯！</span>\n收集好多好多能量分给大家吧！
71,太好了！\n我要超级认真收集能量了哦！
70,嗯！一定可以的！
69,那那，如果得到这个能量，\n我就能和娜尔姐和爷爷一直在一起了吗？
68,契机或许是偶然，\n但当大家的思念汇集之后，\n说不定真的有寄宿着力量呢？
67,只是存在于此就能发现有结缘之力……\n是在依赖稀有之物吗。
66,因此据说这个大岩能够保佑人们延续已有的缘分！
65,这个大岩是被雷电一分为二的。\n但是并没有从岩地滚落下去而是留在原地……
64,我看一下观光手册哦。\n那个……
63,噢噢~好有氛围啊~！\n对了！娜尔姐，\n说起来这里的能量点是哪种能量？
62,和妮欧分别后，\n3人去往大岩的裂口，\n开始通过那条狭窄的道路。
57,妮欧微微点头，\n走向芬芙他们刚刚爬上来的岩石道路。
56,感谢你亲切的提示！\n之后我们会去看看的！
55,还有，在茶店可以盖章，\n所以如果在收集的话可以去看看哦。
54,是这个地方的观光手册。\n我买茶的时候拿到的。
53,唔姆。
52,我也差不多该回去了。\n可以的话请收下这个吧。
50,爷爷，娜尔姐！\n她说能量点在那边哦！\n快走吧快走吧！
49,啊……初次见面。\n<span class='scene-font-2'>我是妮欧……</span>
48,初次见面！\n我是娜尔梅亚。请多关照！
47,果然你们在一起啊。\n……旁边的人是？
46,还想为什么这么吵闹，\n原来是妮欧吗。
44,能量点……\n或许也有人这么叫吧。
43,噢噢~\n那么那里就是能量点了吧！
42,穿过那里的话，\n就能够将雷维翁王国尽收眼底了。\n非常的漂亮。
41,<span class='scene-font-4'>好大的岩石～！</span>\n都有爷爷3倍大了！
40,妮欧指了指分割成两块的大岩。\n大岩的割口变成了道路，\n来往的人络绎不绝。
34,是叫做落雁的使用了小麦粉的砂糖点心。\n做成了<span class='scene-font-spword'>「难分难舍大岩」</span>的形状。
33,话说回来啊！\n妮欧拿着的是点心吗？
32,是这样啊！\n难得来旅行了，\n耳朵能习惯就好~
31,但是渐渐放晴了，\n所以旅馆的女招待推荐我来看景色。
30,嗯……\n雷云的声音太大了。\n很害怕所以待在房间里。
24,妮欧，拥有特殊的耳朵，\n能听到人的感情变作的旋律。
18,嗯……\n雷云的声音太大了。\n很害怕所以待在房间里。
15,果然是妮欧~！\n真巧啊！\n还以为你在旅馆呢。
13,啊……
7,哎呀呀？莫非……\n在那边茶店里的是！
6,我是第一个爬上来的~！
4,此时，芬芙、娜尔梅亚、奥克托3人出了温泉街，\n慢慢地攀爬着岩石的道路。
3,等等，芬芙酱！\n现在就过去！
1,娜尔姐和爷爷，快点快点！\n能量要跑掉咯~！
0-synopsis,芬芙、奥克托、娜尔梅亚3人造访了温泉街稍微出去一点的，被称作“难分难舍大岩”的地方。他们在大岩附近的茶店遇到了来看风景的妮欧，妮欧把大岩相关的观光手册给了3人后离开了。3人尽情享受了穿过大岩后看到的景色，兴奋地谈论大岩的结缘保佑效果，为“今后也能一直在一起”而感到开心。
0-chapter_name,第2话 享受温泉街吧！
