id,trans
filename,主线剧情第74章第4节第1幕
info,scene_cp74_q4_s10
43,上吧，姬塔！<br>这样的家伙只有身子大而已，<br>可别被体型吓倒了哦！
41,无所谓……<br>无论是怎样的魔物，<br>要妨碍我的话就消灭掉。
40,<span class='scene-font-katari'>与慌张的姬塔等人相对，<br>斯特姆冷静地拔出剑来。</span>
39,这已经超出限度了吧？<br>完全是另一种魔物了吧？
38,尽管种类相同，<br>但是大小完全一样的<br>可几乎没有哦。
37,魔物也有个体差别的，<br>大的小的，各种各样。
36,这个魔物原来有这么大吗？
35,咕哦噢噢噢噢！
34,嗯？<br>等、等等……不，难道说？
33,<span class='scene-font-katari'>卡塔莉娜正准备拔剑以待，<br>却注意到了某个异样。</span>
32,<span class='scene-font-katari'>卡塔莉娜看着的那个地方，<br>有着在法塔·格兰德空域<br>随处可见的魔物。</span>
31,那是……魔物吗？
30,<span class='scene-font-katari'>众人顺着伊欧所指的方向看去，<br>只见一个黑影正高速接近。</span>
29,各位，有什么过来了哦！
28,什么！？
27,唔！？
25,好……<br>那就顺着光芒所指的方向……
24,<span class='scene-font-katari'>众人都互相点头赞同卡塔莉娜的话，<br>并且都看了看身旁的伙伴。</span>
23,大家都时刻注意好<br>身边的伙伴。
22,但是，能不走散是最好的。
21,哈哈！<br>话糙理不糙！
20,就算迷了路，<br>只要朝着山顶走，<br>就能会合了吧。
19,<span class='scene-font-katari'>拉卡姆眺望着被白雪笼罩的远处的山顶，<br>嘟囔着。</span>
18,那么，反过来去上面怎样？
17,山脉本身很大，<br>山脚地带也相当广阔。
16,但是因为积雪的原因，<br>哪里看上去都是一样的景色。
15,在登山之前，<br>先决定一个遇到麻烦时的集合场所吧。
14,这样的暴雪中，<br>即便是大家离得很近，<br>也很容易走散呢。
13,呜诶……要登上这座山吗，<br>我还是第一次见到这么大的山脉呢。
12,<span class='scene-font-katari'>斯特姆视线的前方，<br>耸立着被白雪覆盖的大山。</span>
11,是的……<br>德朗克应该就在这前方。
10,但是光芒，<br>指向这深处。
9,<span class='scene-font-katari'>此时，欧姬丝盯着<br>斯特姆手中所握的珠子。</span>
8,<span class='scene-font-katari'>在这种极其严酷的环境中，<br>众人皱起了眉头。</span>
7,<span class='scene-font-katari'>姬塔等人降落到了</span><br><span class='scene-font-place'>白风之境</span><span class='scene-font-katari'>的土地上。</span>
6,还好吧，露莉亚？<br>这里可不是能长期停留的地方呢。
5,呜……<br>只是站着就感觉要感冒了……
4,原来如此，在这片暴雪肆虐的土地上，<br>怎么可能顺利地进行调查啊。
3,啧……说是法塔·格兰德空域<br>环境最严酷的地方，<br>还真是名副其实。
2,喂，等等！<br>这里好冷啊！非常冷！
1,这里就是……<span class='scene-font-place'>白风之境</span>吗。
0-synopsis,抵达了极寒之地白风之境的姬塔一行人，看到德朗克宝珠的光芒指向了暴雪之中——白雪覆盖的山脉的一角。为了避免走散，姬塔等人指定了一处集合地点。这时眼前出现了魔物，种类与在其他岛上见过的没什么不同，但是体型却变得异常巨大。
0-chapter_name,第74章 潜伏雪原之物
