id,trans
filename,scene_chr456_q3_s10
info,scene_chr456_q3_s10
52,骑空团的伙伴们、</span><br><span class='scene-font-katari'>互相依赖互相协力</span><br><span class='scene-font-katari'>继续着朝着空之尽头的旅行。</span>
51,信赖伙伴、</span><br><span class='scene-font-katari'>被伙伴所信赖</span><br><span class='scene-font-katari'>库库鲁露出了晴朗的笑容。</span>
50,嗯！<br>交给我了！
49,真的……<br>……很可靠了啊、库库鲁。
48,……呼呼……
47,嘿嘿！<br>拜托你了哦、枪职人的姐姐！
46,相对的、我对席尔瓦姐姐<br>索恩小姐和姬塔、<br>也会更多依靠的！
45,这把枪和我、<br>从这开始都会更进一步。<br>多多依赖我吧！
44,虽然还有很多需要改良的地方、<br>但这也是<br>还有无限大的未来对吧！
43,可以和大家商谈、将缠有魔力的弹丸向<br>做出更多有趣的事<br>改良。
42,嗯！<br>……而且、这个骑空团里<br>不是有很多擅长魔法的人吗？
41,作为骑空团的一员、吗……
40,同时、也是我<br>能继续作为骑空团的一员走下去<br>最适合的枪！
39,这把枪是我<br>加入骑空团才能<br>做出来的枪……
38,但是、有这把枪的话<br>我也能帮上席尔瓦姐姐、索恩小姐、<br>还有姬塔的忙了。
37,怎么也说不上易于操纵的枪。<br>所以、不是像爸爸做的那样<br>女人小孩也能保护自己的枪。
36,这把枪、还有许多问题。<br>而且既然要使用到魔力、<br>就会需要到装门的知识……
35,嗯～……不好说啊……<br>爸爸的话、会说<br>还要继续努力吧。
34,……做出很不得了的枪了呢、<br>库库鲁。<br>老爹也会感到很自豪吧。
33,欸嘿嘿、谢谢索恩小姐。<br>明明是唐突的提问、<br>还告诉我这么多真是帮大忙了哟～
32,真的很厉害啊、库库鲁酱！<br>从我说的话中<br>能想到这些……！
31,呼哇……！<br>好厉害……！
30,这才是、就像索恩小姐的<br>魔导弓的箭矢一样<br>有各种各样的效果。
29,虽然还没有实装、<br>在魔力上下功夫的话<br>能赋予各种效果也说不定！
28,通过魔力的诱导<br>攻克了短时间内<br>大量装填子弹的问题。
27,要说构造的话、简略来说<br>就是在金属的弹丸上覆盖住魔力、<br>的感觉……
26,嗯！<br>虽然给子弹注予了魔力、<br>但这主意的源头是魔导弓哟。
25,魔导弓……？
24,关键是子弹和火药！<br>从索恩小姐的魔导弓<br>得到了非常多的参考。
23,这把枪从使用目的<br>开始就参考了大家的意见<br>虽然活用了这些……
22,对于大家、真的十分感谢……
21,这把枪、是多亏了大家<br>才能做出来的。
20,自那之后度过一段时间、</span><br><span class='scene-font-katari'>姬塔一行被</span><br><span class='scene-font-katari'>叫往库库鲁新枪的披露会。</span>
15,库库鲁拜托姬塔、</span><br><span class='scene-font-katari'>带着库姆优</span><br><span class='scene-font-katari'>回一趟自家的工坊。</span>
14,好！<br>再加油一口气吧！
13,帮大忙了、库姆仔～
12,当然、了解！<br>库姆优、会加油帮忙的！
11,和姐姐一起回工坊、<br>有想一起做出来的东西。<br>……可以吗？
10,呼诶？
9,啊、不、<br>确实也想要吃点东西……<br>但不是这个。
8,拜托吗？<br>啊、肚子饿了吗？<br>我把饭拿过来！
7,……话说回来、姐姐有事<br>拜托库姆仔……
6,谢谢、库姆仔！
5,完、完成了吗！<br>辛苦了库库鲁姐姐！
4,完、成、了～！！</span>
0-synopsis,在[牵制敌人行动的枪]的展示会上、库库鲁对枪的构造进行了说明。姬塔和其他人对参考索恩魔导弓的构造震惊不已。为了帮助同伴、借用同伴的力量做出来的这把枪、库库鲁骄傲的称之为[这是自己加入骑空团才能诞生的枪]。在互相信赖的伙伴间、库库鲁浮现出无比清爽的笑容。
0-chapter_name,去吧、去做吧！
