id,trans
filename,scene_evt20251017_cp2_q1_s10
translator,朔夜Rei
info,scene_evt20251017_cp2_q1_s10
50,请、请等一下啊～！
47,确实啊！\n走吧，姬塔！
46,"所以她刚才问什么才是""特色""不是吗？我们去问问别人在万圣节都做什么，你觉得怎么样？"
45,瓦姬拉想知道的不是由来啊历史啊知识之类的，而是别的问题吧？
44,<span class='scene-font-4'>哎！？</span>\n我、我觉得我已经做了完美的说明……
43,唔……不是很懂啊。
42,──就是这么回事。这下大家应该懂了吧？\n瓦姬拉！姬塔！
36,根据一种说法，人们变装，也是出于希望能和死者一起享受节日的心情——
30,那么就来讲讲吧！传说在万圣节，死者的灵魂会归来——
29,这家伙是无敌的吗……？
28,不需要客气哦！看起来你想了解万圣节！\n就由我神秘天司拉结尔来告诉你吧！
26,不，不用了。
25,看来你很困扰呢！
23,"一思考到底什么才算""万圣节的特色""，脑子就越来越混乱了……"
22,嗯。但是，我的小家伙们一年到头都在恶作剧，而且糖果和变装也不是万圣节才有吧？
21,那个……是大家一起变装、恶作剧、吃糖果的节日……吧？
20,我想问，万圣节到底是什么呢？
19,啊，是姬塔你们……
18,喂喂，这次又是怎么了？
17,唔——……？
9,那我走了哦！你们两个要好好看家哦！
8,等等！我并不是觉得寂寞才……！
7,有加尔在的话，巴萨拉哥也不会寂寞了吧。
6,唔……那样的话……\n加尔你也陪着巴萨拉哥吧。
5,我都说不需要了。
4,因为，如果被你知道派对上要做什么的话，\n不就很无聊了吗？
3,唉……我都说不用了。\n话说回来为什么我非得留在房间里啊。
2,所以，巴萨拉哥要留在房间里！
1,──就是这样，从今天开始我要去准备\n万圣节派对了。
