id,trans
filename,"scene_chr077_q1_s10 "
info,scene_chr077_q1_s10
24,复仇吧！\n上了，姬塔！
23,什么！？阿尔多拉可在打扫卫生，\n让贼弄脏了我可忍不了！
22,飞艇上有贼侵入！\n快来！
21,姬塔！艾奇尔巴殿下！\n原来你们在这地方吗！
20,……嗯，怎么回事？\n看来船尾有什么骚乱啊。
19,是吧！\n姬塔有眼光！\n一会儿再多多夸奖她哟！
18,是吧是吧！\n姬塔待会儿也要多多夸奖她哟！
17-sel2_txt,像父亲想的好孩子！
17-sel1_txt,现在就想抱紧她！
17,不愧是我的阿尔多拉碳！\n多好的孩子啊！！\n呐，姬塔，你也是这么觉得吧？
13,啊———！\n听到了吗，姬塔！！\n咕……真让人流泪……
12,一个巨大的影子从隐蔽处窥视着——\n阿尔多拉快乐地努力帮忙的样子。
10,呜呼~……说好了的哟！\n绝对~绝对，\n不能这么说哦！
9,没、没问题！\n会对艾奇尔巴，和其他人保密的！
8,哈啊啊……！
7,哈哈！\n你已经说出来，\n这是给爸爸的礼物啦！
6,准备给爸爸的生日礼物，\n对谁都是保密的哟！
5,哼哼哼！是秘密！
4,零用钱吗？阿尔多拉，\n你有什么想要的东西吗？
//3,是的！如果帮忙的话，\n就会得到零用钱！
2,哇！\n阿尔多拉，真了不起~！\n在帮忙吗？
1,擦擦，啾啾♪甲板清洁，闪闪发亮~ ♪
0-synopsis,阿尔多拉为了给艾奇尔巴买生日礼物，正在清扫骑空艇，以此积攒零用钱。艾奇尔巴正在暗处偷偷观望，突然得到了贼人入侵的消息，慌忙赶去驱除。
0-chapter_name,阿尔多拉的大冒险
