id,trans
filename,scene_cp182_q3_s10
translator,雨降星
info,scene_cp182_q3_s10
99,然而决定世界存亡的战端，\n已然拉开了序幕。
98,这个威胁就像日常生活中的小事一样，\n悄无声息地潜伏着。
97,<span class='scene-font-spword'>星之民</span>对空之世界的侵略，\n再次开始了。
96,看准了<span class='scene-font-spword'>伊斯塔尔西亚</span>正常化的这个时机……
95,星……又开始有所动作了。
94,对于洛基的话，\n贝莱斯特以严肃的表情点头表示肯定。
93,也就是说，我们现在陷入了\n必须打破现状的状态。
92,你说过。\n露莉亚的秘密可能会成为\n打破现状的关键。
91,那么哥哥……你要警告的是什么呢？
90,露莉亚下意识地将手放在胸口，\n但手中感受到的\n除心跳之外，别无他物。
89,它的因子……就在我体内？
88,无形的……\n模糊的古老存在……
87,因此，我认为她\n并不知道露莉亚的秘密……
86,至于米卡波西，\n因为她讨厌和同族相处，\n所以我们也没机会把这件事告诉她。
85,就只剩下星之神自己了。
84,知道露莉亚秘密的人，\n除了包含我和莉莉特在内的\n七名空域管理员……
77,…………
76,还是说……\n你想亲身领教一下我的绰号——\n“雷光”的含义？
74,总之，这件事绝对不能外传。\n我也不想对同事下手。
73,…………
72,我觉得就算母神进化成了\n更高位的神，\n也没有什么坏处……
71,但是，如果它的影响不止于此，\n你觉得会发生什么？
70,幸亏对母神的影响\n只是改变了形态。
69,我觉得它很适合作为母神\n统合两个世界的终端。
68,怎么这样……\n那个比创世神还要古老而模糊的存在\n不是挺好的嘛。
67,最高评议会那边我会编一套说辞打发过去的。\n你也千万别说出去。
66,关于终端核心的信息，\n不能让监管天空的我们\n和母神以外的存在知道。
65,抱头苦恼的贝莱斯特\n最终得出了一个结论。
64,唉……
63,只是，要使用星晶兽原本的力量，\n就必须让空之存在与生命同步……
62,虽然核中含有刚才说到的因子，\n但外壳仍是星之力，\n因此正常应用没有问题。
61,能掌控哦。\n因为它的构造和星晶兽\n基本上是一样的。
60,我不是告诉过你，\n一切要以<span class='scene-font-spword'>星之民</span>能够掌控为优先吗？
59,你居然做了这么荒唐的事……
58,因此，我通过信仰的记录\n模拟再造了那个信仰对象，\n并将提取出的因子放入了核心。
57,话虽如此，我自己也没法完全掌握\n那种虚无缥缈的存在。
56,对于统合星与空……\n统一世界的终端来说，\n没有比这更合适的核心了吧？
55,发现它的时候，\n我也兴奋极了！
54,比创世神更加模糊、\n更加古老的神明……\n它真的有可能存在吗？
53,它似乎是类似事件的因果、命运\n和集体无意识之类的东西。
52,或许是因为这种信仰过于原始，\n这个被祭祀的对象没有具体形态……
51,我偶然发现了一个信仰的痕迹，\n它比星、空、幽世还要古老得多。
50,就这样，莉莉特开始谈起世界的古老历史。
49,说吧，莉莉特。\n这个终端……\n到底是以什么为核心的？
48,啊……原来如此。\n这不超有趣的吗！\n这是不是意味着神受到了逆向的侵蚀？
47,祂……\n变成了睡在这里的少女的样子。
46,据说母神发生了异变。\n祂的形态忽然发生了改变。
45,咦，怎么了？\n我做了什么吗？
44,这是……原来如此。\n原因果然在你啊。
43,莉莉特指着一个像棺材一样的装置，\n里面安置着一位蓝发少女。
42,……！？
41,啊，你来得正好！\n终端完成了！\n连我自己都觉得是它是我的最棒杰作！
40,<span class='scene-font-4'>莉莉特！</span>\n你到底做了什么……！？
32,但说实话，\n有时候她真的太乱来了。
31,莉莉特是仅次于路西法的研究者，\n头脑非常优秀……
30,也就是我、米卡波西，\n以及负责卡尔艾斯・格兰德空域的\n莉莉特等人。
29,当时，制造终端在我们的事务中是最优先的，\n由负责监管空之世界的<span class='scene-font-spword'>星之民</span>们推进开发。
28,与开发星晶兽不同，\n我们不能借助路西法的力量。\n拜托了，莉莉特。
27,总之，大致上按照与星晶兽相同的结构\n进行开发吧。\n一切以“我们能够掌控”为优先。
26,你啊……\n我知道研究员多少都这样，\n但你真是对战斗无知到一定境界了。
25,你不是能降服一部分力量吗？\n难道不能用同样的感觉\n把空之神三两下打倒吗？
24,哎呀呀~？\n大名鼎鼎的“雷光”贝莱斯特，\n就只有这点胆气吗。
23,说到底，我们甚至不知道\n祂是否存在于我们能够干涉的空间里。
22,就算说服米卡波西和亚哈祖，\n借助别西卜司令官的力量，\n全力挑战，可能性也只有五成……
21,必要的素材由我们这边负责调度。\n不过，要要把空之神的主体拉过来，\n实在是有些勉强啊。
20,没有什么能与其核心相称。\n如果要把空之神的主体拉过来的话。
19,如果要弄成和星晶兽一样的构造，\n无论如何都需要核心吧？
18,不行是指什么？
17,嗯……\n果然还是不行啊。
10,我们各自能带走的份量有限。\n因此，我们需要一个\n能够统合星晶兽的终端。
9,然而，破坏与再生……\n不断进化的空之世界\n比我们想象的要丰富得多。
8,这样一来，我们<span class='scene-font-spword'>星之民</span>就能自由操纵\n空世的存在，\n也能将其带回星之世界了。
7,于是，我们以空世的存在为核心，\n用星之力涂覆其上，\n创造出了名为星晶兽的存在。
4,然而，如果维持现状，\n天空的力量将难以驾驭。\n必须让天空的力量臣服于星辰。
3,让星之神将空之神纳入己身。
2,其目的是将含有空之神要素的\n空之神格、存在和概念\n带回星之世界……
1,一切都源于星之世界对天空的侵略……
0-synopsis,星之世界发起侵略的内在原因是星之神想要吞并空之神。为了将以空之存在为核心创造的星晶兽带回星之世界，<span class='scene-font-spword'>星之民</span>研究者莉莉特以比星、空和幽世更加古老、更加模糊的信仰为核心制造了露莉亚，但在其影响下，星之神也变成了与少女相似的样貌。说罢，贝莱斯特告知两人<span class='scene-font-spword'>星之民</span>的侵略已经再次开始。
0-chapter_name,第182章 眠于苍蓝之物
