id,trans
filename,scene_evt260214_cp5_q1_s10
translator,-Roya
info,scene_evt260214_cp5_q1_s10
44,（就算形状不漂亮……\n只要包装、装饰一下，\n姬塔就会好好看着我……对吧）
43,（将心情，化作形状……嗯，\n我最想送给姬塔的东西是……\n呵呵，呵呵呵……）
39,在和睦的气氛中，\n只有尼娅悄无声息地消失了。
38,嘿嘿嘿……
37,呵呵，大功一件呢。\n看来你的器量才是最大的呀。
36,话说回来，我还买了包装纸……\n用那个稍微装饰一下，卖相应该会好点。\n多谢了，小不点。
35,对对。而且，包装、装饰一下，\n将心情化作形状的方法\n应该还有很多！
34,传达给对方……吗。
33,就算形状崩坏了，\n只要那是用心做出来的形状，\n将这份心传达给对方就好。
32,哦……！想到了。\n想让对方开心的心情，\n感觉……可以化作形状！
31,真是个惹人怜爱的孩子啊。\n说明你是如此地\n爱慕着姬塔呢。
30,但是，要我送出\n形状崩坏的东西……\n我不想……绝对、不想……
29,如果是姬塔送我的话，\n无论什么形状，无论收到什么，\n我都会很开心……的。
28,那个……呢。\n我也，明白……哦。
27,形状很重要。心意也很重要。\n但是，要两全好难哦……
26,那种心情，瓦姆超懂……\n就算用心去做，就算很努力，\n也很难做出漂亮的形状。
25,唔……\n但是，凭我这双笨手……
24,礼物亦是同理。\n礼物的形状，\n正是赠送者心意的体现。
23,比如点茶之时，引弓之际……\n心乱则行乱，心澄则行美。
22,常言道，形表其心。
21,不过，这次的情况\n稍微有点不同吧？
20,那当然，如果是迷恋你的对象，\n不管对方收到什么礼物，\n都会幸福得像升天一样吧。
19,毕竟谁送的才是最重要的嘛。\n只要说是“我送的礼物哦！”，\n哪有收到还不高兴的人？
18,……只要能传达平日的谢意，\n形状什么的已经无所谓了吧？
17,是……这样啊……
14,现在，正在开会。\n要把巧克力做得漂漂亮亮的，\n可是个大难题呢。
13,啊……那个……
12,啊，刚才那位。\n这边请——
11,就算做不到像月亮那样圆润，\n但这形状变得像哪来的魔物似的，\n也实在有点……
10,唔……没辙了啊。\n明明都已经做到这一步了。
4,（失败了吗……？\n如果大家都失败了，\n姬塔会伤心的……吧）
3,（啊……还在做巧克力。\n但是怎么了……呢。\n大家都垂头丧气的……）
2,尼娅一边思考着巧克力以外的礼物，\n一边走在骑空艇的走廊上，\n不知不觉又回到了厨房前。
1,（情人节……送什么给姬塔\n才不会被埋没……呢。\n果然还是想不出来……啊）
