id,trans
filename,scene_chr665_q2_s10
translator,エミル
info,scene_chr665_q2_s10
60,莫妮卡向姬塔他们敬了个礼，\n走上了舞台。
59,我上了！
58,呼……\n但是这么一闹我正好不紧张了，\n谢谢你，姬塔。
57,别，别这么喊我……\n被姬塔你们这么叫我\n实在太羞涩了。
55,谢谢。\n请看看练习的成果。\n姬塔
53-sel2_txt,加油，Lovely ☆ Monika！
53-sel1_txt,只要和排练的时候一样就不会出错的！
53,我们也会在这给你加油的！
52,加油啊！
51,啊，没事。
50,啊……快到登台时间了，\n你没事……吧？
49,……是啊。\n抱歉，说了些丧气话。
48,…………
47,对自己付出的汗水和努力要更有自信才行！\n你演的魔法少女一定能给小孩子们\n带去梦与勇气的！
46,可是就算这样，\n莫妮卡你也没在排练的时候偷懒吧？\n就算没看到我也知道的。
45,啊哈哈，哈哈，那，那个……
44,我毕竟老大不小了……
43,这么可爱的衣服很合适……\n啊哈哈……\n夸我是很开心……\n但是果然还是令人心情复杂。
42,没关系的~！\n我能保证！
41,是的！\n现在的莫妮卡是非常棒的魔法少女。
40,那，那个……没关系的！\n这套衣服真的很配莫妮卡！
39,喂喂……\n你说的做好准备和觉悟就是这样吗？
38,我就算穿成这样\n也不会有人笑我的……
37,不，没关系，\n这是面向小孩子的演出……
36,穿成这样出现在大庭广众之下……\n呜呜呜，肯定会被嘲笑的……
35,莫妮卡，\n快到你登台的时候了——
33,朝着多洛塞尔指的地方望去，\n莫妮卡一个人缩在侧台的小角落里。
32,啊，在那呢~！
31,听了多洛塞尔的话，\n众人急急忙忙的开始找莫妮卡。
30,我刚才看见莫妮卡站起来，\n一个人不知道去哪儿了！
29,哎呀？莫妮卡酱\n这是去哪儿了？
28,是啊！\n那我们就叫莫妮卡酱赶紧过来吧……
27,快到了莫妮卡上场的时候了吧。
26,姬塔他们在舞台的侧台处看着演出。
25,顺利迎来了开演之时，\n秩序骑空艇所筹办的演出顺利的进行着。
20,姬塔答应下来后，\n就和众人一起被带进了孤儿院里。
19,你这么说我倒是正好。\n毕竟是难得的机会，\n开始之前就跟我到后台这边来吧。
18,毕竟魔法少女的衣服\n算是我们强行塞给你的……\n就当是补偿吧。
17,对了，如果有什么事要我们帮忙的，\n你别客气尽管说吧。
16,没关系，别在意。\n我们本来就很想来看演出的。
15,不好意思啊，\n让你们费心了。
14,没关系，\n我已经做好准备和觉悟了。
13,今天就要上了，你这样没关系吗？\n今天可是有客人们来看呢。
12,啊，是的……\n为了让尽量少的部下\n看到我那个样子……
11,排练的时候除了相关工作人员\n都禁止入内呢。
10,说来我听莉夏说
9,算了，就算不是莉夏，\n看到我昨天那个样子也会这么关心我一下的吧……
8,这个莉夏，净做些没必要的事……
7,露莉亚的话让莫妮卡想起了莉夏昨天的样子，\n她脸上露出了一点困惑的笑容。
6,莉夏她\n拜托我们来给莫妮卡鼓鼓劲……
5,我们当然是来看演出的了！
4,姬塔？\n你们怎么来了？
3,莫妮卡来到了孤儿院的门口，\n不知为什么姬塔他们也在。
1,秩序骑空团的魔法少女演出当天。
