id,trans
filename,主线剧情第107章第2节第1幕
info,scene_cp107_q2_s10
93,是吗！ 那就消失吧！ 可别为了违抗我的事而后悔啊！
92,不给。 你不配拥有……罗伊德。
91,吉尔伯特的眼睛就像是没有焦点一般，羡慕地看着守护着欧姬丝的罗伊德。
90,看起来很好吃…… 喂，把那个，给我。把那份力量，交给我。
89,你的那个…… 相当厉害啊。是星晶兽……不对，稍微有些不同吗？
88,…………
87,听了欧姬丝的话后，德朗克和斯特姆立刻将周围的士兵驱逐开来。
86,…………
85,那个…… 好危险。 有点不对劲。 正常战斗的话，很危险。
84,你们两个、退后。吉尔伯特由、我和罗伊德来搞定。
80,…………
79,总觉得肚子饿了…… 就算是你们也多少能帮上点忙吧？
76,别再展露出像垃圾同僚一般的关系了。我可没有看闹剧的时间。
75,吉尔伯特把芙莉雅交给士兵，自己走到了三人面前。
74,让开。 让我来。
70,库哈……！吉、吉尔伯特、大、人……？
68,吉尔伯特大人，请立刻将罪人芙莉雅转移到——
66,吉尔伯特大人，请退后。 这里有我们。
65,呜呜，吵死了！ 说到底，还不是因为你平时就很随便！
64,等等，为什么！ 为什么是现在 ！？
63,痛！ ？
61,～～～～！！
60,德朗克先生该适当注意点……斯特姆小姐也该，偶尔重视下气势。
59,随便哪个都行！现在需要的是气势！气势！
58,唔啊！ ？
56,斯特姆小姐……那孩子并不是什么公主，而是伊德尔瓦的国王。
55,…………
54,到此为止。把被囚禁的公主还给我们吧。
53,士兵们根本无法阻止这三人。三人很快便走到了吉尔伯特的身后。
51,什…… ！ ？
49,好了好了，不好意思~！
47,呜哇…… ！ ？
45,让开……
43,唔啊…… ！
41,别挡路！
40,与此同时，追逐着吉尔伯特的三人正与无数的士兵对峙着。
35,这时候，哈尔并没有任何抵抗手段，只能跟着无法读出所想的真王走出了牢房。
34,来，跟我走吧。当然，你不会抵抗的对吧？
33,…………
32,太刀的刀刃准确地斩断了束缚着哈尔的锁链，并且轻易地将其切断。
31,————
29,っ！？
28,接到真王的信号后，站在一边身穿白色铠甲的骑士将手中的剑挥向哈尔。
27,————
26,…………
25,钥匙……？
24,总之，我之所以会出现在这里，不为别的，正是来迎接作为钥匙的你的。
23,我是……这片天空真正的支配者。现在被称之为——真王。
21,你是…… 哪位？
20,…………
19,结果就像是你现在看到的这样。怎样的星晶兽才是最有用的，你现在应该知道了吧。
18,在伊德尔瓦和雷姆发生冲突的时候，我也利用了某人之口，稍稍玩弄了一下当时的状况。
17,这对我来说至关重要。在之前导致特里德王国解体的纷乱之中，起了相当大的作用。
16,但是，星晶兽史比雷司掌着神谕。能够借用身处远方之人的口，说出自己想让他说出的内容。
15,它几乎没有直接战斗的能力。是一只近乎无害的星晶兽。
14,没什么好怕的。 星晶兽的名字叫做史比雷……
13,————
12,哈尔惊讶的转过身，却发现从打开着的牢房门口走进了一名从未见过的男人、以及一名骑士。
11,唔！？
10,并非如此。你之所以会失去意识，是因为某只星晶兽的影响。
9,难道我也被吉尔伯特打晕了，然后就这么丢在了这里……？
8,为什么…… ？ 到底发生了什么……
7,哈尔环顾四周，却发现牢房里已经空无一人。
6,…… 咦？德、德朗克先生…… ？
5,德兰克先生！虽然我可能会拖后腿，但是请把我也一起——
4,——唔！！
3,在寂静的牢房中，哈尔逐渐恢复了意识。
2,以吉尔伯特为中心的喧嚣渐渐远离牢房。
1,…………
0-synopsis,在王宫的监狱中，哈尔恢复了知觉，这时一个自称是真王的人和一个白骑士前来找他。 真王称哈尔为钥匙，并且将他带出了监狱。 另一边，被德朗克一行人追逐的吉尔伯特明明知道自己不是他们的对手，却依然选择了战斗。只不过，奇怪的是，吉尔伯特却羡慕地看着守护着欧姬丝的罗伊德。
0-chapter_name,第107章 变貌的黑暗
