id,trans
filename,SideStory_wakaki_giyuu_3-2
info,scene_evt140930_cp3_q2_s20
15," 哼、阻事的已经消失了。<br>那么要上了！　第二队、突击！"
14," 处理已经完成了！"
12,嗚哇啊啊啊啊！<br>我很害怕啊！
11," 笨蛋！　不要跑出来！<br>快点回家<br>把门锁上乖乖待着！"
10," 你啊！　有沒有受傷！"
9," 住手！<br>你们要对那孩子做什么！"
8," SIR！　YES！　SIR！"
7," 啊啊！　不要碍事！<br>第二队！　把那个阻事的处理掉！"
6," 啊！　有小孩！"
5,嗚哇啊啊啊啊！<br>我很害怕啊！
4," 第二队！　上前！"
3,<span class='scene-font-kokoro'>（可恶！　你听一听我的话！</span><br><span class='scene-font-kokoro'>我没有背叛……）</span>
2," 不用废话！<br>理由的话……<br>我这边也有！"
1," 等、等一等！　队长！<br>我这样做是有理由的！"
0-synopsis," 尤利、再次和队长说明、但还是没法让队长信服。帝国兵们、先把跑出来的孩了带回家、然后排好队列。在队长的号令之下、第二队向姬塔他们冲过来了。<br>翻译报错到NGA@mirror0420"
0-chapter_name," 第3话  露妮蕾之战"
