id,trans
filename,scene_evt191228_cp5_q3_s10
info,scene_evt191228_cp5_q3_s10
55,<span class='scene-font-katari'>乔伊就像河流上的一枚树叶在其中漂流，静静地听着除夜的心声。</span>
54,<span class='scene-font-katari'>充斥着烦恼的空间变得更加黑暗，仿佛在表现除夜的悲伤一般。</span>
53,<span class='scene-font-gray'>为什么会变成这样……那些寄托在我身上的希望……</span>
52,<span class='scene-font-gray'>但我却被改造成武器，对那些我本应该守护的人们造成威胁。</span>
47,<span class='scene-font-gray'>但在瓦吉拉担任岁神的那一年，我没出任何意外地完成了自己的职责。我还以为今年也可以的。</span>
46,除夜……
45,<span class='scene-font-gray'>之后就发生了大暴走。我竟然会因为烦恼而失去自我，让人们陷入前所未有的混乱之中。</span>
44,<span class='scene-font-gray'>暴走、后悔。重复……承受着过度负荷的身体变得越来越不受控制。</span>
43,<span class='scene-font-gray'>我暴走过很多次。。在祠堂中，我也很懊悔自己没有能履行好自己的职责。</span>
38,<span class='scene-font-gray'>我无法忍受烦恼，失去控制。一开始我不明白发生了什么。</span>
37,<span class='scene-font-gray'>但人世越是繁荣，我所收集的烦恼就越多。从那时起，我的身体出现了异样。</span>
36,这样啊。<br>除夜、也很喜欢、大家呢。
35,<span class='scene-font-bold scene-font-blue'>「新年快乐」</span><br><span class='scene-font-gray'>每次听到这句话，我都想着新的一年也要加油。</span>
34,新年快乐啊，除夜。<br>我是今年的岁神，一起加油吧。
33,<span class='scene-font-gray'>我非常满足。在冰雪笼罩的祠堂中，我为自己感到自豪。</span>
32,<span class='scene-font-gray'>如十二神将所愿，保持了内心安宁的人们让这个世界更加繁荣。</span>
31,<span class='scene-font-gray'>我被许许多多的人感谢。让全世界的烦恼维持均衡，因过剩的烦恼而苦恼的人减少了。</span>
30,<span class='scene-font-katari'>乔伊在其中感知到了与自己相同的特质，凭直觉明白了这是除夜的心声。</span>
29,<span class='scene-font-katari'>无边无际的黑暗空间里，只有无声的话语在倾诉。</span>
28,难道说、你是、除夜？<br>你在、附近吗？
27,<span class='scene-font-gray'>那是我的职责。十二位希望人类能够走向繁荣的守护神创造了我。</span>
26,<span class='scene-font-gray'>收集那些仅凭十二神将无法完全驱除的、人们心中过多的烦恼——</span>
24,谁！？
23,<span class='scene-font-gray'>曾经我是人们的希望……</span>
22,你们、听不见吗？<br>你们两个、都看不见乔伊吗？
21,除夜是我们十二神将新的希望……<br>也是重要的伙伴。
20,只要有除夜在，我们就能为那些无法来到神社参拜的人也驱除烦恼了。
19,乔伊、不是、除夜。<br>你们、搞错了。
18,除夜吗……<br>嗯，我感觉很不错！
17,<span class='scene-font-spword'>『除夜』</span>怎么样？<br>意思是一年中最后一个晚上。
16,好像完成了呢。<br>取什么名字好呢？
15,<span class='scene-font-katari'>但仔细一看，又不是它认识的同伴，而是陌生人。</span>
14,<span class='scene-font-katari'>乔伊周围聚着一些让它感到面熟的人。</span>
13,咦？ 不是、库碧拉？
12,库碧拉！
8,不认识的人！？<br>乔伊、害怕。非常、害怕！
6,<span class='scene-font-katari'>空间似乎是由高浓度的烦恼构成的，乔伊有一种快要被压垮的感觉。</span>
5,<span class='scene-font-katari'>乔伊落入了乔亚吐出的烦恼所形成的黑暗空间。</span>
4,停不下来、停不下来。<br>乔伊、会去、哪里？
3,<span class='scene-font-4'>呜哇～～～！！</span>
0-synopsis,乔伊在黑雾中看到了幻影，通过突然传来的除夜的心声，它得知这是除夜被创造出来时的记忆。曾经除夜被视作希望，为帮助人类而自豪，但却因烦恼的量不断增加数次暴走，这次更是被改造成了武器，变成了对人类的威胁。乔伊静静地聆听着除夜的叹息。
0-chapter_name,第5话 除夜与乔伊
