id,trans
filename,scene_evt190228_cp0_q4_s10
info,scene_evt190228_cp0_q4_s10
144,回去吧！
143,是啊……
142,明白了！<br>大家一起整整齐齐地回去吧！
141,啊哈哈！<br>好了，给格兰赛法发信号吧！
139,这种状况下别开玩笑了！<br>一瞬间我真以为你想复仇了！
138,你，你说什么……！？
137,哈哈哈……<br>居然为了喝杯咖啡开走艇过来？<br>你这家伙真是……
136,一起……？<br>哈哈哈，你这人真是……
135-sel3_txt,<span class='scene-font-katari'>纤细的手指……</span>
135-sel2_txt,<span class='scene-font-katari'>想喝咖啡</span>
135-sel1_txt,<span class='scene-font-katari'>想和你在一起</span>
135,为什么……
134,姬塔……！<br>这种状况下你居然会来追上我……？
133,<span class='scene-font-katari'>牢牢地握住了那只曾经将</span><br><span class='scene-font-katari'>自己推落悬崖的手。</span>
132,这种状况下别开玩笑！<br>一瞬间我真以为你想复仇了！
131,你，你说什么……！？
130,哈哈哈……<br>居然为了喝杯咖啡开走艇过来？<br>你这家伙真是……
129,一起……？<br>哈哈哈，你这人真是……
128-sel3_txt,<span class='scene-font-katari'>纤细的手指……</span>
128-sel2_txt,<span class='scene-font-katari'>想喝咖啡</span>
128-sel1_txt,<span class='scene-font-katari'>想和你在一起</span>
128,为什么……
127,姬塔……！<br>这种状况下你居然会来追上我……？
126,<span class='scene-font-katari'>牢牢地握住了那只曾经将</span><br><span class='scene-font-katari'>自己推落悬崖的手。</span>
123,<span class='scene-font-katari'>姬塔等人不得已，</span><br><span class='scene-font-katari'>乘坐走艇奈特赛法追上他……</span>
122,<span class='scene-font-katari'>次元狭缝消失时，</span><br><span class='scene-font-katari'>不知道为什么圣德芬留了下来，</span><br><span class='scene-font-katari'>失去意识从空中坠落。</span>
119,…………！？
118,圣德芬！<br>手再多用点力！
117,啊，喂！<br>圣德芬醒过来了！
116,唔……？<br>这里是……空中……？
109,再会吧，圣德芬——
108,你在那个中庭究竟在思索些什么……<br>现在的我似乎有些明白了。
107,一路顺风……<br>曾经的你仿佛每天都会对我这么说。
106,…………
99,…………！
98,一路顺风。
93,我出发了！
88,…………！
87,一路顺风。
86,我出发了……
85,…………
84,我会试试的。
83,总觉得心境有些微妙……<br>不过我推荐您试试培育咖啡树。
82,现在你才是天司长，<br>而我是在这里等待的人。
81,啊，那个……<br>说起来和以前在研究所<br>中庭的时候正相反呢。
80,…………
79,嗯，一路顺风。
78,那么……<br>我出发了。
77,哈哈哈……
76,哈哈哈。<br>您怎么突然说这个……
75,心这种东西是矛盾的。
74,但您却问我要不要再来一杯咖啡，<br>其实也有一点想让我留下来吧？
73,呵呵呵……<br>但那是我毫无虚假的真心话。
72,早就暴露了，真是的。
71,嗯……？<br>我察觉你暴露了的这件事暴露了吗？
70,哈哈……<br>但我的本意早就暴露了吧？<br>才说些永远的安宁之类的话为我加油。
69,嗯，我也会为你加油。
68,我是这么想的。
67,但现在我要在空之世界，<br>与同伴们一同活下去……
66,说真心话的话，<br>我很想随您一起逝去……
65,其实我曾经在约定……<br>在传言达成以后，<br>不知道自己要怎么办。
64,好的……<br>但是真的……
63,我知道了。<br>现在的你应该知道怎么回到现世。<br>向你内心所指的方向伸展羽翼吧。
62,是吗……
61,不了……<br>我差不多要走了……
60,…………
59,拜托你了！<br>快醒来吧，圣德芬！
58,喂～……！<br>快醒来，圣德芬！
57,啊，好的！<br>那么这次请允许我展示我的手艺——
56,对了……<br>还要再来一杯吗？
55,呵呵呵……
54,是！<br>您的存在也永远都是我的光芒。
53,交给你了，天司长。
52,谢谢您。<br>我会在余生都把这句话牢牢刻在心里。
51,永远……
