id,trans
filename,scene_ult_chr132_q4_7_s10
info,scene_ult_chr132_q4_7_s10
16,你很快就会没有余力说这些没用的废话了。<br>我要上了哟。
15,呵……<br>好久没见过认真状态的索恩了呢～
14,抱歉。<br>我不会留手的。
12,喔，不错啊～<br>这样才有打倒的价值嘛。
11,……这样啊。那么，得有人来阻止你才行。<br>十天众就是为此聚集起来的吧？
10,也就是说……<br>拥有力量的只有我就够了。
9,为什么……你问为什么啊……？<br>因为力量分散会成为纷争的火种。所以我打算统一所有的力量。
8,你本应厌恶争斗的。<br>为什么又要率先挑起纷争呢？
7,嗯，我没在开玩笑哟。<br>我是真心的，超认真的。
6,别开玩笑了。
5,那种事不是早就决定好了的么？<br>决出十天众最强之战！
4,做什么……啊<br>差不多察觉到了呢。
3,……希耶提。<br>你到底在做什么？
2,难得有这么一张可爱的脸，做出这表情不是浪费了吗？
1,嗯……怎么了？<br>怎么绷着一张脸？
0,…………
0-synopsis,希耶提拜访了第七位十天众索恩，提出决斗。索恩因为事先知道希耶提逐一单挑十天众的事情经过，率先质问希耶提挑起纷争的理由。希耶提扬言要统一所有的力量。索恩为了阻止希耶提，决定尽力战斗。
0-chapter_name,天之霸主
