id,trans
filename,scene_s2_christmas_3070_v1_0_2005_2_3040103000
info,scene_s2_christmas_3070_v1_0_2005_2_3040103000
14,不然的话我\n那个……<span class='scene-font-2'>会幸福的昏过去的……</span>
13,呀，姬塔。\n已、已经不冷了！\n所以、放开我吧……
11,诶，你说我脸颊通红……\n<span class='scene-font-2'>因为、姬塔</span>\n<span class='scene-font-1'>这么抱紧了我……</span>
10,呀、不、不行！\n这么强硬的话，\n我……我……真是的！
8,啊呜呜……\n虽然确实说了温暖我，\n但、但是、这个……
7,<span class='scene-font-4'>哈呜！</span>\n那、那样突然\n被抱紧的话……
5,所以，我想要姬塔\n来温暖\n我寒冷的身体……
4,这种打扮出门的话\n太冷了……
3,呐，姬塔。\n再稍微在我身边\n待一会可以吗？
2,雪……\n下这么大怪不得会感觉冷呢……
