id,trans
filename,主线剧情第81章第1节第2幕
info,scene_cp81_q4_s30
18,<span class='scene-font-katari'>就这样，姬塔等人和该隐合伙，揭开了对抗盗贼团的序幕。</span>
17,<span class='scene-font-katari'>该隐一边说道，一边抬头仔细观察盗贼们的据点。</span>
16,别再站着了，赶紧搞定这个据点吧！
15,好嘞！那么就赶紧开始吧！
14,<span class='scene-font-katari'>达成一致后，该隐像是为了让大家鼓起干劲一齐合掌。</span>
13,交给我吧，我一定能帮到你们。
12,哈哈！作为骑空士果然很看重那个吗？
11,这样就对了！我才是，请你们多多指教了。
10-sel2_txt,可别忘了回礼哦
10-sel1_txt,该隐，请多指教了
10,不知道的东西太多了，只是我们现在确实被逼无奈。
9,姬塔，该怎么办？
8,虽然现在还不能说出来，但是我还是有意给你们相应回礼的。
7,所以，呐，姬塔，助我一臂之力吧，至少得做些什么阻止那些家伙。
6,我有对策，但是只是我一个的话人手不够。
5,你说要阻止他，有什么方案吗？
4,<span class='scene-font-katari'>卡塔莉娜露出复杂的表情，然后对该隐说道。</span>
3,更不用说对面人数明显在我们之上，在岛上四处寻找的话一定会很快被对方找到。
2,我们想离开这座岛去寻找同伴，但是似乎没有相应的手段。
1,但是接下来怎么办？
0,<span class='scene-font-katari'>姬塔等人横扫了挡道的盗贼，暂且先藏在了据点中的暗处。</span>
0-synopsis,姬塔等人横扫了挡道的盗贼之后躲在了暗处。卡塔莉娜提到了这之后的行动以及离开这座岛寻找伙伴的事，因为缺乏手段她露出了复杂的表情。该隐对众人说，为了阻止莱茵哈萨需要众人帮忙，而且提出了会有回报。姬塔等人决定与该隐合伙，向盗贼团发起反击。
0-chapter_name,81：水浒传之王
