id,trans
filename,scene_chr527_q2_s10
translator,エミル
info,scene_chr527_q2_s10
110,但是她脸上浮现出来的，是开心的笑容。
109,克拉莉丝羞红了脸。
108,但、但是、那个……\n啊——一下也不错………大概。
107,呜……这个比想象的难为情多了……
102,克拉莉丝张嘴接下了芭菲。
101,啊--。
96,（好、好、那就……）
95,（所以我现在接受\n啊——一下也应该没问题吧？）
94,（难、难得姬塔都要喂我了……）
93,（呜呜、都到这一步了、\n，只能做了吗？）
92,啊呜呜呜……
91-sel1_txt,克拉莉丝、啊--
91,姬塔摇摇头、\n挖了一勺芭菲把勺子凑近克拉莉丝的嘴。
90,我我我是可以啦……、\n如果姬塔不愿意的话……
89,诶、那个，姬塔……\n怎么办？
88,卡里奥斯特罗说着带着碧和路莉亚离开了。。
86,嘿嘿、\n克拉莉丝你好好享受吧。
85,毕竟不能再打扰你们了。
84,好了、我们就和刚才说的一样换家店去。
83,所以就该你喂克拉莉丝吃了，姬塔。
82,卡里奥斯特罗指了指在互相喂食的情侣。
81,这个就是要互相喂吧？\n像刚才的客人那样。
80,等等、师傅！？\n你突然都说些什么啊！？
79,那姬塔这次该你喂克拉莉丝了。
78,哦是啊、刚才是克拉莉丝喂给姬塔吃。
77,刚、刚才就是顺着气氛……
76,师父你在说什么啊啊！\n继续什么的、根本不可能的啊！
74,我们这就换家店，\n不要在意我们请继续吧。
73,哼哼哼……\n没打算打扰你们。
72,大家，为，为什么在这里……\n难道你们都，看到了……？？
71,之后、克拉莉丝用恐惧的声音问。
70,克拉莉丝瞬间当场僵住了。
69,哦……\n这不是玩的很开心吗。
68,啊、真的。\n克拉莉丝你们也来休息吗？
67,恩？　这不是克拉莉丝吗？
66,（呜呜、太、太羞耻了……\n我、现在、绝对、\n满脸通红……）
65,（天哪、姬塔真的啊—了……）
64,姬塔张嘴接住递过来的勺子。
63,～～～～～～っっ！
62,克拉莉丝颤抖着挖了一勺芭菲向着姬塔伸过去。
61,（呜啊啊啊啊！\n没有退路了～！！）
59-sel1_txt,啊-
59,顺着克拉莉丝示意的方向看去、\n姬塔看到了正在互相喂东西吃的情侣。
58,那、那个、姬塔。\n我们要不要也试一下那个？
57,（嗯……\n那就……！）
56,（(师傅说要好好享受约会……）
55,店员在她们面前放下东西就笑着离了。
53,久等了。\n您点的咖啡和芭菲。
52,克拉莉丝正在一个人七想八想的时候、\n店员端着东西来了。
51,（呜哇、那边的那对居然举着勺子在喂……）
50,（呜呜……\n四周全都是情侣……）
49,因为临近情人节、\n店里到处坐的都是成双成对的情侣。
48,跟着店员、\n克拉莉丝和姬塔在咖啡厅里坐下。
42,姬塔点点头、\n和克拉莉丝去了附近的咖啡厅。
41,我觉得挺渴的……
40,啊、姬塔。\n那个……要买的东西都买完了、\n要不要休息一下去哪儿喝点东西？
39,（呜呜、想想就觉得脸要烧起来了……）
38,（我、我和姬塔拉手了……）
37-sel1_txt,没关系
37,克拉莉丝慌慌张张的放开姬塔的手低下了头。
36,我拉着姬塔的手就……
35,抱、抱歉、姬塔！
34,咦！？
33,突然发现自己还拉着姬塔的手。
32,转头看向姬塔的克拉莉丝。
31,（姬塔觉得怎么样呢？\n看到我这样也没讨厌我……吧？）
30,（稍微……有点高兴）
29,（情、情侣什么的……\n太难为情了……\n但是……)
28,呜呜……
25,克拉莉丝接过店员递过来的东西、\n拉着姬塔的手逃出了商店。
24,下、下一个！　\n去下一个店吧！　姬塔！
23,被说是情侣的瞬间、\n克拉莉丝的脸上像是开水一样\n开始冒烟似的瞬间红了。
22,啊啊啊啊啊啊啊啊！！
21,情，情，情，情侣\n……我，我和姬塔……
20,特别送你点赠品吧。\n要加油做巧克力啊。
19,啊哈哈、真是青涩的情侣啊。
18,看着她这个样子、\n正在打包的店员露出了笑容。。
17,克拉莉丝满脸通红的说。
16,那、那个……作为回报\n我今年就送给你\n你喜欢的口味的……巧克力。
15,原来如此……\n谢谢你告诉我、\n姬塔☆
14,んん……\nチョコに合う果物かぁ……嗯…\n适合加入巧克力的水果啊……
13,我的话、\n只有橘子一个选择啊……
12,なるほど……\n果物をいれたチョコかぁ……原来如此……\n是放水果的巧克力啊……
11,里面加入水果\n酸酸甜甜的混在一起\n味道真是绝妙啊ー
10,这样啊！\n那和我一起吧☆
8,呜哇、喜欢简单的不就是要以\n巧克力本身的味道来定胜负了……\n要努力了……！
7,欸……\n姬塔喜欢简单的巧克力啊。
5-sel2_txt,喜欢里面有水果的
5-sel1_txt,喜欢简单的巧克力\n
5,姬塔喜欢什么口味的巧克力……？
4,啊、姬塔、\n那个……能问个问题吗？
3,（必须打听到姬塔对巧克力的喜好……）
2,啊、那个、必要的东西……\n哦……
1,克拉莉丝她们为了找到\n制作巧克力的调味料、\n到访了某家店。
0-synopsis,買い物をしながら東海テイオーのチョコレートの好みを聞き出したクラリスは、休憩のため喫茶店に立ち寄ると、店内でカップルが互いに食べさせ合う姿を真似してみようと提案する。その場に偶然やって来たカリオストロに発破をかけられ、東海テイオーにパフェを食べさせてもらったクラリスは、羞恥に顔を真っ赤に染めながらも、嬉しそうな笑みを浮かべるのだった。
0-chapter_name,我，会加油的！
