id,trans
filename,scene_evt220628_cp3_q3_s10
translator,朔夜Rei
info,scene_evt220628_cp3_q3_s10
115,库碧拉等人大烧柴火，\n全身都充分享受了伊休米尔的热浪。
114,拜托了！
113,是啊……那，你们要不要感受一下？\n我的热浪。
112,唔？现在空间腾出来了，\n似乎可以尝试一下扇风送热了……
111,库碧拉姐，兴致好高啊！\n嗯！烧柴火烧柴火！
110,务必拜托了……！\n尽情地添柴吧！
109,嗯，再烧旺一点吧。\n我想要更高的温度……
108,因为有人频繁进出，室温下降了啊。\n来加点柴火吧。
107,阿妮拉她们出去后，\n德利福德朝柴火炉里看了看。
101,那么……我也到此为止了……
100,这对我来说太高级了……
99,我也是～……
98,我已经不行了……我出去了……
97,什么！？
96,啊，我也是！
95,是、是的……！\n说实话，我觉得再热一点也没关系……\n可能……
94,话说回来……库碧拉和安琪拉\n看起来还游刃有余呢。
93,哇～！听起来好舒服啊！
92,让积蓄在全身的热量在湖水或河水中降下来，那时就能体会到与大自然融为一体的感觉哦。
91,安琪拉阁下，桑拿露营就是要像这样\n用自然的冷水来冷却身体的。
90,有、有种不可思议的感觉……\n刚才还觉得连身体内部都热透了，\n现在渐渐冷却下来……
89,是啊！清爽舒畅，\n感觉像是重获新生了一样！
88,哈哇哇～……♪\n凉凉的，好舒服……
87,出去的三人跳进湖里后……
81,啊，我也出去……
79,我也是……\n我也要出去了……！
77,是吗，不用勉强。\n出去扑通一声跳进湖里就好。
76,真的～……要到极限了～……
75,不，并非如此。\n要说为什么──
74,但是……只待在帐篷里面的话，\n感觉和自然没什么关系啊……
73,被舒适的热度和自然治愈。\n真是非常美妙的时光……
72,竟然……看来露营拥有\n无限的可能性啊。
71,听说最近有爱好者们聚集起来，\n在大自然中举办帐篷桑拿的庆典呢。
70,<span class='scene-font-4'>啊哈哈哈哈哈！</span>\n阿妮拉阁下，当然是的。\n桑拿和露营的相性极佳。
69,话说回来……这也算是露营吗？
68,完全听不懂他们俩在说什么啊……
67,唔。真遗憾啊，但也无可奈何。\n想要达到桑拿带来的身心舒畅的境界，\n可是无法一蹴而就的。
66,对各位来说可能太早了吧？\n刚才我们尝试的时候，\n蕾欧娜和赫尔艾斯都立刻跑出去了……
65,但是，也有空间狭窄这个缺点……\n本想让大家体验一下参加过热浪师培训的\n伊休米尔阁下为大家扇风送热的……
64,呼……这温度真不错……\n能自己往石头上浇水是帐篷桑拿的优点呢。
58,德利福德应她的请求，\n继续往石头上浇水。
56,你们的玩法也太特殊了啊……
55,呵呵……真棒啊……\n非常刺激的热度……！\n再热一点……好吗？
54,像这样产生水蒸气\n就能很快地提高体感温度了。
53,好热……！？\n好热好热好热！
51,德利福德用木勺从桶里取了水\n浇在石头上……
49,这是桑拿石。通过往这石头上浇水……
48,帐篷内设有柴火炉，其顶板上\n放着好几个拳头大小的石头。
47,那个，德利福德君……\n那个柴火炉上面的石头有什么意义吗……？
46,（啊……我，好像还挺喜欢的……？）
45,进入帐篷桑拿的十二神将\n立刻对初次体验的闷热感到不知所措。
44,好、好热啊……\n为什么要做这种事……
43,是啊……热得无法思考了……
42,好热～……
36,你说什么……？
35,正好你们也穿着泳装，\n十二神将的各位要不要也试试？
34,（说了和我一模一样的话……！）
33,不知道能不能买下这里的帐篷桑拿呢？\n要是放在甲板上会很方便啊。
32,这说得通吗？
31,说到露营就是帐篷。\n说到帐篷就是桑拿。\n……就是这么回事。
30,要是这里没有帐篷桑拿的话，\n我都做好自己动手做的准备了，\n有能够出租的现成设施真是太好了。
29,说来惭愧，从听说大家要去露营那时候起……我脑子里就一直在想帐篷桑拿了……
28,之前我在巴尔茨健康中心体验过后就上瘾了，所以想在这里也尝试一下。
27,嗯，各位不知道吗？\n顾名思义，就是帐篷形式的桑拿房。
26,我是第一次听说……\n那是什么样的设施呢？
25,又出现了帐篷的新用法啊……
24,帐篷桑拿……？
23,那边是<span class='scene-font-spword'>帐篷桑拿</span>。
22,哦，是说我们出来的那个帐篷吧。\n没什么大不了的。
21,这个嘛……虽然是中场休息，但我们有点在意那个，感觉没法马上回去开会呢……？
20,现在是休息时间……？\n一直开会的话确实会疲劳呢。
19,哦哦，哎呀哎呀……\n这不是十二神将的各位吗。\n会议进行得如何了？
17,你们是不是误会什么了……？
16,<span class='scene-font-4'>没问题吗！？</span>\n这是我们可以看的吗……！？
15,我们都看到了……
14,他们在做什么……？
13,哈哈……确实。\n哎呀呀，让我想起了在<span class='scene-font-place'>奥古斯特</span>的时候啊。
12,嗯，不过也没到冷水浴的程度，\n我觉得这个温度刚刚好。\n就像那时的冰桑拿一样。
11,蕾欧娜阁下说过这一带有地下水涌出，\n水温似乎确实要比其他地方要低呢。
6,两人就这样朝着湖水走去，\n毫不犹豫地跳入水中。
3,别说什么一个房间！\n那是帐篷，帐篷！
2,汗流浃背的男女……\n从一个房间里出来了……\n这可真是大事不妙啊……
1,在十二神将的注视下，德利福德和伊休米尔掀开帐篷冲了出来。
0-synopsis,德利福德他们是在享受「帐篷桑拿」。在设有柴火炉的帐篷桑拿里暖好身体后，再到湖中降温。阿妮拉等人耐不住高温纷纷跳入湖中，而安琪拉和库碧拉则喜欢上了帐篷桑拿，与德利福德他们一起大烧柴火，尽情享受桑拿。
0-chapter_name,第3话 水边露营
