id,trans
filename,scene_evt160930_cp2_q4_s10
info,scene_evt160930_cp2_q4_s10
96,就这样，姬塔一行决定跟侵攻蒙太古的帕里斯一同行动。
95,明白了，详情我们稍后再谈。
94,帕里斯! 我们跟你一起走！
93,我明白了，露莉亚。\n这样下去的话一定会后悔的！
92,对于露莉亚的话，\n姬塔也点了点头。
91,我想和你一起去，和罗密欧先生谈谈。\n那个，不行吗……？
90,露莉娅……
89,那样的话，\n无论用什么方法我也想见罗密欧。
88,啊啊，已经定下来了。
87,战争已经无法避免了，是吗？
86,露莉亚叫住了准备离开的帕里斯。
85,啊，那个! \n请等一下！
84,……是吗。我不会勉强你们的，\n很抱歉把你牵扯进来。
83,我也一样。\n一起去见罗密欧先生吧。
82,……明白了。你都这样说的话我们也跟着你吧。
81-sel2_txt,我讨厌战争
81-sel1_txt,和帕里斯一起走
81,那、那的确是……我说，姬塔，你打算怎么办？
80,但是，除此之外，\n也找不到见罗密欧的机会了。
79,那、那是和蒙太古的战争吧？\n我们……
78,一旦战线展开，我就会站在最前线。\n到时候一起来就行了。
77,诶？和帕里斯先生……?\n 去哪里？
76,……要不要跟我一起来吗？
75,可恶……！\n难道我们什么都做不了吗……
74,和罗密欧直接谈话，哪怕是你们也做不到吧。
73,本来蒙太古采取的就是锁国政策。再加上这次的事态……
72,我们可以直接过去跟他谈谈！
71,对了，罗密欧！\n那边国王是罗密欧的话，也许可以商量吧！
70,事到如今，开战已经不可避免了。
69,和平交涉决裂，圣王大人也受了致命伤。
68,你就不能想想办法吗! ？
67,不会吧……！
66,凯普莱特，决定向蒙太古发动进攻。
65,喂，现在情况怎么样了？\n凯普莱特和蒙太古……
64,帕里斯先生！
63,失礼了。
62,这时，有人来找姬塔他们。
60,不会有这种……事……我也希望是这样……
59,难不成、\n会演变成战争吗……？
58,在慌乱的城堡里，\n一行人只能静观事态的发展。
57,那可真是……朱丽叶的父亲也受了重伤吧……
56,接下来会怎么样……\n和平条约会消失吗？
55,随后，姬塔他们和朱丽叶、帕里斯一起回到了凯普莱城堡。
49,然后，她握住那个沾满自己孩子鲜血的女人的手。
48,听到女悲痛的惨叫，朱丽叶只好轻轻地垂下眼睛。
47,求求您……求求您了……! ！
46,唔…………
45,请不要放过神王蒙太古！
44,如果您可怜他，就请替他报仇吧！
43,朱丽叶大人，求你了！
42,怎么会……! 天哪…………
41,不……这孩子已经……唔，唔……啊……
40,朱丽叶看着女人抱在怀里的孩子。
39,先等一下。那个孩子……？\n不是受伤了吗! ？
38,你也是，请冷静一下。我会好好听的………哎呀？
34,没关系，退后吧。
33,你……！
32,我只是有话想对朱丽叶大人说！
31,来者何人！
29,这时，一个女性像被扔出去一般从朱丽叶面前跳了出来。
28,朱丽叶大人！
26,…………
25,是，是啊！
24,……不要相信那些人的话。
23,……叫着罗密欧先生的名字呢……
22,我说……\n刚才那些家伙果然是蒙太古的人吗？
21,这种、这种事……
20,周围充斥着对蒙太古的怨恨之声。
19,为什么会这样……\n因为蒙太古的缘故……
18,呜呜，好痛啊……\n蒙太古的那些家伙……！
17,但是，因为有很多人被卷入其中，街道上一片惨状。
16,由于圣王军的士兵们的工作，暴动很快就被镇压了。
10,…………
9,什、什么家伙，\n真不敢相信……
8,……他咬舌自尽了。
7,呀! ? 怎、怎么了! ？
3,跟你没什么好谈的……\n神王蒙太古——罗密欧大人万岁! ！
2,你给我安分一点！\n关于这次暴行，我可有很多问题想问。
1,可恶……！
0,战斗结束后，他们抓住了其中一个暴徒。
0-synopsis,被制服的暴徒高喊“神王蒙太古万岁” ，然后自杀身亡。街上到处都是对蒙太古的怨恨声，结果导致和平条约变为白纸，两国决定开战。一行人为了了解神王蒙太古、罗密欧的真正意图，决定让率领圣王军的帕里斯同行。
0-chapter_name,第2话 被打碎之物
